asof0,asof1,cp,K,T,price0_pde,delta0_pde,price0_bsm,delta0_bsm,S0,S1,T1,price1_pde,price1_bsm,pnl_pde,pnl_bsm,m,T_bucket,m_bucket,pair
2025-09-12,2025-09-15,C,6535.0,0.00821917808219178,95.82928315448171,0.9653250392000265,52.15353536061957,0.8602342737935015,6584.29,6615.28,0.038356164383561646,123.2018145816022,90.29622821106477,34.93457703519138,38.191339855139574,0.9925721716514955,<1.0%,0.98-1.00,2025-09-12→2025-09-15
2025-09-12,2025-09-15,P,6535.0,0.00821917808219178,46.922307237677295,-0.034674960800279236,3.4494067611231003,-0.14433618123182818,6584.29,6615.28,0.038356164383561646,37.032966380612734,12.385143225087859,28.17457703520065,31.572978256374327,0.9925721716514955,<1.0%,0.98-1.00,2025-09-12→2025-09-15
2025-09-12,2025-09-15,C,6540.0,0.00821917808219178,91.30496094207288,0.9366359600480256,47.403475824985435,0.8457442617376814,6584.29,6615.28,0.038356164383561646,119.98527251865187,85.03177170252366,36.37365159811189,39.19038532874944,0.9933315994798441,<1.0%,0.98-1.00,2025-09-12→2025-09-15
2025-09-12,2025-09-15,P,6540.0,0.00821917808219178,47.39827808118514,-0.06336403995226615,3.7493428347625013,-0.15988960731022406,6584.29,6615.28,0.038356164383561646,38.811918695454196,12.2236465345527,29.763651598120713,32.75497893054381,0.9933315994798441,<1.0%,0.98-1.00,2025-09-12→2025-09-15
2025-09-12,2025-09-15,C,6545.0,0.00821917808219178,93.09084151226284,0.9388966343491656,42.80339578414987,0.8262791416432473,6584.29,6615.28,0.005479452054794521,77.74004696379852,70.26714130110486,3.653593301519564,7.143609400475945,0.9940910273081925,<1.0%,0.98-1.00,2025-09-12→2025-09-15
2025-09-12,2025-09-15,P,6545.0,0.00821917808219178,54.184451707301875,-0.061103365651005825,4.149263731690553,-0.17913507770524528,6584.29,6615.28,0.005479452054794521,9.469096977030636,0.2851365510005053,5.093593301524656,8.751396058085511,0.9940910273081925,<1.0%,0.98-1.00,2025-09-12→2025-09-15
2025-09-12,2025-09-15,C,6550.0,0.00821917808219178,91.70205354497092,0.9567544855445435,38.353295256692036,0.8018123133461351,6584.29,6615.28,0.005479452054794521,73.83538018472126,65.31508652383309,3.200178492974807,8.001836409403449,0.994850455136541,<1.0%,0.98-1.00,2025-09-12→2025-09-15
2025-09-12,2025-09-15,P,6550.0,0.00821917808219178,57.79595679592221,-0.04324551445572133,4.599172928501503,-0.2012282682178899,6584.29,6615.28,0.005479452054794521,10.56596499551979,0.3187688952912424,4.690178492982794,9.586064032072365,0.994850455136541,<1.0%,0.98-1.00,2025-09-12→2025-09-15
2025-09-12,2025-09-15,C,6555.0,0.00821917808219178,87.59537426532951,0.9460789589489054,33.90318612434112,0.7752964861010431,6584.29,6615.28,0.005479452054794521,69.96792022973955,60.35767714203848,6.48101306217362,11.773561895728836,0.9956098829648895,<1.0%,0.98-1.00,2025-09-12→2025-09-15
2025-09-12,2025-09-15,P,6555.0,0.00821917808219178,58.689570572186774,-0.05392104105148896,5.099068644294221,-0.22658088923037586,6584.29,6615.28,0.005479452054794521,11.700039838102926,0.3538544789631146,5.221013062185632,10.571741757249299,0.9956098829648895,<1.0%,0.98-1.00,2025-09-12→2025-09-15
2025-09-12,2025-09-15,C,6560.0,0.00821917808219178,85.05859649682327,0.9152238057666,29.603054753541073,0.7432760178396625,6584.29,6615.28,0.005479452054794521,66.24167763517308,55.418914588922235,4.637214259293266,9.965876207149023,0.996369310793238,<1.0%,0.98-1.00,2025-09-12→2025-09-15
2025-09-12,2025-09-15,P,6560.0,0.00821917808219178,61.15308585960962,-0.08477619423361459,5.798937956584268,-0.25841149427913856,6584.29,6615.28,0.005479452054794521,12.975332041101046,0.4165633120009602,6.227214259299698,11.60817220771045,0.996369310793238,<1.0%,0.98-1.00,2025-09-12→2025-09-15
2025-09-12,2025-09-15,C,6565.0,0.00821917808219178,88.96063799090399,0.9465532080000191,25.502896557338318,0.7048077104153795,6584.29,6615.28,0.005479452054794521,62.62798597136024,50.50982570103315,3.6163160840796174,11.108009054227548,0.9971287386215866,<1.0%,0.98-1.00,2025-09-12→2025-09-15
2025-09-12,2025-09-15,P,6565.0,0.00821917808219178,70.05542040961164,-0.053446792000119474,6.698780821030368,-0.29662954600124364,6584.29,6615.28,0.005479452054794521,14.363175174854966,0.5096121886172682,5.15631608408369,12.692549630578476,0.9971287386215866,<1.0%,0.98-1.00,2025-09-12→2025-09-15
2025-09-12,2025-09-15,C,6570.0,0.00821917808219178,85.66577188929486,0.9572730383369735,21.602712405177044,0.6600022580411375,6584.29,6615.28,0.005479452054794521,59.056196050303605,45.633731526535485,3.0841085419374004,12.29653002330529,0.997888166449935,<1.0%,0.98-1.00,2025-09-12→2025-09-15
2025-09-12,2025-09-15,P,6570.0,0.00821917808219178,71.76084736391972,-0.042726961663163886,7.798597924764181,-0.341129483469092,6584.29,6615.28,0.005479452054794521,15.792920051363051,0.6363246573285437,4.624108541941439,13.871602692707086,0.997888166449935,<1.0%,0.98-1.00,2025-09-12→2025-09-15
2025-09-12,2025-09-15,C,6575.0,0.00821917808219178,81.209010653013,0.916617424415848,17.952500463643446,0.6084341198057901,6584.29,6615.28,0.005479452054794521,55.55962425379778,40.80695172907781,3.9940260173530753,13.544626627218705,0.9986475942782835,<1.0%,0.98-1.00,2025-09-12→2025-09-15
2025-09-12,2025-09-15,P,6575.0,0.00821917808219178,72.30437918354947,-0.08338257558436922,9.098389180400318,-0.39191955437095183,6584.29,6615.28,0.005479452054794521,17.29788305242083,0.7993049631741087,5.584026017359584,15.145586989955712,0.9986475942782835,<1.0%,0.98-1.00,2025-09-12→2025-09-15
2025-09-12,2025-09-15,C,6580.0,0.00821917808219178,87.0329593869382,0.9347023983633963,14.602261389502928,0.5502831939267598,6584.29,6615.28,0.005479452054794521,52.25498715031322,36.05251811713606,2.883572674718554,14.796723820209834,0.999407022106632,<1.0%,0.98-1.00,2025-09-12→2025-09-15
2025-09-12,2025-09-15,P,6580.0,0.00821917808219178,83.12862097338643,-0.06529760163689975,10.698151800461801,-0.4496581983249511,6584.29,6615.28,0.005479452054794521,18.994780746499934,1.030991751988381,4.523572674727509,16.434907566090136,0.999407022106632,<1.0%,0.98-1.00,2025-09-12→2025-09-15
2025-09-12,2025-09-15,C,6585.0,0.00821917808219178,85.50596667405941,0.951056470805475,11.601999022539985,0.48653143899065115,6584.29,6615.28,0.005479452054794521,49.00087215952186,31.404064517553707,1.5767599697385357,15.972390705679825,1.0001664499349805,<1.0%,1.00-1.02,2025-09-12→2025-09-15
2025-09-12,2025-09-15,P,6585.0,0.00821917808219178,86.60192131641814,-0.04894352919485568,12.697889433498403,-0.5134099532610641,6584.29,6615.28,0.005479452054794521,20.74220055327679,1.3825381524073919,3.216759969748568,17.610574451560264,1.0001664499349805,<1.0%,1.00-1.02,2025-09-12→2025-09-15
