asof0,asof1,cp,K,T,price0_pde,delta0_pde,price0_bsm,delta0_bsm,S0,S1,T1,price1_pde,price1_bsm,pnl_pde,pnl_bsm,m,T_bucket,m_bucket,pair
2025-09-09,2025-09-10,C,6445.0,0.01643835616438356,85.99861798433999,0.8588429679670586,91.25714931555012,0.8045444473756954,6512.610000000001,6532.04,0.052054794520547946,143.06906855341086,150.78763094505211,25.662681132400575,26.717701387490727,0.9876397302870377,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,P,6445.0,0.01643835616438356,5.501001848992859,-0.14115703203281732,10.898222182489462,-0.20004988626107334,6512.610000000001,6532.04,0.052054794520547946,46.41723923786525,22.788401879183766,28.542681132397558,29.686969290052534,0.9876397302870377,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,C,6450.0,0.01643835616438356,81.80300298483972,0.8480347410550982,87.20702308905311,0.7903407604505693,6512.610000000001,6532.04,0.03561643835616438,114.85255370682745,127.73822419490625,12.722684981299984,13.843679024445944,0.9884059364393162,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,P,6450.0,0.01643835616438356,6.2953886988829755,-0.15196525894478652,11.598115325052277,-0.21207412601127276,6512.610000000001,6532.04,0.03561643835616438,27.223271435939655,17.382400998025105,19.90268498129711,21.070600268398902,0.9884059364393162,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,C,6455.0,0.01643835616438356,77.6222112813661,0.825499178406134,85.05677255193223,0.762147414720864,6512.610000000001,6532.04,0.03561643835616438,111.52676589686644,126.4035393327622,11.210550963569315,12.44147573197407,0.9891721425915948,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,P,6455.0,0.01643835616438356,7.104598844801037,-0.17450082159373545,12.348001845342878,-0.2248248436584102,6512.610000000001,6532.04,0.03561643835616438,28.893150849028746,17.965672392361057,20.39055096356617,21.368346712282772,0.9891721425915948,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,C,6460.0,0.01643835616438356,73.67199734514831,0.8031328114946146,78.75678962214988,0.764069590740961,6512.610000000001,6532.04,0.0136986301369863,80.00012982176139,90.32088012804434,-9.654870527339876,-8.895872148096412,0.9899383487438733,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,P,6460.0,0.01643835616438356,8.144386757972688,-0.19686718850530258,13.147882177487645,-0.23830938658112175,6512.610000000001,6532.04,0.0136986301369863,7.554569668057722,7.412581818369063,1.1251294726579064,1.9303513812710467,0.9899383487438733,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,C,6465.0,0.01643835616438356,69.76282542639765,0.7938423064281056,75.55660477046695,0.743259402245793,6512.610000000001,6532.04,0.0136986301369863,75.96863720784343,86.59523345436901,-12.324356013897592,-11.34153018563529,0.9907045548961518,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,P,6465.0,0.01643835616438356,9.225216688613264,-0.20615769357176947,13.947759300876669,-0.25218268555740053,6512.610000000001,6532.04,0.0136986301369863,8.522763153093234,7.944778050791001,1.2056439860993544,2.099909580380137,0.9907045548961518,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,C,6470.0,0.01643835616438356,65.86317157208246,0.7668635069023734,70.50652962226104,0.7348114262444184,6512.610000000001,6532.04,0.0136986301369863,71.98797732669239,81.49803300594431,-10.950157939112652,-10.327386011928606,0.9914707610484303,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,P,6470.0,0.01643835616438356,10.315564683689036,-0.23313649309748932,14.797628506294814,-0.26685539784600654,6512.610000000001,6532.04,0.0136986301369863,9.541789370891504,8.51592979930274,1.629842060884073,2.285000380147742,0.9914707610484303,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,C,6475.0,0.01643835616438356,62.169284488897205,0.7396969116640035,66.50638649325629,0.7187062726760985,6512.610000000001,6532.04,0.0136986301369863,68.09831402495516,77.18495422731576,-10.722310993631126,-10.314462878096144,0.992236967200709,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,P,6475.0,0.01643835616438356,11.61167944989393,-0.2603030883358488,15.847482383666602,-0.28329736397795624,6512.610000000001,6532.04,0.0136986301369863,10.651812168108068,9.240244895186606,1.9076890063653806,2.354467782091514,0.992236967200709,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,C,6480.0,0.01643835616438356,58.58790667834892,0.7229661446595234,62.55623659993398,0.7018390836660907,6512.610000000001,6532.04,0.0136986301369863,64.33515525224469,72.913812763637,-10.547232190734077,-10.136733395631694,0.9930031733529875,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,P,6480.0,0.01643835616438356,13.020303488737836,-0.2770338553403409,16.897332490345207,-0.3001645529879647,6512.610000000001,6532.04,0.0136986301369863,11.888339494349648,9.969103431507165,2.082767809262654,2.532197264555969,0.9930031733529875,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,C,6485.0,0.01643835616438356,55.051949808227235,0.6998055869662195,58.75607485400542,0.683648593389985,6512.610000000001,6532.04,0.0136986301369863,60.63052844959803,68.76310652320535,-10.197222554753214,-9.883292169566987,0.993769379505266,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,P,6485.0,0.01643835616438356,14.474348468005962,-0.30019441303362554,18.047173093697893,-0.3180901078948074,6512.610000000001,6532.04,0.0136986301369863,13.183398790656456,10.779317555087573,2.282777445243158,2.63049079639591,0.993769379505266,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,C,6490.0,0.01643835616438356,51.5914719702279,0.6684671011261614,54.90591107286582,0.6652082945454496,6512.610000000001,6532.04,0.0136986301369863,56.98705876885965,64.57793500115986,-9.738315774880903,-9.674997163017675,0.9945355856575445,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,P,6490.0,0.01643835616438356,16.003872479398247,-0.33153289887368587,19.247006963277272,-0.33679534210860557,6512.610000000001,6532.04,0.0136986301369863,14.539615208870247,11.633225669029798,2.7416842251155122,2.8439334971699983,0.9945355856575445,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,C,6495.0,0.01643835616438356,48.37171713469048,0.640897840776911,51.20573564200458,0.6454670187592927,6512.610000000001,6532.04,0.0136986301369863,53.512188202147186,60.51594163890422,-9.552645046294986,-9.64142417449266,0.9953017918098231,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,P,6495.0,0.01643835616438356,17.774119493250268,-0.3591021592229387,20.496833411669286,-0.35632511315137116,6512.610000000001,6532.04,0.0136986301369863,16.064430741108925,12.530991262693988,3.1273549537014755,3.0733969485309203,0.9953017918098231,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,C,6500.0,0.01643835616438356,45.20449077449963,0.6253849382962842,47.80554493116006,0.6240012066559462,6512.610000000001,6532.04,0.0136986301369863,50.09848735062107,56.70349898507993,-9.651229351096415,-9.624343445324648,0.9960679979621017,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,P,6500.0,0.01643835616438356,19.596894982450472,-0.3746150617035446,21.946647228888196,-0.3772819374092324,6512.610000000001,6532.04,0.0136986301369863,17.650415988535887,13.595192881808543,3.228770648899639,3.280588043861151,0.9960679979621017,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,C,6505.0,0.01643835616438356,42.02903636313351,0.5917143148480345,44.155356942374965,0.6028520857450914,6512.610000000001,6532.04,0.0136986301369863,46.753385962792535,52.693123221082715,-9.047009137496941,-9.26341602602675,0.9968342041143802,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,P,6505.0,0.01643835616438356,21.411442420475133,-0.4082856851518439,23.446454159345194,-0.3990022418646353,6512.610000000001,6532.04,0.0136986301369863,19.30500069965777,14.706897226753426,3.6329908625000735,3.452613559429616,0.9968342041143802,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,C,6510.0,0.01643835616438356,39.19811249726201,0.5588469783216327,40.75515577894839,0.5802153144237083,6512.610000000001,6532.04,0.0136986301369863,43.53971705372107,48.89493234655947,-8.608396788788976,-9.023583559252295,0.9976004102666587,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,P,6510.0,0.01643835616438356,23.570520403994486,-0.4411530216782249,25.09625166935939,-0.4217883222303486,6512.610000000001,6532.04,0.0136986301369863,21.09101788953934,15.950223014430776,4.071603211207638,3.695347100935413,0.9976004102666587,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,C,6515.0,0.01643835616438356,36.425324776353854,0.5452995973262739,37.50494534277368,0.5565702533599671,6512.610000000001,6532.04,0.0136986301369863,40.41669962504743,45.23066253378147,-8.545171176049166,-8.76416002278382,0.9983666164189372,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,P,6515.0,0.01643835616438356,25.78773453247662,-0.4547004026735864,26.846041233185133,-0.44543338329409055,6512.610000000001,6532.04,0.0136986301369863,22.96768655981944,17.285953201651864,4.084828823947502,3.904770637403903,0.9983666164189372,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,C,6520.0,0.01643835616438356,33.6852839450677,0.5122498617824238,34.35472807158385,0.5320853142457126,6512.610000000001,6532.04,0.0136986301369863,37.368929756900364,41.66032285534129,-8.153014814432174,-8.538417655793863,0.9991328225712158,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,P,6520.0,0.01643835616438356,28.0376955505814,-0.487750138217442,28.695823961995302,-0.46991832240834563,6512.610000000001,6532.04,0.0136986301369863,24.919602790623898,18.715613523210777,4.4769851855645975,4.130513004393865,0.9991328225712158,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,C,6525.0,0.01643835616438356,31.14910987601433,0.4781758910282728,31.354503114005183,0.5067705647114874,6512.610000000001,6532.04,0.0136986301369863,34.427686648483586,38.22956986699046,-7.740957562679041,-8.296552072343882,0.9998990287234943,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,P,6525.0,0.01643835616438356,30.49152333091824,-0.5218241089716064,30.695599004416636,-0.4952330719425711,6512.610000000001,6532.04,0.0136986301369863,26.97804578115939,20.284860534859945,4.93904243731799,4.42237858784385,0.9998990287234943,1.0-2.0%,0.98-1.00,2025-09-09→2025-09-10
2025-09-09,2025-09-10,C,6530.0,0.01643835616438356,28.805456353583864,0.45465934089354654,28.504271941349543,0.4807563303367306,6512.610000000001,6532.04,0.0136986301369863,31.579405002148906,34.94182972976341,-7.484030993561326,-7.991095498442377,1.000665234875773,1.0-2.0%,1.00-1.02,2025-09-09→2025-09-10
2025-09-09,2025-09-10,P,6530.0,0.01643835616438356,33.13787165787884,-0.5453406591063408,32.895368193727336,-0.5212066110053764,6512.610000000001,6532.04,0.0136986301369863,29.12945023377581,22.04212678089334,5.095969006435864,4.62704445183414,1.000665234875773,1.0-2.0%,1.00-1.02,2025-09-09→2025-09-10
