asof0,asof1,cp,K,T,price0_pde,delta0_pde,price0_bsm,delta0_bsm,S0,S1,T1,price1_pde,price1_bsm,pnl_pde,pnl_bsm,m,T_bucket,m_bucket,pair
2025-09-19,2025-09-22,C,6610.0,0.00821917808219178,93.34140584765822,0.9632402524349964,54.15355827093663,0.8654194937892409,6664.360000000001,6693.75,0.038356164383561646,164.1493910184208,82.79514859785195,37.54036898093601,40.41532107753471,0.9923428797295566,<1.0%,0.98-1.00,2025-09-19→2025-09-22
2025-09-19,2025-09-22,P,6610.0,0.00821917808219178,42.31159980210969,-0.03675974756514939,3.199444014587243,-0.13525582945104458,6664.360000000001,6693.75,0.038356164383561646,72.55973251302296,14.917931566860261,28.88036898093972,31.775168827566123,0.9923428797295566,<1.0%,0.98-1.00,2025-09-19→2025-09-22
2025-09-19,2025-09-22,C,6615.0,0.00821917808219178,87.7625152580438,0.9709725559303952,49.55348682311342,0.8480353445745464,6664.360000000001,6693.75,0.038356164383561646,162.01136075766243,78.08999767448222,38.113116581206256,41.726241222954584,0.9930935173087772,<1.0%,0.98-1.00,2025-09-19→2025-09-22
2025-09-19,2025-09-22,P,6615.0,0.00821917808219178,41.73522826995051,-0.029027444069754268,3.4993819654102936,-0.15031885896638256,6664.360000000001,6693.75,0.038356164383561646,75.41577210210748,14.906905691945667,29.45311658121006,33.017871265021896,0.9930935173087772,<1.0%,0.98-1.00,2025-09-19→2025-09-22
2025-09-19,2025-09-22,C,6620.0,0.00821917808219178,85.92488044679416,0.9331683664064196,44.95340992160436,0.8294035432445518,6664.360000000001,6693.75,0.005479452054794521,84.2247264687741,71.78323436826668,5.07418171131587,8.123829864043106,0.9938441548879977,<1.0%,0.98-1.00,2025-09-19→2025-09-22
2025-09-19,2025-09-22,P,6620.0,0.00821917808219178,44.900112516153534,-0.0668316335937715,3.8993054348984515,-0.1689946863628305,6664.360000000001,6693.75,0.005479452054794521,10.820888359591956,0.27233569912567646,2.1141817113209056,5.116753832203489,0.9938441548879977,<1.0%,0.98-1.00,2025-09-19→2025-09-22
2025-09-19,2025-09-22,C,6625.0,0.00821917808219178,88.19577590048576,0.9547959728586389,40.453318325348846,0.8070573651452599,6664.360000000001,6693.75,0.005479452054794521,80.63191945428525,66.82992371771343,4.388546357685161,8.730584038381284,0.9945947924672183,<1.0%,0.98-1.00,2025-09-19→2025-09-22
2025-09-19,2025-09-22,P,6625.0,0.00821917808219178,52.17352702729584,-0.04520402714158365,4.349217357033922,-0.19035469563483687,6664.360000000001,6693.75,0.005479452054794521,12.228342796682288,0.30981656501521115,1.4285463576911168,5.694524504707744,0.9945947924672183,<1.0%,0.98-1.00,2025-09-19→2025-09-22
2025-09-19,2025-09-22,C,6630.0,0.00821917808219178,83.28787000204933,0.9640391823024939,36.05321058820937,0.7808512032281285,6664.360000000001,6693.75,0.005479452054794521,76.92612082896126,61.88991286915916,3.8668884321302706,9.250783137125762,0.9953454300464387,<1.0%,0.98-1.00,2025-09-19→2025-09-22
2025-09-19,2025-09-22,P,6630.0,0.00821917808219178,52.268140186307086,-0.035960817697800164,4.949108888601813,-0.21671278129017862,6664.360000000001,6693.75,0.005479452054794521,13.522805622936072,0.3684231272944771,0.9568884321383262,6.269188642118224,0.9953454300464387,<1.0%,0.98-1.00,2025-09-19→2025-09-22
2025-09-19,2025-09-22,C,6635.0,0.00821917808219178,77.28130410293718,0.9372448329700838,31.75308566444437,0.7505677479280027,6664.360000000001,6693.75,0.005479452054794521,73.23699927846224,56.963288246470256,2.904374359009786,8.39081388839644,0.9960960676256593,<1.0%,0.98-1.00,2025-09-19→2025-09-22
2025-09-19,2025-09-22,P,6635.0,0.00821917808219178,51.264093344657525,-0.06275516703011637,5.6489835963598125,-0.2471763457186764,6664.360000000001,6693.75,0.005479452054794521,14.833945524017631,0.44017512608996867,1.4443743590150833,6.864512800671755,0.9960960676256593,<1.0%,0.98-1.00,2025-09-19→2025-09-22
2025-09-19,2025-09-22,C,6640.0,0.00821917808219178,84.01535546032657,0.9437020196229491,27.6029401684018,0.7150994694860494,6664.360000000001,6693.75,0.005479452054794521,70.1856794586185,52.06053377042281,3.9145976432820753,10.633226591805421,0.9968467052048798,<1.0%,0.98-1.00,2025-09-19→2025-09-22
2025-09-19,2025-09-22,P,6640.0,0.00821917808219178,63.000663759503084,-0.056297980377206874,6.49883686973817,-0.28286698837671814,6664.360000000001,6693.75,0.005479452054794521,16.782887155752803,0.5353426751348707,0.954597643286077,7.613460788391582,0.9968467052048798,<1.0%,0.98-1.00,2025-09-19→2025-09-22
2025-09-19,2025-09-22,C,6645.0,0.00821917808219178,80.90503347773902,0.9559285215579945,23.552774867140215,0.6749025127022544,6664.360000000001,6693.75,0.005479452054794521,66.96260484920042,47.1700587256646,3.105260751411098,11.364615151681136,0.9975973427841004,<1.0%,0.98-1.00,2025-09-19→2025-09-22
2025-09-19,2025-09-22,P,6645.0,0.00821917808219178,64.8928608343671,-0.044071478442177424,7.548665278099179,-0.3245939295051027,6664.360000000001,6693.75,0.005479452054794521,18.56007399791342,0.6673740105641173,0.09526075141556767,8.339815588154778,0.9975973427841004,<1.0%,0.98-1.00,2025-09-19→2025-09-22
2025-09-19,2025-09-22,C,6650.0,0.00821917808219178,75.26228517809426,0.9603736333445343,19.852577066413687,0.6267785205467256,6664.360000000001,6693.75,0.005479452054794521,63.55232607597216,42.35735072175976,2.374618916004696,12.1789792811321,0.998347980363321,<1.0%,0.98-1.00,2025-09-19→2025-09-22
2025-09-19,2025-09-22,P,6650.0,0.00821917808219178,64.25263159216045,-0.03962636665588708,8.898465566782306,-0.37318166038558315,6664.360000000001,6693.75,0.005479452054794521,20.150056676264036,0.8690904027909596,-0.6853810839835015,9.117808998732071,0.998347980363321,<1.0%,0.98-1.00,2025-09-19→2025-09-22
2025-09-19,2025-09-22,C,6655.0,0.00821917808219178,78.24063297589558,0.9270654221208184,16.402354945570096,0.5727725642607109,6664.360000000001,6693.75,0.005479452054794521,60.85015766624761,37.60921219832926,2.5035472438696864,12.91621433637804,0.9990986179425415,<1.0%,0.98-1.00,2025-09-19→2025-09-22
2025-09-19,2025-09-22,P,6655.0,0.00821917808219178,72.23349844742454,-0.07293457787949745,10.39824535652906,-0.42672387794665084,6664.360000000001,6693.75,0.005479452054794521,22.448149718119346,1.1065274832300247,-0.45645275612161296,9.941414772851818,0.9990986179425415,<1.0%,0.98-1.00,2025-09-19→2025-09-22
2025-09-19,2025-09-22,C,6660.0,0.00821917808219178,80.6734859671926,0.9477262082087788,13.302109766544163,0.5131904553510591,6664.360000000001,6693.75,0.005479452054794521,58.21589443084771,32.97396860278877,0.8463267407445407,13.61733251723267,0.9998492555217621,<1.0%,0.98-1.00,2025-09-19→2025-09-22
2025-09-19,2025-09-22,P,6660.0,0.00821917808219178,79.66887049617824,-0.05227379179142405,12.298000177503127,-0.4863059868563006,6664.360000000001,6693.75,0.005479452054794521,24.81414793429954,1.4712838876880596,-2.1636732592500767,10.592532953706392,0.9998492555217621,<1.0%,0.98-1.00,2025-09-19→2025-09-22
2025-09-19,2025-09-22,C,6665.0,0.00821917808219178,75.91897528570335,0.9572096622195859,10.501848138584137,0.44953924050100114,6664.360000000001,6693.75,0.005479452054794521,55.37382930417816,28.456912371308135,-0.68239197263307,14.238041721675842,1.0005998931009825,<1.0%,1.00-1.02,2025-09-19→2025-09-22
2025-09-19,2025-09-22,P,6665.0,0.00821917808219178,79.91687887214843,-0.042790337780623355,14.497738549543556,-0.5499572017063555,6664.360000000001,6693.75,0.005479452054794521,26.972344259209777,1.954227656208559,-3.6423919726275047,11.263242158149469,1.0005998931009825,<1.0%,1.00-1.02,2025-09-19→2025-09-22
2025-09-19,2025-09-22,C,6670.0,0.00821917808219178,69.96273835750945,0.9218681618412129,8.201581902953876,0.384759249615707,6664.360000000001,6693.75,0.005479452054794521,52.70662531247113,24.19513320565602,-1.2437052765127135,14.541925653794593,1.001350530680203,<1.0%,1.00-1.02,2025-09-19→2025-09-22
2025-09-19,2025-09-22,P,6670.0,0.00821917808219178,78.96316100141662,-0.07813183815885245,17.19747231391466,-0.6147371925916454,6664.360000000001,6693.75,0.005479452054794521,29.30540171908023,2.692448490556899,-4.203705276511371,11.5671260902681,1.001350530680203,<1.0%,1.00-1.02,2025-09-19→2025-09-22
2025-09-19,2025-09-22,C,6675.0,0.00821917808219178,80.62442789416559,0.9372166690149448,6.251320063945968,0.3210880085522799,6664.360000000001,6693.75,0.005479452054794521,50.79822577781976,20.17995633452938,-3.494797902348683,14.61322342864868,1.0021011682594236,<1.0%,1.00-1.02,2025-09-19→2025-09-22
2025-09-19,2025-09-22,P,6675.0,0.00821917808219178,94.6273695955143,-0.06278333098530066,20.247210474904932,-0.678408433655087,6664.360000000001,6693.75,0.005479452054794521,32.397263636009384,3.6772716194295754,-6.454797902342051,11.638423865122611,1.0021011682594236,<1.0%,1.00-1.02,2025-09-19→2025-09-22
2025-09-19,2025-09-22,C,6680.0,0.00821917808219178,77.77830507533608,0.9488859080752824,4.651072519331137,0.26086174035170845,6664.360000000001,6693.75,0.005479452054794521,48.643101760993176,16.47458122792432,-5.7877568383319975,14.433273451063442,1.0028518058386442,<1.0%,1.00-1.02,2025-09-19→2025-09-22
2025-09-19,2025-09-22,P,6680.0,0.00821917808219178,96.78376583413554,-0.05111409192504414,23.6469629302901,-0.7386347018556474,6664.360000000001,6693.75,0.005479452054794521,35.24240107076193,4.971896512823605,-8.797756838322982,11.408473887537047,1.0028518058386442,<1.0%,1.00-1.02,2025-09-19→2025-09-22
2025-09-19,2025-09-22,C,6685.0,0.00821917808219178,72.3090946390731,0.949389039248942,3.400850143960497,0.20678424446166155,6664.360000000001,6693.75,0.005479452054794521,46.133846804327185,13.161337368276236,-7.902543863525853,13.922611055271886,1.0036024434178648,<1.0%,1.00-1.02,2025-09-19→2025-09-22
2025-09-19,2025-09-22,P,6685.0,0.00821917808219178,96.31707445532071,-0.05061096075152526,25.696489962636406,-0.8536581683961719,6664.360000000001,6693.75,0.005479452054794521,37.73340756567452,4.617490326169445,-9.1625438635127,14.439013569162999,1.0036024434178648,<1.0%,1.00-1.02,2025-09-19→2025-09-22
2025-09-19,2025-09-22,C,6690.0,0.00821917808219178,77.14086588156741,0.9211021377948424,2.450659036815523,0.16030204415101534,6664.360000000001,6693.75,0.005479452054794521,44.79386496015273,10.283703232131302,-9.22119182978988,13.138722922401755,1.0043530809970853,<1.0%,1.00-1.02,2025-09-19→2025-09-22
2025-09-19,2025-09-22,P,6690.0,0.00821917808219178,106.15136475527657,-0.07889786220545102,31.446549447774487,-0.8391943980563616,6664.360000000001,6693.75,0.005479452054794521,41.39368717307883,8.781018517030134,-12.28119182978184,10.063923358875982,1.0043530809970853,<1.0%,1.00-1.02,2025-09-19→2025-09-22
2025-09-19,2025-09-22,C,6695.0,0.00821917808219178,79.27333128154332,0.9407412615484843,1.7505019048068107,0.12208300497973566,6664.360000000001,6693.75,0.005479452054794521,43.40042520046131,7.868084097652172,-12.098385676909405,11.96198048364564,1.0051037185763059,<1.0%,1.00-1.02,2025-09-19→2025-09-22
2025-09-19,2025-09-22,P,6695.0,0.00821917808219178,113.2863492127128,-0.059258738451710105,35.74639231576657,-0.8774134372276241,6664.360000000001,6693.75,0.005479452054794521,45.000508864965184,11.365399382552368,-15.108385676904277,8.93718092011936,1.0051037185763059,<1.0%,1.00-1.02,2025-09-19→2025-09-22
2025-09-19,2025-09-22,C,6700.0,0.00821917808219178,74.63037233458302,0.9501125732010082,1.2253735392804401,0.09085664957646133,6664.360000000001,6693.75,0.005479452054794521,41.63417984192531,5.868103949539545,-14.548808526377076,10.704723068947853,1.0058543561555264,<1.0%,1.00-1.02,2025-09-19→2025-09-22
2025-09-19,2025-09-22,P,6700.0,0.00821917808219178,113.64590932320135,-0.049887426799297016,40.24626864711536,-0.9074942348718498,6664.360000000001,6693.75,0.005479452054794521,48.23452495801095,14.412187365374848,-17.53380852636869,7.671255562883136,1.0058543561555264,<1.0%,1.00-1.02,2025-09-19→2025-09-22
2025-09-19,2025-09-22,C,6705.0,0.00821917808219178,68.7949518704726,0.9132435942866552,0.8502737107808116,0.06657883044962123,6664.360000000001,6693.75,0.005479452054794521,40.10763847066981,4.282362529447937,-15.490229236084266,9.39324817308567,1.006604993734747,<1.0%,1.00-1.02,2025-09-19→2025-09-22
2025-09-19,2025-09-22,P,6705.0,0.00821917808219178,112.81300791655715,-0.08675640571349698,44.84616412174,-0.9329176117577233,6664.360000000001,6693.75,0.005479452054794521,51.70824503833359,17.77967781434836,-18.450229236080375,6.4184486095589435,1.006604993734747,<1.0%,1.00-1.02,2025-09-19→2025-09-22
2025-09-19,2025-09-22,C,6710.0,0.00821917808219178,79.5792834001737,0.9299580797078656,0.625207048090374,0.05036354944007484,6664.360000000001,6693.75,0.005479452054794521,39.37426046968376,3.155858846062074,-17.90646796261363,7.944815281956231,1.0073556313139675,<1.0%,1.00-1.02,2025-09-19→2025-09-22
2025-09-19,2025-09-22,P,6710.0,0.00821917808219178,128.5998585036991,-0.07004192029236811,49.64610310543139,-0.9477594561505331,6664.360000000001,6693.75,0.005479452054794521,55.975128488926735,21.71191133024695,-20.891467962607347,4.90465041626361,1.0073556313139675,<1.0%,1.00-1.02,2025-09-19→2025-09-22
2025-09-19,2025-09-22,C,6715.0,0.00821917808219178,76.75948294025066,0.9415025336759081,0.4501537500194388,0.03739921692594323,6664.360000000001,6693.75,0.005479452054794521,38.37349859929302,2.2744231916337867,-19.92075946473439,6.65083701454655,1.0081062688931879,<1.0%,1.00-1.02,2025-09-19→2025-09-22
2025-09-19,2025-09-22,P,6715.0,0.00821917808219178,130.78257710123174,-0.05849746632433529,54.446044160979,-0.9620972252813609,6664.360000000001,6693.75,0.005479452054794521,59.97462807011418,25.771738476536484,-23.080759464727823,3.4760374510186303,1.0081062688931879,<1.0%,1.00-1.02,2025-09-19→2025-09-22
2025-09-19,2025-09-22,C,6720.0,0.00821917808219178,71.38527904588204,0.9431238381997445,0.325113996615471,0.02772960810168057,6664.360000000001,6693.75,0.005479452054794521,36.796162900210575,1.6222723015886231,-21.443409604689943,5.460026817891624,1.0088569064724084,<1.0%,1.00-1.02,2025-09-19→2025-09-22
2025-09-19,2025-09-22,P,6720.0,0.00821917808219178,130.41089226432177,-0.056876161800503026,59.145954177607564,-0.9839912133333358,6664.360000000001,6693.75,0.005479452054794521,63.397553822613745,29.57261443169591,-24.42840960468325,2.819501759866167,1.0088569064724084,<1.0%,1.00-1.02,2025-09-19→2025-09-22
2025-09-19,2025-09-22,C,6725.0,0.00821917808219178,75.79978410141464,0.9128075764726425,0.22508162019485667,0.019854821272736498,6664.360000000001,6693.75,0.005479452054794521,36.35191501084333,1.1171819414610127,-21.802414672530432,4.441466802794286,1.009607544051629,<1.0%,1.00-1.02,2025-09-19→2025-09-22
2025-09-19,2025-09-22,P,6725.0,0.00821917808219178,139.82791637730136,-0.08719242352772663,63.995890410958964,-0.9994964422073598,6664.360000000001,6693.75,0.005479452054794521,67.9535673848246,33.49731528489974,-24.687414672520166,2.1252004364737225,1.009607544051629,<1.0%,1.00-1.02,2025-09-19→2025-09-22
2025-09-19,2025-09-22,C,6730.0,0.00821917808219178,78.38024550489735,0.9329988830848209,0.22507714044607496,0.01876424414814616,6664.360000000001,6693.75,0.005479452054794521,35.84389734702487,0.9519902863198695,-23.495837173862345,3.3735188644859955,1.0103581816308496,<1.0%,1.00-1.02,2025-09-19→2025-09-22
2025-09-19,2025-09-22,P,6730.0,0.00821917808219178,147.4108968382417,-0.06700111691552056,69.19596094121607,-0.9823400416430933,6664.360000000001,6693.75,0.005479452054794521,72.44581117258538,39.382694889080994,-26.63083717385288,0.2709738238899533,1.0103581816308496,<1.0%,1.00-1.02,2025-09-19→2025-09-22
2025-09-19,2025-09-22,C,6735.0,0.00821917808219178,73.88761251595785,0.9424266565476547,0.15005358636649646,0.013031785505868547,6664.360000000001,6693.75,0.005479452054794521,34.84140258120682,0.6317325283491186,-24.597919435935022,2.716995823982531,1.0111088192100701,<1.0%,1.00-1.02,2025-09-19→2025-09-22
2025-09-19,2025-09-22,P,6735.0,0.00821917808219178,147.9207829067656,-0.057573343452484146,74.09592939523554,-0.9900133503451333,6664.360000000001,6693.75,0.005479452054794521,76.44357785834573,43.98421885691732,-27.707919435931515,-0.30350763335709985,1.0111088192100701,<1.0%,1.00-1.02,2025-09-19→2025-09-22
2025-09-19,2025-09-22,C,6610.0,0.010958904109589041,106.00526146599375,0.9634793398532652,56.392664395733846,0.8326320845526995,6664.360000000001,6693.75,0.038356164383561646,164.1493910184208,87.51421637244948,35.28334220171309,39.12894303499664,0.992255424832093,1.0-2.0%,0.98-1.00,2025-09-19→2025-09-22
2025-09-19,2025-09-22,P,6610.0,0.010958904109589041,54.392624499960064,-0.03652066014718019,7.0017685187922325,-0.20076150151379496,6664.360000000001,6693.75,0.038356164383561646,72.55973251302296,18.35865390522281,25.073342201725605,29.900380529490317,0.992255424832093,1.0-2.0%,0.98-1.00,2025-09-19→2025-09-22
2025-09-19,2025-09-22,C,6615.0,0.010958904109589041,100.2688285044705,0.9704234462329304,54.19311765437578,0.7811848971523826,6664.360000000001,6693.75,0.038356164383561646,162.01136075766243,87.74357000448799,33.47925491521474,39.04097587269193,0.9930059962578359,1.0-2.0%,0.98-1.00,2025-09-19→2025-09-22
2025-09-19,2025-09-22,P,6615.0,0.010958904109589041,53.65826972528367,-0.029576553767788408,7.701935338320027,-0.21966185248297307,6664.360000000001,6693.75,0.038356164383561646,75.41577210210748,18.931566811933408,25.269254915235287,30.855861844474454,0.9930059962578359,1.0-2.0%,0.98-1.00,2025-09-19→2025-09-22
2025-09-19,2025-09-22,C,6620.0,0.010958904109589041,98.75154198437329,0.9366508225327387,49.89329261521834,0.7613210998433284,6664.360000000001,6693.75,0.00821917808219178,92.16840043892365,73.52045318817181,3.721832325763362,8.874772875605029,0.9937565676835788,1.0-2.0%,0.98-1.00,2025-09-19→2025-09-22
