asof0,asof1,cp,K,T,price0_pde,delta0_pde,price0_bsm,delta0_bsm,S0,S1,T1,price1_pde,price1_bsm,pnl_pde,pnl_bsm,m,T_bucket,m_bucket,pair
2025-09-25,2025-09-26,C,6570.0,0.010958904109589041,90.58286758428885,0.7254874519501968,53.350000000004,0.7088836120470461,6604.72,6643.7,0.00821917808219178,101.24198445452593,80.97443405101512,-4.229500877018349,-3.5822831975935436,0.9939786377802656,1.0-2.0%,0.98-1.00,2025-09-25→2025-09-26
2025-09-25,2025-09-26,P,6570.0,0.010958904109589041,50.81345610441905,-0.274512548049106,13.55000000000473,-0.29188553486607105,6604.72,6643.7,0.00821917808219178,25.81253028894627,3.442316391073973,-0.949500877045967,-0.2723018509206785,0.9939786377802656,1.0-2.0%,0.98-1.00,2025-09-25→2025-09-26
2025-09-25,2025-09-26,C,6575.0,0.010958904109589041,88.1610521702337,0.7286306444723708,49.549999786288026,0.6871455023477298,6604.72,6643.7,0.00821917808219178,100.39261234348426,76.40597688863727,-5.402022521532697,-3.7849316815142053,0.9947350903204333,1.0-2.0%,0.98-1.00,2025-09-25→2025-09-26
2025-09-25,2025-09-26,P,6575.0,0.010958904109589041,53.38779791145994,-0.2713693555268879,14.799999798693989,-0.3139507283253261,6604.72,6643.7,0.00821917808219178,29.961842002734954,3.8989378651610878,-2.072022521562028,-0.41220060987892637,0.9947350903204333,1.0-2.0%,0.98-1.00,2025-09-25→2025-09-26
2025-09-25,2025-09-26,C,6580.0,0.010958904109589041,86.0158816259752,0.7192233021562819,45.8999999978887,0.663879887252248,6604.72,6643.7,0.00821917808219178,95.84244651798016,71.91699224383592,-6.085324318051569,-3.928038005092347,0.9954915428606009,1.0-2.0%,0.98-1.00,2025-09-25→2025-09-26
2025-09-25,2025-09-26,P,6580.0,0.010958904109589041,56.23878458829468,-0.2807766978430742,16.099999997887608,-0.3368892596608662,6604.72,6643.7,0.00821917808219178,30.410360002066433,4.384874583895339,-2.7303243180770913,-0.5430566584195837,0.9954915428606009,1.0-2.0%,0.98-1.00,2025-09-25→2025-09-26
2025-09-25,2025-09-26,C,6585.0,0.010958904109589041,83.73629776443303,0.7041213313301349,42.34999999999309,0.6394895350425922,6604.72,6643.7,0.00821917808219178,90.75343387807426,67.48614861165606,-6.59664949524835,-4.077302075959963,0.9962479954007686,1.0-2.0%,0.98-1.00,2025-09-25→2025-09-26
2025-09-25,2025-09-26,P,6585.0,0.010958904109589041,58.95535794785616,-0.2958786686691384,17.59999999999218,-0.36152265368205194,6604.72,6643.7,0.00821917808219178,30.320031186989134,4.9815749780931355,-3.291649495277115,-0.7328469594737737,0.9962479954007686,1.0-2.0%,0.98-1.00,2025-09-25→2025-09-26
2025-09-25,2025-09-26,C,6590.0,0.010958904109589041,81.76213277943883,0.7119560823823069,38.950000008714596,0.6138027150010105,6604.72,6643.7,0.00821917808219178,93.06560818989637,63.14471977083667,-8.102048091262013,-4.276029830739123,0.9970044479409361,1.0-2.0%,0.98-1.00,2025-09-25→2025-09-26
2025-09-25,2025-09-26,P,6590.0,0.010958904109589041,61.977350183952446,-0.28804391761696096,19.15000000871396,-0.3869664319121051,6604.72,6643.7,0.00821917808219178,37.63088932365806,5.6126021108952955,-4.772048091290985,-0.9160484840663106,0.9970044479409361,1.0-2.0%,0.98-1.00,2025-09-25→2025-09-26
2025-09-25,2025-09-26,C,6595.0,0.010958904109589041,79.98150792728354,0.7039051891297108,35.600000000036744,0.5872780672521628,6604.72,6643.7,0.00821917808219178,89.40649298734174,58.838481662239246,-8.988224272275815,-4.442099061489046,0.9977609004811038,1.0-2.0%,0.98-1.00,2025-09-25→2025-09-26
2025-09-25,2025-09-26,P,6595.0,0.010958904109589041,65.19288255288407,-0.29609481086969536,20.85000000003447,-0.41364189499000914,6604.72,6643.7,0.00821917808219178,38.97045794594155,6.33667801269803,-5.658224272299407,-1.076238933289627,0.9977609004811038,1.0-2.0%,0.98-1.00,2025-09-25→2025-09-26
2025-09-25,2025-09-26,C,6600.0,0.010958904109589041,78.00969189664191,0.6903752615048617,32.44999938503224,0.5594718617512626,6604.72,6643.7,0.00821917808219178,84.4295209834368,54.660367123748074,-9.560827693459213,-4.458213171063978,0.9985173530212714,1.0-2.0%,0.98-1.00,2025-09-25→2025-09-26
2025-09-25,2025-09-26,P,6600.0,0.010958904109589041,68.21722374334371,-0.3096247384944723,22.699999394922088,-0.4413981750041777,6604.72,6643.7,0.00821917808219178,38.99216976686133,7.160109978767423,-6.480827693485601,-1.344299138337341,0.9985173530212714,1.0-2.0%,0.98-1.00,2025-09-25→2025-09-26
2025-09-25,2025-09-26,C,6605.0,0.010958904109589041,76.30144550638221,0.686017207568069,29.399999999324336,0.5307821333853717,6604.72,6643.7,0.00821917808219178,85.8086173682314,50.55446313905213,-10.990950751003027,-4.939887559361551,0.9992738055614391,1.0-2.0%,0.98-1.00,2025-09-25→2025-09-26
2025-09-25,2025-09-26,P,6605.0,0.010958904109589041,71.50513457418512,-0.3139827924312317,24.649999999335705,-0.47003581319617754,6604.72,6643.7,0.00821917808219178,45.369949976482054,8.055824724024887,-7.6609507510307235,-1.578004001613202,0.9992738055614391,1.0-2.0%,0.98-1.00,2025-09-25→2025-09-26
2025-09-25,2025-09-26,C,6610.0,0.010958904109589041,74.81143274015282,0.6895498162012021,26.550000000045657,0.501206710950768,6604.72,6643.7,0.00821917808219178,84.61619743903921,46.59248291062522,-12.578651835522557,-5.237037592860716,1.0000302581016067,1.0-2.0%,1.00-1.02,2025-09-25→2025-09-26
2025-09-25,2025-09-26,P,6610.0,0.010958904109589041,75.01127902905496,-0.3104501837980222,26.75000000004593,-0.4995624359623486,6604.72,6643.7,0.00821917808219178,49.17621387213675,9.060365250685209,-9.198651835553232,-1.827056246187869,1.0000302581016067,1.0-2.0%,1.00-1.02,2025-09-25→2025-09-26
2025-09-25,2025-09-26,C,6615.0,0.010958904109589041,73.35113341777588,0.679444127624488,23.799999998193016,0.47093285131268564,6604.72,6643.7,0.00821917808219178,80.07037120349209,42.712072314352554,-13.634732094802242,-5.506962544168275,1.0007867106417743,1.0-2.0%,1.00-1.02,2025-09-25→2025-09-26
2025-09-25,2025-09-26,P,6615.0,0.010958904109589041,78.54713692777028,-0.3205558723748676,29.049999998222575,-0.5297728134151249,6604.72,6643.7,0.00821917808219178,49.62907146142653,10.217040659375698,-10.304732094827802,-2.1494557330786606,1.0007867106417743,1.0-2.0%,1.00-1.02,2025-09-25→2025-09-26
2025-09-25,2025-09-26,C,6620.0,0.010958904109589041,71.79745246303803,0.6646616915671993,21.250000002684374,0.4401766585539624,6604.72,6643.7,0.00821917808219178,75.09075749333485,38.99198723432983,-14.558512737289139,-5.808086150433258,1.001543163181942,1.0-2.0%,1.00-1.02,2025-09-25→2025-09-26
2025-09-25,2025-09-26,P,6620.0,0.010958904109589041,81.98961319412498,-0.3353383084321542,31.450000002683737,-0.5605924883591548,6604.72,6643.7,0.00821917808219178,49.64814157611536,11.459869574388449,-11.128512737314775,-2.3481048037603927,1.001543163181942,1.0-2.0%,1.00-1.02,2025-09-25→2025-09-26
2025-09-25,2025-09-26,C,6625.0,0.010958904109589041,70.48036441501947,0.6766440429548268,18.80000000023074,0.4088945924003277,6604.72,6643.7,0.00821917808219178,81.35092508095619,35.362409392785594,-16.475584794378857,-6.038711211764598,1.0022996157221096,1.0-2.0%,1.00-1.02,2025-09-25→2025-09-26
2025-09-25,2025-09-26,P,6625.0,0.010958904109589041,85.66868236720637,-0.32335595704445347,34.05000000022301,-0.5916874751041058,6604.72,6643.7,0.00821917808219178,60.90699298856847,12.871466583152142,-13.09558479440734,-2.636022220442211,1.0022996157221096,1.0-2.0%,1.00-1.02,2025-09-25→2025-09-26
2025-09-25,2025-09-26,C,6630.0,0.010958904109589041,69.65149071166137,0.6703828282343236,16.600000076750803,0.3777993567702217,6604.72,6643.7,0.00821917808219178,77.8001975709237,31.95343635975769,-17.731522644573644,-6.326618926903079,1.0030560682622771,1.0-2.0%,1.00-1.02,2025-09-25→2025-09-26
2025-09-25,2025-09-26,P,6630.0,0.010958904109589041,89.83596588494174,-0.3296171717649847,36.850000073811316,-0.6227174559131655,6604.72,6643.7,0.00821917808219178,62.35494930336538,14.464746350180576,-14.401522644601041,-2.9764735685050816,1.0030560682622771,1.0-2.0%,1.00-1.02,2025-09-25→2025-09-26
2025-09-25,2025-09-26,C,6635.0,0.010958904109589041,68.33330030876954,0.6567349634615509,14.549999999493593,0.34680670074998277,6604.72,6643.7,0.00821917808219178,72.87912531053172,28.693957962259447,-18.64952887573097,-6.568525195234178,1.0038125208024449,1.0-2.0%,1.00-1.02,2025-09-25→2025-09-26
2025-09-25,2025-09-26,P,6635.0,0.010958904109589041,93.5139327031451,-0.34326503653778745,39.74999999949341,-0.6539624461631359,6604.72,6643.7,0.00821917808219178,62.43256086780577,16.161840302317614,-15.269528875757194,-3.1585438485612443,1.0038125208024449,1.0-2.0%,1.00-1.02,2025-09-25→2025-09-26
2025-09-25,2025-09-26,C,6640.0,0.010958904109589041,67.26257930562396,0.6571182394559778,12.64999976494255,0.31608829417728435,6604.72,6643.7,0.00821917808219178,78.61098792268113,25.59107926949764,-20.01446897399373,-6.721121707030406,1.0045689733426124,1.0-2.0%,1.00-1.02,2025-09-25→2025-09-26
2025-09-25,2025-09-26,P,6640.0,0.010958904109589041,97.4393689211003,-0.34288176054322445,42.949999795301665,-0.6838985458152719,6604.72,6643.7,0.00821917808219178,73.16310730478381,18.155620602388353,-16.784468974025263,-3.491634684121003,1.0045689733426124,1.0-2.0%,1.00-1.02,2025-09-25→2025-09-26
2025-09-25,2025-09-26,C,6645.0,0.010958904109589041,66.62857602976793,0.6621604839569095,10.900000000077398,0.2858265111950189,6604.72,6643.7,0.00821917808219178,77.67942205964488,22.652097330362267,-21.461015664640044,-6.791517406381713,1.0053254258827802,1.0-2.0%,1.00-1.02,2025-09-25→2025-09-26
2025-09-25,2025-09-26,P,6645.0,0.010958904109589041,101.80152286633653,-0.33783951604237394,46.10000000007767,-0.7149426357180957,6604.72,6643.7,0.00821917808219178,77.23022526659344,20.1199796704218,-18.13101566466841,-3.431536059708943,1.0053254258827802,1.0-2.0%,1.00-1.02,2025-09-25→2025-09-26
2025-09-25,2025-09-26,C,6650.0,0.010958904109589041,65.72732685951212,0.6520168423023781,9.40000021747619,0.2573089461124003,6604.72,6643.7,0.00821917808219178,73.31090872510306,19.992372243343198,-22.315616512946413,-6.929902719461252,1.0060818784229477,1.0-2.0%,1.00-1.02,2025-09-25→2025-09-26
2025-09-25,2025-09-26,P,6650.0,0.010958904109589041,105.89643091717627,-0.3479831576969463,49.55000024847595,-0.744004104242749,6604.72,6643.7,0.00821917808219178,77.86039575689746,22.406401851179908,-18.88561651297318,-3.4487200166179655,1.0060818784229477,1.0-2.0%,1.00-1.02,2025-09-25→2025-09-26
2025-09-25,2025-09-26,C,6655.0,0.010958904109589041,64.69392666830984,0.6377820493829399,7.999999899672048,0.22936229923647206,6604.72,6643.7,0.00821917808219178,71.03225564806793,17.46739263836207,-22.760744284946718,-6.840542424237581,1.0068383309631153,1.0-2.0%,1.00-1.02,2025-09-25→2025-09-26
2025-09-25,2025-09-26,P,6655.0,0.010958904109589041,109.85918794706686,-0.3622179506164162,53.149999878778544,-0.7720306823581701,6604.72,6643.7,0.00821917808219178,80.58042650469436,24.878447240521837,-19.330744284972255,-3.3562440016788706,1.0068383309631153,1.0-2.0%,1.00-1.02,2025-09-25→2025-09-26
2025-09-25,2025-09-26,C,6660.0,0.010958904109589041,63.85365991500183,0.652732959189318,6.800000000816681,0.20341136404258517,6604.72,6643.7,0.00821917808219178,78.21527798279804,15.197338805600339,-24.24353074919933,-6.7289749703798805,1.007594783503283,1.0-2.0%,1.00-1.02,2025-09-25→2025-09-26
2025-09-25,2025-09-26,P,6660.0,0.010958904109589041,114.01507841486281,-0.3472670408099268,57.050000000587715,-0.796659125783539,6604.72,6643.7,0.00821917808219178,92.76213266425493,27.724953521924363,-20.813530749229198,-3.296227276957989,1.007594783503283,1.0-2.0%,1.00-1.02,2025-09-25→2025-09-26
2025-09-25,2025-09-26,C,6665.0,0.010958904109589041,63.69274300708172,0.6483792378515751,5.799999996001361,0.1799824892473959,6604.72,6643.7,0.00821917808219178,74.8805152471351,13.201697195442193,-24.773822691454114,-6.515717430863415,1.0083512360434506,1.0-2.0%,1.00-1.02,2025-09-25→2025-09-26
2025-09-25,2025-09-26,P,6665.0,0.010958904109589041,118.85031872804352,-0.35162076214759974,60.899999990964716,-0.8223466667856395,6604.72,6643.7,0.00821917808219178,94.42605375342777,30.5438742880915,-21.343822691486714,-2.994926928696131,1.0083512360434506,1.0-2.0%,1.00-1.02,2025-09-25→2025-09-26
2025-09-25,2025-09-26,C,6670.0,0.010958904109589041,62.77454059854267,0.634853699345044,4.750000010712597,0.15534010637024126,6604.72,6643.7,0.00821917808219178,70.10982943829936,11.17146631258447,-24.646597200469536,-5.955157346311937,1.0091076885836183,1.0-2.0%,1.00-1.02,2025-09-25→2025-09-26
2025-09-25,2025-09-26,P,6670.0,0.010958904109589041,122.92827354059804,-0.36514630065420883,64.95000001071276,-0.8454290405428693,6604.72,6643.7,0.00821917808219178,94.65405176943581,33.63934865264309,-21.2665972004991,-2.5451759996393264,1.0091076885836183,1.0-2.0%,1.00-1.02,2025-09-25→2025-09-26
2025-09-25,2025-09-26,C,6675.0,0.010958904109589041,62.03630302546292,0.6371093612025372,3.9500000000010687,0.13452870360574465,6604.72,6643.7,0.00821917808219178,77.36529272842023,9.496416613244719,-25.084522899674624,-5.493928866551868,1.0098641411237859,1.0-2.0%,1.00-1.02,2025-09-25→2025-09-26
2025-09-25,2025-09-26,P,6675.0,0.010958904109589041,127.18619318860205,-0.36289063879686295,69.14999999999964,-0.8662404433073861,6604.72,6643.7,0.00821917808219178,106.90819888439307,36.964298953302205,-21.754522899698447,-2.1339475198784754,1.0098641411237859,1.0-2.0%,1.00-1.02,2025-09-25→2025-09-26
2025-09-25,2025-09-26,C,6570.0,0.0136986301369863,100.62861600375008,0.7401315215818434,59.550084990331015,0.6706248561613612,6604.72,6643.7,0.010958904109589041,110.9710437068321,85.11308384277254,-8.050326711259935,-5.340956893169572,0.9940162150100703,1.0-2.0%,0.98-1.00,2025-09-25→2025-09-26
