asof,timestamp,cp,K,T,bid,ask,mid,S,expiry,symbol
20250929,2025-09-29 15:59:59,C,6590.0,0.005479452054794521,70.3,75.2,72.75,6661.21,2025-10-01,SPX
20250929,2025-09-29 15:59:59,P,6590.0,0.005479452054794521,5.3,5.7,5.5,6661.21,2025-10-01,SPX
20250929,2025-09-29 15:59:59,C,6595.0,0.005479452054794521,65.9,70.8,68.35,6661.21,2025-10-01,SPX
20250929,2025-09-29 15:59:59,P,6595.0,0.005479452054794521,5.8,6.3,6.05,6661.21,2025-10-01,SPX
20250929,2025-09-29 15:59:59,C,6600.0,0.005479452054794521,61.4,66.3,63.849999999999994,6661.21,2025-10-01,SPX
20250929,2025-09-29 15:59:59,P,6600.0,0.005479452054794521,6.5,6.9,6.7,6661.21,2025-10-01,SPX
20250929,2025-09-29 15:59:59,C,6605.0,0.005479452054794521,57.2,62.1,59.650000000000006,6661.21,2025-10-01,SPX
20250929,2025-09-29 15:59:59,P,6605.0,0.005479452054794521,7.1,7.6,7.35,6661.21,2025-10-01,SPX
20250929,2025-09-29 15:59:59,C,6610.0,0.005479452054794521,53.1,57.9,55.5,6661.21,2025-10-01,SPX
20250929,2025-09-29 15:59:59,P,6610.0,0.005479452054794521,7.9,8.4,8.15,6661.21,2025-10-01,SPX
20250929,2025-09-29 15:59:59,C,6615.0,0.005479452054794521,49.0,53.8,51.4,6661.21,2025-10-01,SPX
20250929,2025-09-29 15:59:59,P,6615.0,0.005479452054794521,8.7,9.2,8.95,6661.21,2025-10-01,SPX
20250929,2025-09-29 15:59:59,C,6620.0,0.005479452054794521,44.2,49.6,46.900000000000006,6661.21,2025-10-01,SPX
20250929,2025-09-29 15:59:59,P,6620.0,0.005479452054794521,9.7,10.2,9.95,6661.21,2025-10-01,SPX
20250929,2025-09-29 15:59:59,C,6625.0,0.005479452054794521,42.8,44.3,43.55,6661.21,2025-10-01,SPX
20250929,2025-09-29 15:59:59,P,6625.0,0.005479452054794521,10.7,11.2,10.95,6661.21,2025-10-01,SPX
20250929,2025-09-29 15:59:59,C,6630.0,0.005479452054794521,38.9,40.5,39.7,6661.21,2025-10-01,SPX
