asof,timestamp,cp,K,T,bid,ask,mid,S,expiry,symbol
20250904,2025-09-04 15:59:59,C,6430.0,0.010958904109589041,78.7,84.2,81.45,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,P,6430.0,0.010958904109589041,6.7,7.2,6.95,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,C,6435.0,0.010958904109589041,74.2,79.8,77.0,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,P,6435.0,0.010958904109589041,7.2,7.7,7.45,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,C,6440.0,0.010958904109589041,69.8,75.4,72.6,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,P,6440.0,0.010958904109589041,7.8,8.3,8.05,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,C,6445.0,0.010958904109589041,65.5,71.0,68.25,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,P,6445.0,0.010958904109589041,8.5,9.0,8.75,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,C,6450.0,0.010958904109589041,61.1,66.8,63.95,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,P,6450.0,0.010958904109589041,9.2,9.7,9.45,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,C,6455.0,0.010958904109589041,56.9,62.5,59.7,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,P,6455.0,0.010958904109589041,10.0,10.5,10.25,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,C,6460.0,0.010958904109589041,52.7,58.4,55.55,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,P,6460.0,0.010958904109589041,10.9,11.4,11.15,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,C,6465.0,0.010958904109589041,48.7,54.4,51.55,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,P,6465.0,0.010958904109589041,11.9,12.4,12.15,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,C,6470.0,0.010958904109589041,44.7,50.4,47.55,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,P,6470.0,0.010958904109589041,13.0,13.5,13.25,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,C,6475.0,0.010958904109589041,40.6,44.0,42.3,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,P,6475.0,0.010958904109589041,14.2,14.6,14.399999999999999,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,C,6480.0,0.010958904109589041,38.0,41.6,39.8,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,P,6480.0,0.010958904109589041,15.5,15.9,15.7,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,C,6485.0,0.010958904109589041,34.4,38.0,36.2,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,P,6485.0,0.010958904109589041,16.8,17.4,17.1,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,C,6490.0,0.010958904109589041,32.4,33.0,32.7,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,P,6490.0,0.010958904109589041,18.4,18.9,18.65,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,C,6495.0,0.010958904109589041,27.7,29.7,28.7,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,P,6495.0,0.010958904109589041,20.1,20.6,20.35,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,C,6500.0,0.010958904109589041,26.0,26.5,26.25,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,P,6500.0,0.010958904109589041,21.9,22.4,22.15,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,C,6505.0,0.010958904109589041,23.0,23.5,23.25,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,P,6505.0,0.010958904109589041,23.8,24.7,24.25,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,C,6510.0,0.010958904109589041,20.3,20.7,20.5,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,P,6510.0,0.010958904109589041,26.0,26.9,26.45,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,C,6515.0,0.010958904109589041,17.7,18.1,17.9,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,P,6515.0,0.010958904109589041,27.1,30.5,28.8,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,C,6520.0,0.010958904109589041,15.1,15.8,15.45,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,P,6520.0,0.010958904109589041,29.7,33.3,31.5,6502.08,2025-09-08,SPX
20250904,2025-09-04 15:59:59,C,6525.0,0.010958904109589041,13.1,13.5,13.3,6502.08,2025-09-08,SPX
