asof,timestamp,cp,K,T,bid,ask,mid,S,expiry,symbol
20250930,2025-09-30 15:59:59,C,6615.0,0.005479452054794521,57.0,78.1,67.55,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,P,6615.0,0.005479452054794521,7.9,8.4,8.15,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,C,6620.0,0.005479452054794521,52.7,74.5,63.6,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,P,6620.0,0.005479452054794521,8.5,9.0,8.75,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,C,6625.0,0.005479452054794521,48.0,69.3,58.65,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,P,6625.0,0.005479452054794521,9.1,9.6,9.35,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,C,6630.0,0.005479452054794521,44.6,65.1,54.849999999999994,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,P,6630.0,0.005479452054794521,9.8,10.3,10.05,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,C,6635.0,0.005479452054794521,40.3,61.7,51.0,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,P,6635.0,0.005479452054794521,10.6,11.1,10.85,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,C,6640.0,0.005479452054794521,36.6,56.3,46.45,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,P,6640.0,0.005479452054794521,11.5,12.0,11.75,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,C,6645.0,0.005479452054794521,32.5,52.5,42.5,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,P,6645.0,0.005479452054794521,12.4,13.0,12.7,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,C,6650.0,0.005479452054794521,28.9,47.9,38.4,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,P,6650.0,0.005479452054794521,13.6,14.0,13.8,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,C,6655.0,0.005479452054794521,25.5,44.3,34.9,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,P,6655.0,0.005479452054794521,14.8,15.2,15.0,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,C,6660.0,0.005479452054794521,21.6,39.8,30.7,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,P,6660.0,0.005479452054794521,16.2,16.7,16.45,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,C,6665.0,0.005479452054794521,27.7,28.4,28.049999999999997,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,P,6665.0,0.005479452054794521,17.8,18.2,18.0,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,C,6670.0,0.005479452054794521,24.5,25.0,24.75,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,P,6670.0,0.005479452054794521,19.5,20.0,19.75,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,C,6675.0,0.005479452054794521,21.5,22.0,21.75,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,P,6675.0,0.005479452054794521,21.4,21.9,21.65,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,C,6680.0,0.005479452054794521,18.6,19.1,18.85,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,P,6680.0,0.005479452054794521,23.6,24.1,23.85,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,C,6685.0,0.005479452054794521,10.2,16.5,13.35,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,P,6685.0,0.005479452054794521,17.6,26.5,22.05,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,C,6690.0,0.005479452054794521,13.6,14.0,13.8,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,P,6690.0,0.005479452054794521,17.9,38.5,28.2,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,C,6695.0,0.005479452054794521,11.4,11.8,11.600000000000001,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,P,6695.0,0.005479452054794521,22.9,41.7,32.3,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,C,6700.0,0.005479452054794521,9.4,10.0,9.7,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,P,6700.0,0.005479452054794521,25.6,45.2,35.400000000000006,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,C,6705.0,0.005479452054794521,8.0,8.3,8.15,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,P,6705.0,0.005479452054794521,28.2,48.8,38.5,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,C,6710.0,0.005479452054794521,6.3,6.8,6.55,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,P,6710.0,0.005479452054794521,31.6,52.7,42.150000000000006,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,C,6715.0,0.005479452054794521,5.0,5.5,5.25,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,P,6715.0,0.005479452054794521,36.2,56.6,46.400000000000006,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,C,6720.0,0.005479452054794521,4.0,4.4,4.2,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,P,6720.0,0.005479452054794521,38.6,61.1,49.85,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,C,6725.0,0.005479452054794521,3.0,3.6,3.3,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,P,6725.0,0.005479452054794521,41.9,64.3,53.099999999999994,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,C,6730.0,0.005479452054794521,2.45,2.75,2.6,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,P,6730.0,0.005479452054794521,45.8,70.0,57.9,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,C,6735.0,0.005479452054794521,1.9,2.15,2.025,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,P,6735.0,0.005479452054794521,50.7,73.6,62.15,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,C,6740.0,0.005479452054794521,1.45,1.65,1.5499999999999998,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,P,6740.0,0.005479452054794521,55.4,79.2,67.3,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,C,6745.0,0.005479452054794521,1.05,1.35,1.2000000000000002,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,P,6745.0,0.005479452054794521,59.7,84.1,71.9,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,C,6750.0,0.005479452054794521,0.75,1.05,0.9,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,P,6750.0,0.005479452054794521,64.1,88.9,76.5,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,C,6755.0,0.005479452054794521,0.55,0.8,0.675,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,P,6755.0,0.005479452054794521,69.1,92.6,80.85,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,C,6760.0,0.005479452054794521,0.4,0.6,0.5,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,P,6760.0,0.005479452054794521,70.9,98.5,84.7,6688.46,2025-10-02,SPX
20250930,2025-09-30 15:59:59,C,6615.0,0.00821917808219178,63.7,83.9,73.80000000000001,6688.46,2025-10-03,SPX
