asof,timestamp,cp,K,T,bid,ask,mid,S,expiry,symbol
20250915,2025-09-15 15:59:59,C,6545.0,0.005479452054794521,74.8,76.3,75.55,6615.28,2025-09-17,SPX
20250915,2025-09-15 15:59:59,P,6545.0,0.005479452054794521,7.2,7.5,7.35,6615.28,2025-09-17,SPX
20250915,2025-09-15 15:59:59,C,6550.0,0.005479452054794521,70.4,72.0,71.2,6615.28,2025-09-17,SPX
20250915,2025-09-15 15:59:59,P,6550.0,0.005479452054794521,7.8,8.1,7.949999999999999,6615.28,2025-09-17,SPX
20250915,2025-09-15 15:59:59,C,6555.0,0.005479452054794521,66.1,73.3,69.69999999999999,6615.28,2025-09-17,SPX
20250915,2025-09-15 15:59:59,P,6555.0,0.005479452054794521,8.5,8.8,8.65,6615.28,2025-09-17,SPX
20250915,2025-09-15 15:59:59,C,6560.0,0.005479452054794521,61.8,63.4,62.599999999999994,6615.28,2025-09-17,SPX
20250915,2025-09-15 15:59:59,P,6560.0,0.005479452054794521,9.2,9.6,9.399999999999999,6615.28,2025-09-17,SPX
20250915,2025-09-15 15:59:59,C,6565.0,0.005479452054794521,57.7,59.2,58.45,6615.28,2025-09-17,SPX
20250915,2025-09-15 15:59:59,P,6565.0,0.005479452054794521,10.0,10.4,10.2,6615.28,2025-09-17,SPX
20250915,2025-09-15 15:59:59,C,6570.0,0.005479452054794521,53.6,55.1,54.35,6615.28,2025-09-17,SPX
20250915,2025-09-15 15:59:59,P,6570.0,0.005479452054794521,10.9,11.3,11.100000000000001,6615.28,2025-09-17,SPX
20250915,2025-09-15 15:59:59,C,6575.0,0.005479452054794521,49.6,51.1,50.35,6615.28,2025-09-17,SPX
20250915,2025-09-15 15:59:59,P,6575.0,0.005479452054794521,11.9,12.3,12.100000000000001,6615.28,2025-09-17,SPX
20250915,2025-09-15 15:59:59,C,6580.0,0.005479452054794521,45.7,47.2,46.45,6615.28,2025-09-17,SPX
20250915,2025-09-15 15:59:59,P,6580.0,0.005479452054794521,13.0,13.4,13.2,6615.28,2025-09-17,SPX
20250915,2025-09-15 15:59:59,C,6585.0,0.005479452054794521,42.4,42.9,42.65,6615.28,2025-09-17,SPX
20250915,2025-09-15 15:59:59,P,6585.0,0.005479452054794521,14.2,14.6,14.399999999999999,6615.28,2025-09-17,SPX
20250915,2025-09-15 15:59:59,C,6590.0,0.005479452054794521,38.8,39.3,39.05,6615.28,2025-09-17,SPX
20250915,2025-09-15 15:59:59,P,6590.0,0.005479452054794521,15.5,16.0,15.75,6615.28,2025-09-17,SPX
20250915,2025-09-15 15:59:59,C,6595.0,0.005479452054794521,35.3,35.8,35.55,6615.28,2025-09-17,SPX
20250915,2025-09-15 15:59:59,P,6595.0,0.005479452054794521,17.0,17.5,17.25,6615.28,2025-09-17,SPX
20250915,2025-09-15 15:59:59,C,6600.0,0.005479452054794521,31.9,32.4,32.15,6615.28,2025-09-17,SPX
20250915,2025-09-15 15:59:59,P,6600.0,0.005479452054794521,18.7,19.1,18.9,6615.28,2025-09-17,SPX
20250915,2025-09-15 15:59:59,C,6605.0,0.005479452054794521,28.7,29.2,28.95,6615.28,2025-09-17,SPX
20250915,2025-09-15 15:59:59,P,6605.0,0.005479452054794521,20.4,20.9,20.65,6615.28,2025-09-17,SPX
20250915,2025-09-15 15:59:59,C,6610.0,0.005479452054794521,25.6,26.1,25.85,6615.28,2025-09-17,SPX
20250915,2025-09-15 15:59:59,P,6610.0,0.005479452054794521,22.4,22.8,22.6,6615.28,2025-09-17,SPX
20250915,2025-09-15 15:59:59,C,6615.0,0.005479452054794521,22.8,23.2,23.0,6615.28,2025-09-17,SPX
20250915,2025-09-15 15:59:59,P,6615.0,0.005479452054794521,24.5,25.0,24.75,6615.28,2025-09-17,SPX
20250915,2025-09-15 15:59:59,C,6620.0,0.005479452054794521,20.0,20.5,20.25,6615.28,2025-09-17,SPX
20250915,2025-09-15 15:59:59,P,6620.0,0.005479452054794521,26.7,27.2,26.95,6615.28,2025-09-17,SPX
20250915,2025-09-15 15:59:59,C,6625.0,0.005479452054794521,17.5,17.9,17.7,6615.28,2025-09-17,SPX
20250915,2025-09-15 15:59:59,P,6625.0,0.005479452054794521,29.2,29.7,29.45,6615.28,2025-09-17,SPX
