asof,timestamp,cp,K,T,bid,ask,mid,S,expiry,symbol
20250905,2025-09-05 15:59:59,C,6410.0,0.00821917808219178,71.1,75.0,73.05,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,P,6410.0,0.00821917808219178,1.85,2.05,1.95,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,C,6415.0,0.00821917808219178,66.2,70.2,68.2,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,P,6415.0,0.00821917808219178,2.1,2.2,2.1500000000000004,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,C,6420.0,0.00821917808219178,61.6,65.5,63.55,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,P,6420.0,0.00821917808219178,2.35,2.55,2.45,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,C,6425.0,0.00821917808219178,56.8,61.0,58.9,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,P,6425.0,0.00821917808219178,2.65,2.85,2.75,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,C,6430.0,0.00821917808219178,52.3,56.3,54.3,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,P,6430.0,0.00821917808219178,3.0,3.2,3.1,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,C,6435.0,0.00821917808219178,47.6,51.6,49.6,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,P,6435.0,0.00821917808219178,3.4,3.7,3.55,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,C,6440.0,0.00821917808219178,43.1,47.1,45.1,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,P,6440.0,0.00821917808219178,3.9,4.2,4.05,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,C,6445.0,0.00821917808219178,38.8,42.7,40.75,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,P,6445.0,0.00821917808219178,4.5,4.8,4.65,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,C,6450.0,0.00821917808219178,34.5,38.5,36.5,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,P,6450.0,0.00821917808219178,5.1,5.5,5.3,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,C,6455.0,0.00821917808219178,30.3,34.2,32.25,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,P,6455.0,0.00821917808219178,5.9,6.3,6.1,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,C,6460.0,0.00821917808219178,26.3,30.2,28.25,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,P,6460.0,0.00821917808219178,6.9,7.3,7.1,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,C,6465.0,0.00821917808219178,23.3,23.8,23.55,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,P,6465.0,0.00821917808219178,8.1,8.4,8.25,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,C,6470.0,0.00821917808219178,19.7,20.2,19.95,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,P,6470.0,0.00821917808219178,9.5,9.8,9.65,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,C,6475.0,0.00821917808219178,16.4,16.8,16.6,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,P,6475.0,0.00821917808219178,11.1,11.5,11.3,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,C,6480.0,0.00821917808219178,13.3,13.6,13.45,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,P,6480.0,0.00821917808219178,13.0,13.4,13.2,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,C,6485.0,0.00821917808219178,10.7,11.0,10.85,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,P,6485.0,0.00821917808219178,15.3,15.8,15.55,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,C,6490.0,0.00821917808219178,8.3,8.7,8.5,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,P,6490.0,0.00821917808219178,18.0,18.4,18.2,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,C,6495.0,0.00821917808219178,6.4,6.8,6.6,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,P,6495.0,0.00821917808219178,21.1,21.5,21.3,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,C,6500.0,0.00821917808219178,4.8,5.2,5.0,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,P,6500.0,0.00821917808219178,21.9,25.8,23.85,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,C,6505.0,0.00821917808219178,3.6,3.9,3.75,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,P,6505.0,0.00821917808219178,25.6,29.6,27.6,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,C,6510.0,0.00821917808219178,2.65,2.85,2.75,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,P,6510.0,0.00821917808219178,29.7,33.6,31.65,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,C,6515.0,0.00821917808219178,1.9,2.05,1.9749999999999999,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,P,6515.0,0.00821917808219178,33.9,37.9,35.9,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,C,6520.0,0.00821917808219178,1.35,1.55,1.4500000000000002,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,P,6520.0,0.00821917808219178,38.2,42.3,40.25,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,C,6525.0,0.00821917808219178,0.9,1.15,1.025,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,P,6525.0,0.00821917808219178,45.1,46.1,45.6,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,C,6530.0,0.00821917808219178,0.6,0.8,0.7,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,P,6530.0,0.00821917808219178,49.8,50.8,50.3,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,C,6535.0,0.00821917808219178,0.4,0.6,0.5,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,P,6535.0,0.00821917808219178,54.6,55.6,55.1,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,C,6540.0,0.00821917808219178,0.3,0.45,0.375,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,P,6540.0,0.00821917808219178,59.5,60.5,60.0,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,C,6545.0,0.00821917808219178,0.2,0.35,0.275,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,P,6545.0,0.00821917808219178,64.4,65.4,64.9,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,C,6550.0,0.00821917808219178,0.15,0.3,0.22499999999999998,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,P,6550.0,0.00821917808219178,69.3,70.3,69.8,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,C,6555.0,0.00821917808219178,0.15,0.25,0.2,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,P,6555.0,0.00821917808219178,74.3,75.3,74.8,6481.5,2025-09-08,SPX
20250905,2025-09-05 15:59:59,C,6410.0,0.010958904109589041,75.6,76.7,76.15,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,P,6410.0,0.010958904109589041,5.2,5.6,5.4,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,C,6415.0,0.010958904109589041,71.1,72.3,71.69999999999999,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,P,6415.0,0.010958904109589041,5.7,6.0,5.85,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,C,6420.0,0.010958904109589041,65.5,70.8,68.15,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,P,6420.0,0.010958904109589041,6.2,6.6,6.4,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,C,6425.0,0.010958904109589041,61.1,66.4,63.75,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,P,6425.0,0.010958904109589041,6.8,7.2,7.0,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,C,6430.0,0.010958904109589041,56.8,62.1,59.45,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,P,6430.0,0.010958904109589041,7.5,7.9,7.7,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,C,6435.0,0.010958904109589041,52.5,57.8,55.15,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,P,6435.0,0.010958904109589041,8.2,8.6,8.399999999999999,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,C,6440.0,0.010958904109589041,48.6,53.7,51.150000000000006,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,P,6440.0,0.010958904109589041,9.0,9.4,9.2,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,C,6445.0,0.010958904109589041,44.3,49.6,46.95,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,P,6445.0,0.010958904109589041,9.9,10.4,10.15,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,C,6450.0,0.010958904109589041,40.4,45.7,43.05,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,P,6450.0,0.010958904109589041,11.0,11.4,11.2,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,C,6455.0,0.010958904109589041,38.0,38.5,38.25,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,P,6455.0,0.010958904109589041,12.1,12.6,12.35,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,C,6460.0,0.010958904109589041,34.2,34.7,34.45,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,P,6460.0,0.010958904109589041,13.4,13.9,13.65,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,C,6465.0,0.010958904109589041,30.7,31.2,30.95,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,P,6465.0,0.010958904109589041,14.8,15.3,15.05,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,C,6470.0,0.010958904109589041,27.3,27.8,27.55,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,P,6470.0,0.010958904109589041,16.4,16.9,16.65,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,C,6475.0,0.010958904109589041,24.0,24.5,24.25,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,P,6475.0,0.010958904109589041,18.2,18.7,18.45,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,C,6480.0,0.010958904109589041,21.0,21.5,21.25,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,P,6480.0,0.010958904109589041,20.1,20.6,20.35,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,C,6485.0,0.010958904109589041,18.2,18.7,18.45,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,P,6485.0,0.010958904109589041,22.3,22.8,22.55,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,C,6490.0,0.010958904109589041,15.6,16.1,15.850000000000001,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,P,6490.0,0.010958904109589041,24.7,25.2,24.95,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,C,6495.0,0.010958904109589041,13.2,13.7,13.45,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,P,6495.0,0.010958904109589041,27.3,27.9,27.6,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,C,6500.0,0.010958904109589041,11.1,11.5,11.3,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,P,6500.0,0.010958904109589041,30.2,30.8,30.5,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,C,6505.0,0.010958904109589041,9.2,9.6,9.399999999999999,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,P,6505.0,0.010958904109589041,29.9,35.0,32.45,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,C,6510.0,0.010958904109589041,7.6,7.8,7.699999999999999,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,P,6510.0,0.010958904109589041,33.2,38.5,35.85,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,C,6515.0,0.010958904109589041,6.2,6.6,6.4,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,P,6515.0,0.010958904109589041,36.8,42.1,39.45,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,C,6520.0,0.010958904109589041,5.0,5.4,5.2,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,P,6520.0,0.010958904109589041,40.6,45.9,43.25,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,C,6525.0,0.010958904109589041,4.0,4.3,4.15,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,P,6525.0,0.010958904109589041,44.4,52.8,48.599999999999994,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,C,6530.0,0.010958904109589041,3.1,3.5,3.3,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,P,6530.0,0.010958904109589041,48.6,57.3,52.95,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,C,6535.0,0.010958904109589041,2.5,2.8,2.65,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,P,6535.0,0.010958904109589041,52.8,61.6,57.2,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,C,6540.0,0.010958904109589041,1.95,2.2,2.075,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,P,6540.0,0.010958904109589041,57.2,67.2,62.2,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,C,6545.0,0.010958904109589041,1.45,1.75,1.6,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,P,6545.0,0.010958904109589041,61.7,71.7,66.7,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,C,6550.0,0.010958904109589041,1.1,1.35,1.225,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,P,6550.0,0.010958904109589041,69.6,71.0,70.3,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,C,6555.0,0.010958904109589041,0.8,1.05,0.925,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,P,6555.0,0.010958904109589041,71.0,81.0,76.0,6481.5,2025-09-09,SPX
20250905,2025-09-05 15:59:59,C,6410.0,0.0136986301369863,79.6,80.8,80.19999999999999,6481.5,2025-09-10,SPX
20250905,2025-09-05 15:59:59,P,6410.0,0.0136986301369863,8.4,8.9,8.65,6481.5,2025-09-10,SPX
20250905,2025-09-05 15:59:59,C,6415.0,0.0136986301369863,69.9,79.9,74.9,6481.5,2025-09-10,SPX
20250905,2025-09-05 15:59:59,P,6415.0,0.0136986301369863,9.1,9.5,9.3,6481.5,2025-09-10,SPX
20250905,2025-09-05 15:59:59,C,6420.0,0.0136986301369863,71.0,72.2,71.6,6481.5,2025-09-10,SPX
20250905,2025-09-05 15:59:59,P,6420.0,0.0136986301369863,9.8,10.2,10.0,6481.5,2025-09-10,SPX
20250905,2025-09-05 15:59:59,C,6425.0,0.0136986301369863,66.8,68.1,67.44999999999999,6481.5,2025-09-10,SPX
20250905,2025-09-05 15:59:59,P,6425.0,0.0136986301369863,10.6,11.0,10.8,6481.5,2025-09-10,SPX
20250905,2025-09-05 15:59:59,C,6430.0,0.0136986301369863,62.6,63.9,63.25,6481.5,2025-09-10,SPX
20250905,2025-09-05 15:59:59,P,6430.0,0.0136986301369863,11.4,11.9,11.65,6481.5,2025-09-10,SPX
20250905,2025-09-05 15:59:59,C,6435.0,0.0136986301369863,58.6,59.8,59.2,6481.5,2025-09-10,SPX
20250905,2025-09-05 15:59:59,P,6435.0,0.0136986301369863,12.3,12.8,12.55,6481.5,2025-09-10,SPX
20250905,2025-09-05 15:59:59,C,6440.0,0.0136986301369863,54.6,55.8,55.2,6481.5,2025-09-10,SPX
20250905,2025-09-05 15:59:59,P,6440.0,0.0136986301369863,13.3,13.8,13.55,6481.5,2025-09-10,SPX
20250905,2025-09-05 15:59:59,C,6445.0,0.0136986301369863,51.0,51.5,51.25,6481.5,2025-09-10,SPX
20250905,2025-09-05 15:59:59,P,6445.0,0.0136986301369863,14.4,14.9,14.65,6481.5,2025-09-10,SPX
20250905,2025-09-05 15:59:59,C,6450.0,0.0136986301369863,47.2,47.7,47.45,6481.5,2025-09-10,SPX
20250905,2025-09-05 15:59:59,P,6450.0,0.0136986301369863,15.6,16.1,15.850000000000001,6481.5,2025-09-10,SPX
20250905,2025-09-05 15:59:59,C,6455.0,0.0136986301369863,43.5,44.0,43.75,6481.5,2025-09-10,SPX
20250905,2025-09-05 15:59:59,P,6455.0,0.0136986301369863,16.9,17.4,17.15,6481.5,2025-09-10,SPX
20250905,2025-09-05 15:59:59,C,6460.0,0.0136986301369863,39.9,40.4,40.15,6481.5,2025-09-10,SPX
20250905,2025-09-05 15:59:59,P,6460.0,0.0136986301369863,18.3,18.8,18.55,6481.5,2025-09-10,SPX
20250905,2025-09-05 15:59:59,C,6465.0,0.0136986301369863,36.4,36.9,36.65,6481.5,2025-09-10,SPX
20250905,2025-09-05 15:59:59,P,6465.0,0.0136986301369863,19.8,20.3,20.05,6481.5,2025-09-10,SPX
