asof,timestamp,cp,K,T,bid,ask,mid,S,expiry,symbol
20250917,2025-09-17 15:59:59,P,6610.0,0.005479452054794521,28.4,28.9,28.65,6600.35,2025-09-19,SPX
20250917,2025-09-17 15:59:59,C,6615.0,0.005479452054794521,20.0,20.4,20.2,6600.35,2025-09-19,SPX
20250917,2025-09-17 15:59:59,C,6615.0,0.005479452054794521,24.1,24.6,24.35,6600.35,2025-09-19,SPX
20250917,2025-09-17 15:59:59,P,6615.0,0.005479452054794521,26.6,27.5,27.05,6600.35,2025-09-19,SPX
20250917,2025-09-17 15:59:59,P,6615.0,0.005479452054794521,30.8,31.3,31.05,6600.35,2025-09-19,SPX
20250917,2025-09-17 15:59:59,C,6620.0,0.005479452054794521,17.6,18.4,18.0,6600.35,2025-09-19,SPX
20250917,2025-09-17 15:59:59,C,6620.0,0.005479452054794521,21.7,22.1,21.9,6600.35,2025-09-19,SPX
20250917,2025-09-17 15:59:59,P,6620.0,0.005479452054794521,29.2,30.2,29.7,6600.35,2025-09-19,SPX
20250917,2025-09-17 15:59:59,P,6620.0,0.005479452054794521,33.3,33.8,33.55,6600.35,2025-09-19,SPX
20250917,2025-09-17 15:59:59,C,6625.0,0.005479452054794521,15.4,16.2,15.8,6600.35,2025-09-19,SPX
20250917,2025-09-17 15:59:59,C,6625.0,0.005479452054794521,19.4,19.9,19.65,6600.35,2025-09-19,SPX
20250917,2025-09-17 15:59:59,P,6625.0,0.005479452054794521,32.0,33.0,32.5,6600.35,2025-09-19,SPX
20250917,2025-09-17 15:59:59,P,6625.0,0.005479452054794521,36.0,36.5,36.25,6600.35,2025-09-19,SPX
20250917,2025-09-17 15:59:59,C,6630.0,0.005479452054794521,13.4,14.2,13.8,6600.35,2025-09-19,SPX
20250917,2025-09-17 15:59:59,C,6630.0,0.005479452054794521,17.3,17.6,17.450000000000003,6600.35,2025-09-19,SPX
20250917,2025-09-17 15:59:59,P,6630.0,0.005479452054794521,35.0,36.0,35.5,6600.35,2025-09-19,SPX
20250917,2025-09-17 15:59:59,P,6630.0,0.005479452054794521,38.9,39.4,39.15,6600.35,2025-09-19,SPX
20250917,2025-09-17 15:59:59,C,6635.0,0.005479452054794521,11.7,12.4,12.05,6600.35,2025-09-19,SPX
20250917,2025-09-17 15:59:59,C,6635.0,0.005479452054794521,15.4,15.8,15.600000000000001,6600.35,2025-09-19,SPX
20250917,2025-09-17 15:59:59,P,6635.0,0.005479452054794521,38.2,39.2,38.7,6600.35,2025-09-19,SPX
20250917,2025-09-17 15:59:59,P,6635.0,0.005479452054794521,42.0,42.5,42.25,6600.35,2025-09-19,SPX
20250917,2025-09-17 15:59:59,C,6530.0,0.0136986301369863,90.4,91.8,91.1,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,P,6530.0,0.0136986301369863,12.6,13.0,12.8,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,C,6535.0,0.0136986301369863,86.2,87.5,86.85,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,P,6535.0,0.0136986301369863,13.4,13.8,13.600000000000001,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,C,6540.0,0.0136986301369863,82.1,83.4,82.75,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,P,6540.0,0.0136986301369863,14.2,14.7,14.45,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,C,6545.0,0.0136986301369863,78.0,81.9,79.95,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,P,6545.0,0.0136986301369863,15.1,15.6,15.35,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,C,6550.0,0.0136986301369863,74.0,75.3,74.65,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,P,6550.0,0.0136986301369863,16.1,16.6,16.35,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,C,6555.0,0.0136986301369863,70.0,71.3,70.65,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,P,6555.0,0.0136986301369863,17.2,17.6,17.4,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,C,6560.0,0.0136986301369863,66.1,67.4,66.75,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,P,6560.0,0.0136986301369863,18.3,18.7,18.5,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,C,6565.0,0.0136986301369863,62.8,63.3,63.05,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,P,6565.0,0.0136986301369863,19.5,19.9,19.7,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,C,6570.0,0.0136986301369863,59.1,59.6,59.35,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,P,6570.0,0.0136986301369863,20.8,21.2,21.0,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,C,6575.0,0.0136986301369863,55.5,56.0,55.75,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,P,6575.0,0.0136986301369863,22.1,22.6,22.35,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,C,6580.0,0.0136986301369863,51.9,52.5,52.2,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,P,6580.0,0.0136986301369863,23.6,24.1,23.85,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,C,6585.0,0.0136986301369863,48.5,49.0,48.75,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,P,6585.0,0.0136986301369863,25.2,25.6,25.4,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,C,6590.0,0.0136986301369863,45.2,45.7,45.45,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,P,6590.0,0.0136986301369863,26.8,27.3,27.05,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,C,6595.0,0.0136986301369863,42.0,42.5,42.25,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,P,6595.0,0.0136986301369863,28.6,29.1,28.85,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,C,6600.0,0.0136986301369863,38.9,39.4,39.15,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,P,6600.0,0.0136986301369863,30.5,31.0,30.75,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,C,6605.0,0.0136986301369863,35.9,36.4,36.15,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,P,6605.0,0.0136986301369863,32.6,33.1,32.85,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,C,6610.0,0.0136986301369863,33.1,33.6,33.35,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,P,6610.0,0.0136986301369863,34.7,35.2,34.95,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,C,6615.0,0.0136986301369863,30.4,30.9,30.65,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,P,6615.0,0.0136986301369863,37.0,37.6,37.3,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,C,6620.0,0.0136986301369863,27.9,28.3,28.1,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,P,6620.0,0.0136986301369863,39.5,40.0,39.75,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,C,6625.0,0.0136986301369863,25.5,25.9,25.7,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,P,6625.0,0.0136986301369863,42.1,42.6,42.35,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,C,6630.0,0.0136986301369863,23.2,23.6,23.4,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,P,6630.0,0.0136986301369863,44.8,45.3,45.05,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,C,6635.0,0.0136986301369863,21.1,21.6,21.35,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,P,6635.0,0.0136986301369863,47.6,48.2,47.900000000000006,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,C,6640.0,0.0136986301369863,19.1,19.5,19.3,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,P,6640.0,0.0136986301369863,50.7,51.2,50.95,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,C,6645.0,0.0136986301369863,17.2,17.7,17.45,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,P,6645.0,0.0136986301369863,53.3,54.5,53.9,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,C,6650.0,0.0136986301369863,15.5,15.9,15.7,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,P,6650.0,0.0136986301369863,56.5,57.8,57.15,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,C,6655.0,0.0136986301369863,13.9,14.3,14.100000000000001,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,P,6655.0,0.0136986301369863,57.6,66.1,61.849999999999994,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,C,6660.0,0.0136986301369863,12.5,12.9,12.7,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,P,6660.0,0.0136986301369863,61.2,69.7,65.45,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,C,6665.0,0.0136986301369863,11.1,11.5,11.3,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,P,6665.0,0.0136986301369863,64.9,73.4,69.15,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,C,6670.0,0.0136986301369863,9.9,10.3,10.100000000000001,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,P,6670.0,0.0136986301369863,66.7,76.3,71.5,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,C,6675.0,0.0136986301369863,8.8,9.2,9.0,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,P,6675.0,0.0136986301369863,70.3,80.2,75.25,6600.35,2025-09-22,SPX
20250917,2025-09-17 15:59:59,C,6530.0,0.01643835616438356,90.2,98.3,94.25,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,P,6530.0,0.01643835616438356,15.9,16.3,16.1,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,C,6535.0,0.01643835616438356,85.1,94.3,89.69999999999999,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,P,6535.0,0.01643835616438356,16.8,17.2,17.0,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,C,6540.0,0.01643835616438356,86.2,87.7,86.95,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,P,6540.0,0.01643835616438356,17.7,18.2,17.95,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,C,6545.0,0.01643835616438356,82.2,83.7,82.95,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,P,6545.0,0.01643835616438356,18.7,19.2,18.95,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,C,6550.0,0.01643835616438356,78.3,79.8,79.05,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,P,6550.0,0.01643835616438356,19.8,20.2,20.0,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,C,6555.0,0.01643835616438356,70.5,78.6,74.55,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,P,6555.0,0.01643835616438356,20.9,21.4,21.15,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,C,6560.0,0.01643835616438356,71.2,71.7,71.45,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,P,6560.0,0.01643835616438356,22.1,22.5,22.3,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,C,6565.0,0.01643835616438356,67.4,68.0,67.7,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,P,6565.0,0.01643835616438356,23.4,23.9,23.65,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,C,6570.0,0.01643835616438356,63.8,64.3,64.05,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,P,6570.0,0.01643835616438356,24.7,25.2,24.95,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,C,6575.0,0.01643835616438356,60.2,60.8,60.5,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,P,6575.0,0.01643835616438356,26.1,26.6,26.35,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,C,6580.0,0.01643835616438356,56.7,57.3,57.0,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,P,6580.0,0.01643835616438356,27.7,28.2,27.95,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,C,6585.0,0.01643835616438356,53.4,53.9,53.65,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,P,6585.0,0.01643835616438356,29.3,29.7,29.5,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,C,6590.0,0.01643835616438356,50.1,50.6,50.35,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,P,6590.0,0.01643835616438356,31.0,31.5,31.25,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,C,6595.0,0.01643835616438356,46.9,47.4,47.15,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,P,6595.0,0.01643835616438356,32.8,33.3,33.05,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,C,6600.0,0.01643835616438356,43.8,44.3,44.05,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,P,6600.0,0.01643835616438356,34.7,35.2,34.95,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,C,6605.0,0.01643835616438356,40.8,41.3,41.05,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,P,6605.0,0.01643835616438356,36.7,37.2,36.95,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,C,6610.0,0.01643835616438356,38.0,38.4,38.2,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,P,6610.0,0.01643835616438356,38.9,39.4,39.15,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,C,6615.0,0.01643835616438356,35.2,35.8,35.5,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,P,6615.0,0.01643835616438356,41.1,41.7,41.400000000000006,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,C,6620.0,0.01643835616438356,32.6,33.1,32.85,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,P,6620.0,0.01643835616438356,43.5,44.0,43.75,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,C,6625.0,0.01643835616438356,30.2,30.6,30.4,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,P,6625.0,0.01643835616438356,46.0,46.5,46.25,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,C,6630.0,0.01643835616438356,27.8,28.2,28.0,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,P,6630.0,0.01643835616438356,48.6,49.2,48.900000000000006,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,C,6635.0,0.01643835616438356,25.6,26.1,25.85,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,P,6635.0,0.01643835616438356,51.4,51.9,51.65,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,C,6640.0,0.01643835616438356,23.4,23.9,23.65,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,P,6640.0,0.01643835616438356,54.3,54.8,54.55,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,C,6645.0,0.01643835616438356,21.5,21.9,21.7,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,P,6645.0,0.01643835616438356,57.3,57.8,57.55,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,C,6650.0,0.01643835616438356,19.6,20.0,19.8,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,P,6650.0,0.01643835616438356,60.4,61.0,60.7,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,C,6655.0,0.01643835616438356,17.9,18.4,18.15,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,P,6655.0,0.01643835616438356,60.7,68.8,64.75,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,C,6660.0,0.01643835616438356,16.2,16.6,16.4,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,P,6660.0,0.01643835616438356,64.2,72.2,68.2,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,C,6665.0,0.01643835616438356,14.7,15.1,14.899999999999999,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,P,6665.0,0.01643835616438356,67.7,75.8,71.75,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,C,6670.0,0.01643835616438356,13.3,13.7,13.5,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,P,6670.0,0.01643835616438356,71.3,79.4,75.35,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,C,6675.0,0.01643835616438356,12.0,12.4,12.2,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,P,6675.0,0.01643835616438356,75.0,82.9,78.95,6600.35,2025-09-23,SPX
20250917,2025-09-17 15:59:59,C,6530.0,0.019178082191780823,98.1,99.6,98.85,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,P,6530.0,0.019178082191780823,18.9,19.2,19.049999999999997,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,C,6535.0,0.019178082191780823,90.0,98.0,94.0,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,P,6535.0,0.019178082191780823,19.8,20.2,20.0,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,C,6540.0,0.019178082191780823,90.0,91.6,90.8,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,P,6540.0,0.019178082191780823,20.8,21.2,21.0,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,C,6545.0,0.019178082191780823,82.3,90.2,86.25,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,P,6545.0,0.019178082191780823,21.9,22.4,22.15,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,C,6550.0,0.019178082191780823,82.2,83.8,83.0,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,P,6550.0,0.019178082191780823,23.0,23.4,23.2,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,C,6555.0,0.019178082191780823,78.9,79.5,79.2,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,P,6555.0,0.019178082191780823,24.2,24.6,24.4,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,C,6560.0,0.019178082191780823,75.2,75.8,75.5,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,P,6560.0,0.019178082191780823,25.4,25.9,25.65,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,C,6565.0,0.019178082191780823,71.5,72.0,71.75,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,P,6565.0,0.019178082191780823,26.8,27.2,27.0,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,C,6570.0,0.019178082191780823,67.9,68.4,68.15,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,P,6570.0,0.019178082191780823,28.1,28.6,28.35,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,C,6575.0,0.019178082191780823,64.4,64.9,64.65,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,P,6575.0,0.019178082191780823,29.6,30.1,29.85,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,C,6580.0,0.019178082191780823,61.0,61.5,61.25,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,P,6580.0,0.019178082191780823,31.1,31.6,31.35,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,C,6585.0,0.019178082191780823,57.5,58.1,57.8,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,P,6585.0,0.019178082191780823,32.8,33.3,33.05,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,C,6590.0,0.019178082191780823,54.3,54.8,54.55,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,P,6590.0,0.019178082191780823,34.5,35.0,34.75,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,C,6595.0,0.019178082191780823,51.1,51.6,51.35,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,P,6595.0,0.019178082191780823,36.3,36.8,36.55,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,C,6600.0,0.019178082191780823,48.0,48.5,48.25,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,P,6600.0,0.019178082191780823,38.2,38.7,38.45,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,C,6605.0,0.019178082191780823,45.0,45.5,45.25,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,P,6605.0,0.019178082191780823,40.2,40.8,40.5,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,C,6610.0,0.019178082191780823,42.1,42.7,42.400000000000006,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,P,6610.0,0.019178082191780823,42.3,42.9,42.599999999999994,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,C,6615.0,0.019178082191780823,39.4,39.9,39.65,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,P,6615.0,0.019178082191780823,44.6,45.1,44.85,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,C,6620.0,0.019178082191780823,36.7,37.2,36.95,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,P,6620.0,0.019178082191780823,46.9,47.4,47.15,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,C,6625.0,0.019178082191780823,34.2,34.7,34.45,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,P,6625.0,0.019178082191780823,49.3,49.9,49.599999999999994,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,C,6630.0,0.019178082191780823,31.7,32.2,31.950000000000003,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,P,6630.0,0.019178082191780823,51.9,52.5,52.2,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,C,6635.0,0.019178082191780823,29.4,29.9,29.65,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,P,6635.0,0.019178082191780823,54.6,55.1,54.85,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,C,6640.0,0.019178082191780823,27.2,27.7,27.45,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,P,6640.0,0.019178082191780823,57.3,57.9,57.599999999999994,6600.35,2025-09-24,SPX
20250917,2025-09-17 15:59:59,C,6645.0,0.019178082191780823,25.1,25.6,25.35,6600.35,2025-09-24,SPX
