asof,timestamp,cp,K,T,bid,ask,mid,S,expiry,symbol
20250918,2025-09-18 15:59:59,C,6560.0,0.010958904109589041,85.7,88.4,87.05000000000001,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,P,6560.0,0.010958904109589041,6.7,7.1,6.9,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,C,6565.0,0.010958904109589041,81.0,83.9,82.45,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,P,6565.0,0.010958904109589041,7.2,7.5,7.35,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,C,6570.0,0.010958904109589041,76.5,79.3,77.9,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,P,6570.0,0.010958904109589041,7.6,8.0,7.8,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,C,6575.0,0.010958904109589041,72.2,74.9,73.55000000000001,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,P,6575.0,0.010958904109589041,8.2,8.5,8.35,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,C,6580.0,0.010958904109589041,67.6,70.4,69.0,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,P,6580.0,0.010958904109589041,8.7,9.1,8.899999999999999,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,C,6585.0,0.010958904109589041,63.4,66.1,64.75,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,P,6585.0,0.010958904109589041,9.4,9.7,9.55,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,C,6590.0,0.010958904109589041,59.0,61.8,60.4,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,P,6590.0,0.010958904109589041,10.1,10.4,10.25,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,C,6595.0,0.010958904109589041,54.8,57.6,56.2,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,P,6595.0,0.010958904109589041,10.8,11.2,11.0,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,C,6600.0,0.010958904109589041,50.7,53.4,52.05,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,P,6600.0,0.010958904109589041,11.7,12.1,11.899999999999999,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,C,6605.0,0.010958904109589041,47.9,48.4,48.15,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,P,6605.0,0.010958904109589041,12.7,13.1,12.899999999999999,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,C,6610.0,0.010958904109589041,44.0,44.5,44.25,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,P,6610.0,0.010958904109589041,13.7,14.1,13.899999999999999,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,C,6615.0,0.010958904109589041,40.2,40.7,40.45,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,P,6615.0,0.010958904109589041,14.9,15.3,15.100000000000001,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,C,6620.0,0.010958904109589041,36.5,37.0,36.75,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,P,6620.0,0.010958904109589041,16.2,16.6,16.4,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,C,6625.0,0.010958904109589041,33.0,33.5,33.25,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,P,6625.0,0.010958904109589041,17.7,18.1,17.9,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,C,6630.0,0.010958904109589041,29.7,30.1,29.9,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,P,6630.0,0.010958904109589041,19.3,19.8,19.55,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,C,6635.0,0.010958904109589041,26.5,26.9,26.7,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,P,6635.0,0.010958904109589041,21.1,21.6,21.35,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,C,6640.0,0.010958904109589041,23.5,23.9,23.7,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,P,6640.0,0.010958904109589041,23.1,23.6,23.35,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,C,6645.0,0.010958904109589041,20.7,21.1,20.9,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,P,6645.0,0.010958904109589041,25.3,25.8,25.55,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,C,6650.0,0.010958904109589041,18.1,18.5,18.3,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,P,6650.0,0.010958904109589041,27.7,28.2,27.95,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,C,6655.0,0.010958904109589041,15.7,16.1,15.9,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,P,6655.0,0.010958904109589041,30.3,30.8,30.55,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,C,6660.0,0.010958904109589041,13.5,13.9,13.7,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,P,6660.0,0.010958904109589041,33.1,33.6,33.35,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,C,6665.0,0.010958904109589041,11.6,11.9,11.75,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,P,6665.0,0.010958904109589041,35.3,38.0,36.65,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,C,6670.0,0.010958904109589041,9.8,10.2,10.0,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,P,6670.0,0.010958904109589041,36.1,41.2,38.650000000000006,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,C,6675.0,0.010958904109589041,8.2,8.6,8.399999999999999,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,P,6675.0,0.010958904109589041,42.0,44.7,43.35,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,C,6680.0,0.010958904109589041,6.9,7.2,7.050000000000001,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,P,6680.0,0.010958904109589041,45.5,48.4,46.95,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,C,6685.0,0.010958904109589041,5.8,6.1,5.949999999999999,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,P,6685.0,0.010958904109589041,49.3,52.2,50.75,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,C,6690.0,0.010958904109589041,4.8,5.0,4.9,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,P,6690.0,0.010958904109589041,53.3,56.2,54.75,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,C,6695.0,0.010958904109589041,3.9,4.2,4.05,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,P,6695.0,0.010958904109589041,57.4,60.3,58.849999999999994,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,C,6700.0,0.010958904109589041,3.2,3.4,3.3,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,P,6700.0,0.010958904109589041,58.5,67.8,63.15,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,C,6705.0,0.010958904109589041,2.6,2.8,2.7,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,P,6705.0,0.010958904109589041,62.2,72.1,67.15,6631.96,2025-09-22,SPX
20250918,2025-09-18 15:59:59,C,6560.0,0.0136986301369863,89.7,91.5,90.6,6631.96,2025-09-23,SPX
20250918,2025-09-18 15:59:59,P,6560.0,0.0136986301369863,9.8,10.1,9.95,6631.96,2025-09-23,SPX
20250918,2025-09-18 15:59:59,C,6565.0,0.0136986301369863,82.4,92.1,87.25,6631.96,2025-09-23,SPX
20250918,2025-09-18 15:59:59,P,6565.0,0.0136986301369863,10.3,10.7,10.5,6631.96,2025-09-23,SPX
20250918,2025-09-18 15:59:59,C,6570.0,0.0136986301369863,81.0,82.9,81.95,6631.96,2025-09-23,SPX
20250918,2025-09-18 15:59:59,P,6570.0,0.0136986301369863,11.0,11.3,11.15,6631.96,2025-09-23,SPX
20250918,2025-09-18 15:59:59,C,6575.0,0.0136986301369863,76.7,78.6,77.65,6631.96,2025-09-23,SPX
20250918,2025-09-18 15:59:59,P,6575.0,0.0136986301369863,11.6,12.0,11.8,6631.96,2025-09-23,SPX
20250918,2025-09-18 15:59:59,C,6580.0,0.0136986301369863,72.5,74.2,73.35,6631.96,2025-09-23,SPX
20250918,2025-09-18 15:59:59,P,6580.0,0.0136986301369863,12.4,12.8,12.600000000000001,6631.96,2025-09-23,SPX
20250918,2025-09-18 15:59:59,C,6585.0,0.0136986301369863,62.8,72.8,67.8,6631.96,2025-09-23,SPX
20250918,2025-09-18 15:59:59,P,6585.0,0.0136986301369863,13.2,13.6,13.399999999999999,6631.96,2025-09-23,SPX
20250918,2025-09-18 15:59:59,C,6590.0,0.0136986301369863,64.2,65.9,65.05000000000001,6631.96,2025-09-23,SPX
20250918,2025-09-18 15:59:59,P,6590.0,0.0136986301369863,14.1,14.5,14.3,6631.96,2025-09-23,SPX
20250918,2025-09-18 15:59:59,C,6595.0,0.0136986301369863,55.1,64.9,60.0,6631.96,2025-09-23,SPX
20250918,2025-09-18 15:59:59,P,6595.0,0.0136986301369863,15.0,15.4,15.2,6631.96,2025-09-23,SPX
