asof,timestamp,cp,K,T,bid,ask,mid,S,expiry,symbol
20250911,2025-09-11 15:59:59,C,6515.0,0.010958904109589041,75.3,76.2,75.75,6587.47,2025-09-15,SPX
20250911,2025-09-11 15:59:59,P,6515.0,0.010958904109589041,4.0,4.3,4.15,6587.47,2025-09-15,SPX
20250911,2025-09-11 15:59:59,C,6520.0,0.010958904109589041,70.6,71.5,71.05,6587.47,2025-09-15,SPX
20250911,2025-09-11 15:59:59,P,6520.0,0.010958904109589041,4.3,4.6,4.449999999999999,6587.47,2025-09-15,SPX
20250911,2025-09-11 15:59:59,C,6525.0,0.010958904109589041,66.0,66.9,66.45,6587.47,2025-09-15,SPX
20250911,2025-09-11 15:59:59,P,6525.0,0.010958904109589041,4.7,5.0,4.85,6587.47,2025-09-15,SPX
20250911,2025-09-11 15:59:59,C,6530.0,0.010958904109589041,57.2,62.7,59.95,6587.47,2025-09-15,SPX
20250911,2025-09-11 15:59:59,P,6530.0,0.010958904109589041,5.2,5.5,5.35,6587.47,2025-09-15,SPX
20250911,2025-09-11 15:59:59,C,6535.0,0.010958904109589041,56.7,58.2,57.45,6587.47,2025-09-15,SPX
20250911,2025-09-11 15:59:59,P,6535.0,0.010958904109589041,5.7,6.0,5.85,6587.47,2025-09-15,SPX
20250911,2025-09-11 15:59:59,C,6540.0,0.010958904109589041,52.2,53.7,52.95,6587.47,2025-09-15,SPX
20250911,2025-09-11 15:59:59,P,6540.0,0.010958904109589041,6.2,6.6,6.4,6587.47,2025-09-15,SPX
20250911,2025-09-11 15:59:59,C,6545.0,0.010958904109589041,47.9,49.4,48.65,6587.47,2025-09-15,SPX
20250911,2025-09-11 15:59:59,P,6545.0,0.010958904109589041,6.8,7.2,7.0,6587.47,2025-09-15,SPX
20250911,2025-09-11 15:59:59,C,6550.0,0.010958904109589041,43.7,45.2,44.45,6587.47,2025-09-15,SPX
20250911,2025-09-11 15:59:59,P,6550.0,0.010958904109589041,7.6,8.0,7.8,6587.47,2025-09-15,SPX
20250911,2025-09-11 15:59:59,C,6555.0,0.010958904109589041,39.6,41.1,40.35,6587.47,2025-09-15,SPX
20250911,2025-09-11 15:59:59,P,6555.0,0.010958904109589041,8.5,8.9,8.7,6587.47,2025-09-15,SPX
20250911,2025-09-11 15:59:59,C,6560.0,0.010958904109589041,35.6,37.1,36.35,6587.47,2025-09-15,SPX
20250911,2025-09-11 15:59:59,P,6560.0,0.010958904109589041,9.5,9.9,9.7,6587.47,2025-09-15,SPX
20250911,2025-09-11 15:59:59,C,6565.0,0.010958904109589041,31.7,33.2,32.45,6587.47,2025-09-15,SPX
20250911,2025-09-11 15:59:59,P,6565.0,0.010958904109589041,10.7,11.0,10.85,6587.47,2025-09-15,SPX
20250911,2025-09-11 15:59:59,C,6570.0,0.010958904109589041,27.2,29.5,28.35,6587.47,2025-09-15,SPX
20250911,2025-09-11 15:59:59,P,6570.0,0.010958904109589041,12.0,12.3,12.15,6587.47,2025-09-15,SPX
20250911,2025-09-11 15:59:59,C,6575.0,0.010958904109589041,24.6,26.0,25.3,6587.47,2025-09-15,SPX
20250911,2025-09-11 15:59:59,P,6575.0,0.010958904109589041,13.4,13.8,13.600000000000001,6587.47,2025-09-15,SPX
20250911,2025-09-11 15:59:59,C,6580.0,0.010958904109589041,21.7,22.3,22.0,6587.47,2025-09-15,SPX
20250911,2025-09-11 15:59:59,P,6580.0,0.010958904109589041,15.1,15.5,15.3,6587.47,2025-09-15,SPX
