asof,timestamp,cp,K,T,bid,ask,mid,S,expiry,symbol
20250908,2025-09-08 15:59:59,C,6425.0,0.005479452054794521,73.6,80.8,77.19999999999999,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,P,6425.0,0.005479452054794521,3.2,3.5,3.35,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,C,6430.0,0.005479452054794521,71.0,76.2,73.6,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,P,6430.0,0.005479452054794521,3.6,3.9,3.75,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,C,6435.0,0.005479452054794521,66.3,71.6,68.94999999999999,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,P,6435.0,0.005479452054794521,4.0,4.3,4.15,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,C,6440.0,0.005479452054794521,61.9,67.1,64.5,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,P,6440.0,0.005479452054794521,4.5,4.8,4.65,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,C,6445.0,0.005479452054794521,57.4,62.6,60.0,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,P,6445.0,0.005479452054794521,5.0,5.3,5.15,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,C,6450.0,0.005479452054794521,52.9,58.2,55.55,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,P,6450.0,0.005479452054794521,5.6,6.0,5.8,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,C,6455.0,0.005479452054794521,48.8,53.8,51.3,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,P,6455.0,0.005479452054794521,6.3,6.6,6.449999999999999,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,C,6460.0,0.005479452054794521,44.4,49.7,47.05,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,P,6460.0,0.005479452054794521,7.1,7.4,7.25,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,C,6465.0,0.005479452054794521,40.3,45.5,42.9,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,P,6465.0,0.005479452054794521,7.9,8.3,8.100000000000001,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,C,6470.0,0.005479452054794521,36.2,41.5,38.85,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,P,6470.0,0.005479452054794521,8.9,9.3,9.100000000000001,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,C,6475.0,0.005479452054794521,34.7,35.2,34.95,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,P,6475.0,0.005479452054794521,10.0,10.4,10.2,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,C,6480.0,0.005479452054794521,31.0,31.5,31.25,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,P,6480.0,0.005479452054794521,11.3,11.7,11.5,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,C,6485.0,0.005479452054794521,27.4,27.9,27.65,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,P,6485.0,0.005479452054794521,12.7,13.1,12.899999999999999,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,C,6490.0,0.005479452054794521,24.1,24.5,24.3,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,P,6490.0,0.005479452054794521,14.3,14.8,14.55,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,C,6495.0,0.005479452054794521,20.9,21.3,21.1,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,P,6495.0,0.005479452054794521,16.1,16.6,16.35,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,C,6500.0,0.005479452054794521,17.9,18.4,18.15,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,P,6500.0,0.005479452054794521,18.2,18.6,18.4,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,C,6505.0,0.005479452054794521,15.1,15.6,15.35,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,P,6505.0,0.005479452054794521,20.4,20.9,20.65,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,C,6510.0,0.005479452054794521,12.6,13.1,12.85,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,P,6510.0,0.005479452054794521,22.9,23.3,23.1,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,C,6515.0,0.005479452054794521,10.4,10.8,10.600000000000001,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,P,6515.0,0.005479452054794521,25.6,26.1,25.85,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,C,6520.0,0.005479452054794521,8.4,8.8,8.600000000000001,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,P,6520.0,0.005479452054794521,26.2,31.4,28.799999999999997,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,C,6525.0,0.005479452054794521,6.7,7.1,6.9,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,P,6525.0,0.005479452054794521,29.5,34.7,32.1,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,C,6530.0,0.005479452054794521,5.3,5.6,5.449999999999999,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,P,6530.0,0.005479452054794521,33.0,38.3,35.65,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,C,6535.0,0.005479452054794521,4.1,4.4,4.25,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,P,6535.0,0.005479452054794521,36.9,42.0,39.45,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,C,6540.0,0.005479452054794521,3.2,3.4,3.3,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,P,6540.0,0.005479452054794521,41.0,46.0,43.5,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,C,6545.0,0.005479452054794521,2.45,2.65,2.55,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,P,6545.0,0.005479452054794521,43.1,52.5,47.8,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,C,6550.0,0.005479452054794521,1.85,2.0,1.925,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,P,6550.0,0.005479452054794521,51.6,52.5,52.05,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,C,6555.0,0.005479452054794521,1.35,1.55,1.4500000000000002,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,P,6555.0,0.005479452054794521,51.4,61.4,56.4,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,C,6560.0,0.005479452054794521,1.0,1.2,1.1,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,P,6560.0,0.005479452054794521,56.0,66.0,61.0,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,C,6565.0,0.005479452054794521,0.75,0.9,0.825,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,P,6565.0,0.005479452054794521,60.8,70.8,65.8,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,C,6570.0,0.005479452054794521,0.55,0.7,0.625,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,P,6570.0,0.005479452054794521,65.6,75.6,70.6,6495.150000000001,2025-09-10,SPX
20250908,2025-09-08 15:59:59,C,6425.0,0.00821917808219178,83.3,84.3,83.8,6495.150000000001,2025-09-11,SPX
20250908,2025-09-08 15:59:59,P,6425.0,0.00821917808219178,8.1,8.5,8.3,6495.150000000001,2025-09-11,SPX
20250908,2025-09-08 15:59:59,C,6430.0,0.00821917808219178,79.0,80.0,79.5,6495.150000000001,2025-09-11,SPX
20250908,2025-09-08 15:59:59,P,6430.0,0.00821917808219178,8.8,9.2,9.0,6495.150000000001,2025-09-11,SPX
20250908,2025-09-08 15:59:59,C,6435.0,0.00821917808219178,74.7,75.7,75.2,6495.150000000001,2025-09-11,SPX
20250908,2025-09-08 15:59:59,P,6435.0,0.00821917808219178,9.5,9.9,9.7,6495.150000000001,2025-09-11,SPX
20250908,2025-09-08 15:59:59,C,6440.0,0.00821917808219178,70.5,71.5,71.0,6495.150000000001,2025-09-11,SPX
20250908,2025-09-08 15:59:59,P,6440.0,0.00821917808219178,10.3,10.7,10.5,6495.150000000001,2025-09-11,SPX
20250908,2025-09-08 15:59:59,C,6445.0,0.00821917808219178,62.3,72.3,67.3,6495.150000000001,2025-09-11,SPX
20250908,2025-09-08 15:59:59,P,6445.0,0.00821917808219178,11.1,11.5,11.3,6495.150000000001,2025-09-11,SPX
20250908,2025-09-08 15:59:59,C,6450.0,0.00821917808219178,62.3,63.3,62.8,6495.150000000001,2025-09-11,SPX
20250908,2025-09-08 15:59:59,P,6450.0,0.00821917808219178,12.1,12.5,12.3,6495.150000000001,2025-09-11,SPX
20250908,2025-09-08 15:59:59,C,6455.0,0.00821917808219178,58.3,59.3,58.8,6495.150000000001,2025-09-11,SPX
20250908,2025-09-08 15:59:59,P,6455.0,0.00821917808219178,13.1,13.5,13.3,6495.150000000001,2025-09-11,SPX
20250908,2025-09-08 15:59:59,C,6460.0,0.00821917808219178,54.6,55.2,54.900000000000006,6495.150000000001,2025-09-11,SPX
20250908,2025-09-08 15:59:59,P,6460.0,0.00821917808219178,14.1,14.6,14.35,6495.150000000001,2025-09-11,SPX
20250908,2025-09-08 15:59:59,C,6465.0,0.00821917808219178,50.8,51.3,51.05,6495.150000000001,2025-09-11,SPX
20250908,2025-09-08 15:59:59,P,6465.0,0.00821917808219178,15.3,15.8,15.55,6495.150000000001,2025-09-11,SPX
20250908,2025-09-08 15:59:59,C,6470.0,0.00821917808219178,47.1,47.6,47.35,6495.150000000001,2025-09-11,SPX
20250908,2025-09-08 15:59:59,P,6470.0,0.00821917808219178,16.6,17.0,16.8,6495.150000000001,2025-09-11,SPX
20250908,2025-09-08 15:59:59,C,6475.0,0.00821917808219178,43.4,43.9,43.65,6495.150000000001,2025-09-11,SPX
20250908,2025-09-08 15:59:59,P,6475.0,0.00821917808219178,17.9,18.4,18.15,6495.150000000001,2025-09-11,SPX
20250908,2025-09-08 15:59:59,C,6480.0,0.00821917808219178,40.0,40.5,40.25,6495.150000000001,2025-09-11,SPX
20250908,2025-09-08 15:59:59,P,6480.0,0.00821917808219178,19.5,19.9,19.7,6495.150000000001,2025-09-11,SPX
20250908,2025-09-08 15:59:59,C,6485.0,0.00821917808219178,36.6,37.1,36.85,6495.150000000001,2025-09-11,SPX
20250908,2025-09-08 15:59:59,P,6485.0,0.00821917808219178,21.1,21.5,21.3,6495.150000000001,2025-09-11,SPX
20250908,2025-09-08 15:59:59,C,6490.0,0.00821917808219178,33.3,33.8,33.55,6495.150000000001,2025-09-11,SPX
20250908,2025-09-08 15:59:59,P,6490.0,0.00821917808219178,22.8,23.3,23.05,6495.150000000001,2025-09-11,SPX
20250908,2025-09-08 15:59:59,C,6495.0,0.00821917808219178,30.2,30.7,30.45,6495.150000000001,2025-09-11,SPX
20250908,2025-09-08 15:59:59,P,6495.0,0.00821917808219178,24.7,25.2,24.95,6495.150000000001,2025-09-11,SPX
20250908,2025-09-08 15:59:59,C,6500.0,0.00821917808219178,27.3,27.7,27.5,6495.150000000001,2025-09-11,SPX
20250908,2025-09-08 15:59:59,P,6500.0,0.00821917808219178,26.9,27.2,27.049999999999997,6495.150000000001,2025-09-11,SPX
20250908,2025-09-08 15:59:59,C,6505.0,0.00821917808219178,24.5,24.9,24.7,6495.150000000001,2025-09-11,SPX
20250908,2025-09-08 15:59:59,P,6505.0,0.00821917808219178,28.9,29.4,29.15,6495.150000000001,2025-09-11,SPX
