asof,timestamp,cp,K,T,bid,ask,mid,S,expiry,symbol
20250912,2025-09-12 15:59:59,C,6510.0,0.00821917808219178,74.5,77.8,76.15,6584.29,2025-09-15,SPX
20250912,2025-09-12 15:59:59,P,6510.0,0.00821917808219178,2.3,2.55,2.425,6584.29,2025-09-15,SPX
20250912,2025-09-12 15:59:59,C,6515.0,0.00821917808219178,69.6,77.0,73.3,6584.29,2025-09-15,SPX
20250912,2025-09-12 15:59:59,P,6515.0,0.00821917808219178,2.4,2.7,2.55,6584.29,2025-09-15,SPX
20250912,2025-09-12 15:59:59,C,6520.0,0.00821917808219178,64.8,68.0,66.4,6584.29,2025-09-15,SPX
20250912,2025-09-12 15:59:59,P,6520.0,0.00821917808219178,2.6,2.85,2.725,6584.29,2025-09-15,SPX
20250912,2025-09-12 15:59:59,C,6525.0,0.00821917808219178,60.0,63.2,61.6,6584.29,2025-09-15,SPX
20250912,2025-09-12 15:59:59,P,6525.0,0.00821917808219178,2.8,3.1,2.95,6584.29,2025-09-15,SPX
20250912,2025-09-12 15:59:59,C,6530.0,0.00821917808219178,55.2,58.4,56.8,6584.29,2025-09-15,SPX
20250912,2025-09-12 15:59:59,P,6530.0,0.00821917808219178,3.0,3.3,3.15,6584.29,2025-09-15,SPX
20250912,2025-09-12 15:59:59,C,6535.0,0.00821917808219178,50.5,53.8,52.15,6584.29,2025-09-15,SPX
20250912,2025-09-12 15:59:59,P,6535.0,0.00821917808219178,3.3,3.6,3.45,6584.29,2025-09-15,SPX
20250912,2025-09-12 15:59:59,C,6540.0,0.00821917808219178,45.8,49.0,47.4,6584.29,2025-09-15,SPX
20250912,2025-09-12 15:59:59,P,6540.0,0.00821917808219178,3.6,3.9,3.75,6584.29,2025-09-15,SPX
20250912,2025-09-12 15:59:59,C,6545.0,0.00821917808219178,35.3,50.3,42.8,6584.29,2025-09-15,SPX
20250912,2025-09-12 15:59:59,P,6545.0,0.00821917808219178,4.0,4.3,4.15,6584.29,2025-09-15,SPX
20250912,2025-09-12 15:59:59,C,6550.0,0.00821917808219178,36.7,40.0,38.35,6584.29,2025-09-15,SPX
20250912,2025-09-12 15:59:59,P,6550.0,0.00821917808219178,4.4,4.8,4.6,6584.29,2025-09-15,SPX
20250912,2025-09-12 15:59:59,C,6555.0,0.00821917808219178,32.3,35.5,33.9,6584.29,2025-09-15,SPX
