cp,K,T,F,df,mid,iv,expiry
C,6400.0,0.019178082191780823,6439.9,1.0,70.85,0.13618077835586884,2025-09-09
P,6400.0,0.019178082191780823,6439.9,1.0,31.05,0.13647843040128266,2025-09-09
C,6405.0,0.019178082191780823,6439.9,1.0,67.25,0.13467705700925792,2025-09-09
P,6405.0,0.019178082191780823,6439.9,1.0,32.55,0.13526507522215783,2025-09-09
C,6410.0,0.019178082191780823,6439.9,1.0,63.849999999999994,0.13355764483892085,2025-09-09
P,6410.0,0.019178082191780823,6439.9,1.0,34.05,0.1338484183053699,2025-09-09
C,6415.0,0.019178082191780823,6439.9,1.0,60.45,0.1322267848130937,2025-09-09
P,6415.0,0.019178082191780823,6439.9,1.0,35.65,0.13251476713028493,2025-09-09
C,6420.0,0.019178082191780823,6439.9,1.0,57.15,0.13096816507098563,2025-09-09
P,6420.0,0.019178082191780823,6439.9,1.0,37.35,0.1312537972979075,2025-09-09
C,6425.0,0.019178082191780823,6439.9,1.0,53.900000000000006,0.1296304760871065,2025-09-09
P,6425.0,0.019178082191780823,6439.9,1.0,39.0,0.1296304760871058,2025-09-09
C,6430.0,0.019178082191780823,6439.9,1.0,50.7,0.1282072682570666,2025-09-09
P,6430.0,0.019178082191780823,6439.9,1.0,40.8,0.12820726825706405,2025-09-09
C,6435.0,0.019178082191780823,6439.9,1.0,47.599999999999994,0.12683212620207557,2025-09-09
P,6435.0,0.019178082191780823,6439.9,1.0,42.7,0.12683212620207462,2025-09-09
C,6440.0,0.019178082191780823,6439.9,1.0,44.599999999999994,0.12549649784889502,2025-09-09
P,6440.0,0.019178082191780823,6439.9,1.0,44.7,0.12549649784889452,2025-09-09
C,6445.0,0.019178082191780823,6439.9,1.0,41.7,0.12419245490933846,2025-09-09
P,6445.0,0.019178082191780823,6439.9,1.0,46.8,0.12419245490933573,2025-09-09
C,6450.0,0.019178082191780823,6439.9,1.0,38.85,0.1227716134938281,2025-09-09
P,6450.0,0.019178082191780823,6439.9,1.0,49.05,0.123053662297047,2025-09-09
C,6455.0,0.019178082191780823,6439.9,1.0,36.15,0.12150846499089127,2025-09-09
P,6455.0,0.019178082191780823,6439.9,1.0,51.2,0.12136672368681098,2025-09-09
C,6460.0,0.019178082191780823,6439.9,1.0,33.55,0.12025597612995688,2025-09-09
P,6460.0,0.019178082191780823,6439.9,1.0,53.599999999999994,0.120113175820213,2025-09-09
C,6465.0,0.019178082191780823,6439.9,1.0,31.05,0.11900814081950033,2025-09-09
P,6465.0,0.019178082191780823,6439.9,1.0,56.05,0.11871966786136698,2025-09-09
C,6470.0,0.019178082191780823,6439.9,1.0,28.55,0.11746716454225645,2025-09-09
P,6470.0,0.019178082191780823,6439.9,1.0,58.599999999999994,0.11732106626546707,2025-09-09
C,6475.0,0.019178082191780823,6439.9,1.0,26.25,0.11620744708750276,2025-09-09
P,6475.0,0.019178082191780823,6439.9,1.0,61.3,0.11605905308096673,2025-09-09
C,6480.0,0.019178082191780823,6439.9,1.0,24.0,0.1147841650196684,2025-09-09
P,6480.0,0.019178082191780823,6439.9,1.0,64.1,0.11478416501966683,2025-09-09
C,6485.0,0.019178082191780823,6439.9,1.0,21.9,0.11349139966788373,2025-09-09
P,6485.0,0.019178082191780823,6439.9,1.0,68.5,0.1181102793410878,2025-09-09
C,6490.0,0.019178082191780823,6439.9,1.0,19.9,0.1121759190722737,2025-09-09
P,6490.0,0.019178082191780823,6439.9,1.0,71.6,0.11722216733656836,2025-09-09
C,6345.0,0.021917808219178082,6440.45,1.0,115.5,0.14599584828055107,2025-09-10
P,6345.0,0.021917808219178082,6440.45,1.0,21.55,0.15099991439233867,2025-09-10
C,6350.0,0.021917808219178082,6440.45,1.0,111.4,0.14477900238429614,2025-09-10
P,6350.0,0.021917808219178082,6440.45,1.0,22.45,0.14968146152018225,2025-09-10
C,6355.0,0.021917808219178082,6440.45,1.0,108.1,0.14599664054632513,2025-09-10
P,6355.0,0.021917808219178082,6440.45,1.0,23.5,0.14871011667735984,2025-09-10
C,6360.0,0.021917808219178082,6440.45,1.0,105.1,0.14790428115637383,2025-09-10
P,6360.0,0.021917808219178082,6440.45,1.0,24.5,0.14743610545670252,2025-09-10
C,6365.0,0.021917808219178082,6440.45,1.0,101.15,0.1466367634950488,2025-09-10
P,6365.0,0.021917808219178082,6440.45,1.0,25.6,0.14633023033643833,2025-09-10
C,6370.0,0.021917808219178082,6440.45,1.0,97.2,0.14522722643896188,2025-09-10
P,6370.0,0.021917808219178082,6440.45,1.0,26.6,0.14477507346809468,2025-09-10
C,6375.0,0.021917808219178082,6440.45,1.0,93.35,0.14397304679366307,2025-09-10
P,6375.0,0.021917808219178082,6440.45,1.0,27.85,0.1438248269471124,2025-09-10
C,6380.0,0.021917808219178082,6440.45,1.0,89.65,0.14300664135446825,2025-09-10
P,6380.0,0.021917808219178082,6440.45,1.0,29.0,0.14242301373272884,2025-09-10
C,6385.0,0.021917808219178082,6440.45,1.0,85.85,0.14159061142270976,2025-09-10
P,6385.0,0.021917808219178082,6440.45,1.0,30.2,0.1410154271157435,2025-09-10
C,6390.0,0.021917808219178082,6440.45,1.0,82.15,0.14030499649561226,2025-09-10
P,6390.0,0.021917808219178082,6440.45,1.0,31.6,0.14002140410085978,2025-09-10
C,6395.0,0.021917808219178082,6440.45,1.0,78.5,0.13899831055986683,2025-09-10
P,6395.0,0.021917808219178082,6440.45,1.0,32.8,0.13829826784588378,2025-09-10
C,6400.0,0.021917808219178082,6440.45,1.0,74.9,0.13766497795144028,2025-09-10
P,6400.0,0.021917808219178082,6440.45,1.0,34.3,0.13724995581266963,2025-09-10
C,6405.0,0.021917808219178082,6440.45,1.0,71.3,0.13616258628288525,2025-09-10
P,6405.0,0.021917808219178082,6440.45,1.0,35.8,0.13602573102392457,2025-09-10
C,6410.0,0.021917808219178082,6440.45,1.0,67.95,0.13516707193952152,2025-09-10
P,6410.0,0.021917808219178082,6440.45,1.0,37.3,0.13462496616578157,2025-09-10
C,6415.0,0.021917808219178082,6440.45,1.0,64.4,0.13344902237402978,2025-09-10
P,6415.0,0.021917808219178082,6440.45,1.0,38.9,0.13331463565626822,2025-09-10
C,6420.0,0.021917808219178082,6440.45,1.0,60.900000000000006,0.1316855840748503,2025-09-10
P,6420.0,0.021917808219178082,6440.45,1.0,40.55,0.13195242549917938,2025-09-10
C,6425.0,0.021917808219178082,6440.45,1.0,57.8,0.13079786928169634,2025-09-10
P,6425.0,0.021917808219178082,6440.45,1.0,42.25,0.13053261377354844,2025-09-10
C,6430.0,0.021917808219178082,6440.45,1.0,54.6,0.12944521486781882,2025-09-10
P,6430.0,0.021917808219178082,6440.45,1.0,44.05,0.12918115036577793,2025-09-10
C,6435.0,0.021917808219178082,6440.45,1.0,51.5,0.12815356878093226,2025-09-10
P,6435.0,0.021917808219178082,6440.45,1.0,45.95,0.12789029250841122,2025-09-10
C,6440.0,0.021917808219178082,6440.45,1.0,48.4,0.12665297704753964,2025-09-10
P,6440.0,0.021917808219178082,6440.45,1.0,47.95,0.12665297704753858,2025-09-10
C,6445.0,0.021917808219178082,6440.45,1.0,45.400000000000006,0.1251997945789835,2025-09-10
P,6445.0,0.021917808219178082,6440.45,1.0,49.95,0.12519979457898198,2025-09-10
C,6450.0,0.021917808219178082,6440.45,1.0,42.55,0.1239186350146975,2025-09-10
P,6450.0,0.021917808219178082,6440.45,1.0,52.05,0.12378685193056158,2025-09-10
C,6455.0,0.021917808219178082,6440.45,1.0,39.8,0.12267210706376139,2025-09-10
P,6455.0,0.021917808219178082,6440.45,1.0,54.25,0.12240746257561709,2025-09-10
C,6460.0,0.021917808219178082,6440.45,1.0,37.1,0.12132169378492881,2025-09-10
P,6460.0,0.021917808219178082,6440.45,1.0,56.55,0.12105541813951394,2025-09-10
C,6465.0,0.021917808219178082,6440.45,1.0,34.5,0.11999344499262378,2025-09-10
P,6465.0,0.021917808219178082,6440.45,1.0,59.05,0.11999344499262264,2025-09-10
C,6470.0,0.021917808219178082,6440.45,1.0,32.0,0.11868204792618155,2025-09-10
P,6470.0,0.021917808219178082,6440.45,1.0,61.45,0.11841067216040253,2025-09-10
C,6475.0,0.021917808219178082,6440.45,1.0,29.65,0.11752003949107893,2025-09-10
P,6475.0,0.021917808219178082,6440.45,1.0,64.0,0.11697013128824481,2025-09-10
C,6480.0,0.021917808219178082,6440.45,1.0,27.3,0.11609051932733934,2025-09-10
P,6480.0,0.021917808219178082,6440.45,1.0,66.75,0.11581121291665822,2025-09-10
C,6485.0,0.021917808219178082,6440.45,1.0,25.1,0.11480168399256693,2025-09-10
P,6485.0,0.021917808219178082,6440.45,1.0,71.1,0.11891458110024788,2025-09-10
C,6490.0,0.021917808219178082,6440.45,1.0,23.0,0.11351228513552797,2025-09-10
P,6490.0,0.021917808219178082,6440.45,1.0,74.0,0.11771033382752613,2025-09-10
C,6345.0,0.024657534246575342,6441.15,1.0,120.9,0.15276565977379702,2025-09-11
P,6345.0,0.024657534246575342,6441.15,1.0,26.200000000000003,0.15714888334484456,2025-09-11
C,6350.0,0.024657534246575342,6441.15,1.0,117.15,0.15239706584332874,2025-09-11
P,6350.0,0.024657534246575342,6441.15,1.0,27.2,0.15595929754472082,2025-09-11
C,6355.0,0.024657534246575342,6441.15,1.0,114.5,0.15508904693438452,2025-09-11
P,6355.0,0.024657534246575342,6441.15,1.0,28.299999999999997,0.1549436602263046,2025-09-11
C,6360.0,0.024657534246575342,6441.15,1.0,110.7,0.1542323449624173,2025-09-11
P,6360.0,0.024657534246575342,6441.15,1.0,29.35,0.15365994417386422,2025-09-11
C,6365.0,0.024657534246575342,6441.15,1.0,106.85,0.15310278225798782,2025-09-11
P,6365.0,0.024657534246575342,6441.15,1.0,30.5,0.1525389748045652,2025-09-11
C,6370.0,0.024657534246575342,6441.15,1.0,102.85,0.15143013350530218,2025-09-11
P,6370.0,0.024657534246575342,6441.15,1.0,31.65,0.1512911411473714,2025-09-11
C,6375.0,0.024657534246575342,6441.15,1.0,99.15,0.15046550278918722,2025-09-11
P,6375.0,0.024657534246575342,6441.15,1.0,32.849999999999994,0.15005427717772993,2025-09-11
C,6380.0,0.024657534246575342,6441.15,1.0,95.45,0.14936443670432883,2025-09-11
P,6380.0,0.024657534246575342,6441.15,1.0,34.150000000000006,0.1489585916415422,2025-09-11
C,6385.0,0.024657534246575342,6441.15,1.0,91.7,0.1479941162904804,2025-09-11
P,6385.0,0.024657534246575342,6441.15,1.0,35.45,0.14772683907960024,2025-09-11
C,6390.0,0.024657534246575342,6441.15,1.0,88.05,0.1467555341893857,2025-09-11
P,6390.0,0.024657534246575342,6441.15,1.0,36.75,0.14635919656894594,2025-09-11
C,6395.0,0.024657534246575342,6441.15,1.0,84.3,0.14511664243819503,2025-09-11
P,6395.0,0.024657534246575342,6441.15,1.0,38.0,0.1447244369420222,2025-09-11
C,6400.0,0.024657534246575342,6441.15,1.0,80.9,0.1442491456638723,2025-09-11
P,6400.0,0.024657534246575342,6441.15,1.0,39.45,0.1434725921328332,2025-09-11
C,6405.0,0.024657534246575342,6441.15,1.0,77.4,0.14297218717650328,2025-09-11
P,6405.0,0.024657534246575342,6441.15,1.0,41.05,0.14245917561256224,2025-09-11
C,6410.0,0.024657534246575342,6441.15,1.0,73.9,0.14154611001791728,2025-09-11
P,6410.0,0.024657534246575342,6441.15,1.0,42.650000000000006,0.14129167328087278,2025-09-11
C,6415.0,0.024657534246575342,6441.15,1.0,70.5,0.14022165674709566,2025-09-11
P,6415.0,0.024657534246575342,6441.15,1.0,44.2,0.1398427040170246,2025-09-11
C,6420.0,0.024657534246575342,6441.15,1.0,67.25,0.13911701542995294,2025-09-11
P,6420.0,0.024657534246575342,6441.15,1.0,45.95,0.13874038211308012,2025-09-11
C,6425.0,0.024657534246575342,6441.15,1.0,64.0,0.1378488913984208,2025-09-11
P,6425.0,0.024657534246575342,6441.15,1.0,47.6,0.1372242995640862,2025-09-11
C,6430.0,0.024657534246575342,6441.15,1.0,60.75,0.13641464283548407,2025-09-11
P,6430.0,0.024657534246575342,6441.15,1.0,49.4,0.13591689601992019,2025-09-11
C,6435.0,0.024657534246575342,6441.15,1.0,57.6,0.13505872793502782,2025-09-11
P,6435.0,0.024657534246575342,6441.15,1.0,51.349999999999994,0.13481051473987787,2025-09-11
C,6440.0,0.024657534246575342,6441.15,1.0,54.400000000000006,0.1334033307823934,2025-09-11
P,6440.0,0.024657534246575342,6441.15,1.0,53.25,0.13340333078239175,2025-09-11
C,6445.0,0.024657534246575342,6441.15,1.0,51.7,0.13280636039180782,2025-09-11
P,6445.0,0.024657534246575342,6441.15,1.0,55.25,0.13206274911911775,2025-09-11
C,6450.0,0.024657534246575342,6441.15,1.0,48.8,0.1315281132755133,2025-09-11
P,6450.0,0.024657534246575342,6441.15,1.0,57.2,0.13041110360714855,2025-09-11
C,6455.0,0.024657534246575342,6441.15,1.0,45.8,0.1298096330251151,2025-09-11
P,6455.0,0.024657534246575342,6441.15,1.0,59.5,0.12943619617038882,2025-09-11
C,6460.0,0.024657534246575342,6441.15,1.0,43.05,0.12851533757473413,2025-09-11
P,6460.0,0.024657534246575342,6441.15,1.0,61.650000000000006,0.12789008608035407,2025-09-11
C,6465.0,0.024657534246575342,6441.15,1.0,40.35,0.12714292375697744,2025-09-11
P,6465.0,0.024657534246575342,6441.15,1.0,63.95,0.12651372296466853,2025-09-11
C,6470.0,0.024657534246575342,6441.15,1.0,37.849999999999994,0.12606628272983833,2025-09-11
P,6470.0,0.024657534246575342,6441.15,1.0,66.5,0.12555889007894855,2025-09-11
C,6475.0,0.024657534246575342,6441.15,1.0,35.35,0.12477684220158533,2025-09-11
P,6475.0,0.024657534246575342,6441.15,1.0,68.85,0.12387992011087852,2025-09-11
C,6480.0,0.024657534246575342,6441.15,1.0,32.95,0.1235230891743321,2025-09-11
P,6480.0,0.024657534246575342,6441.15,1.0,71.55,0.122874771756181,2025-09-11
C,6485.0,0.024657534246575342,6441.15,1.0,30.65,0.1223024299183341,2025-09-11
P,6485.0,0.024657534246575342,6441.15,1.0,74.19999999999999,0.12151339292400433,2025-09-11
C,6490.0,0.024657534246575342,6441.15,1.0,28.4,0.12097928076088768,2025-09-11
P,6490.0,0.024657534246575342,6441.15,1.0,78.6,0.12457859920678001,2025-09-11
C,6345.0,0.0273972602739726,6443.45,1.0,125.6,0.1535445985802747,2025-09-12
P,6345.0,0.0273972602739726,6443.45,1.0,28.6,0.1576512354030382,2025-09-12
C,6350.0,0.0273972602739726,6443.45,1.0,122.80000000000001,0.15574918003604662,2025-09-12
P,6350.0,0.0273972602739726,6443.45,1.0,29.6,0.15644371235690666,2025-09-12
C,6355.0,0.0273972602739726,6443.45,1.0,119.19999999999999,0.15554269162562648,2025-09-12
P,6355.0,0.0273972602739726,6443.45,1.0,30.6,0.1551324859436004,2025-09-12
C,6360.0,0.0273972602739726,6443.45,1.0,115.3,0.15439216701633693,2025-09-12
P,6360.0,0.0273972602739726,6443.45,1.0,31.7,0.15398784625967066,2025-09-12
C,6365.0,0.0273972602739726,6443.45,1.0,111.35,0.1529989213610729,2025-09-12
P,6365.0,0.0273972602739726,6443.45,1.0,32.8,0.1527330267992954,2025-09-12
C,6370.0,0.0273972602739726,6443.45,1.0,107.65,0.15215557466442567,2025-09-12
P,6370.0,0.0273972602739726,6443.45,1.0,34.0,0.15163097823882304,2025-09-12
C,6375.0,0.0273972602739726,6443.45,1.0,103.55000000000001,0.15015367155159018,2025-09-12
P,6375.0,0.0273972602739726,6443.45,1.0,35.2,0.15041279054507206,2025-09-12
C,6380.0,0.0273972602739726,6443.45,1.0,99.94999999999999,0.14933474560799956,2025-09-12
P,6380.0,0.0273972602739726,6443.45,1.0,36.400000000000006,0.14907878978480799,2025-09-12
C,6385.0,0.0273972602739726,6443.45,1.0,96.45,0.14864084012439818,2025-09-12
P,6385.0,0.0273972602739726,6443.45,1.0,37.7,0.1478819260476225,2025-09-12
C,6390.0,0.0273972602739726,6443.45,1.0,92.35,0.14631274790174545,2025-09-12
P,6390.0,0.0273972602739726,6443.45,1.0,39.0,0.14656313051321002,2025-09-12
C,6395.0,0.0273972602739726,6443.45,1.0,88.9,0.14549368531122958,2025-09-12
P,6395.0,0.0273972602739726,6443.45,1.0,40.400000000000006,0.1453697753505007,2025-09-12
C,6400.0,0.0273972602739726,6443.45,1.0,85.3,0.1441711882693866,2025-09-12
P,6400.0,0.0273972602739726,6443.45,1.0,41.8,0.14404842741039495,2025-09-12
C,6405.0,0.0273972602739726,6443.45,1.0,81.75,0.14284158953507153,2025-09-12
P,6405.0,0.0273972602739726,6443.45,1.0,43.25,0.14271987427544805,2025-09-12
C,6410.0,0.0273972602739726,6443.45,1.0,78.3,0.14162130952291277,2025-09-12
P,6410.0,0.0273972602739726,6443.45,1.0,44.8,0.14150053856472955,2025-09-12
C,6415.0,0.0273972602739726,6443.45,1.0,75.1,0.14086328515076874,2025-09-12
P,6415.0,0.0273972602739726,6443.45,1.0,46.45,0.1403835664776705,2025-09-12
C,6420.0,0.0273972602739726,6443.45,1.0,71.5,0.1390050961655937,2025-09-12
P,6420.0,0.0273972602739726,6443.45,1.0,48.05,0.1390050961655921,2025-09-12
C,6425.0,0.0273972602739726,6443.45,1.0,68.4,0.13819532722827577,2025-09-12
P,6425.0,0.0273972602739726,6443.45,1.0,49.75,0.13772084160747816,2025-09-12
C,6430.0,0.0273972602739726,6443.45,1.0,65.0,0.13652481581744363,2025-09-12
P,6430.0,0.0273972602739726,6443.45,1.0,51.5,0.13640666747097036,2025-09-12
C,6435.0,0.0273972602739726,6443.45,1.0,62.0,0.1356472341394702,2025-09-12
P,6435.0,0.0273972602739726,6443.45,1.0,53.35,0.1351760350022355,2025-09-12
C,6440.0,0.0273972602739726,6443.45,1.0,58.7,0.13390618912701946,2025-09-12
P,6440.0,0.0273972602739726,6443.45,1.0,55.3,0.13402377565721846,2025-09-12
C,6445.0,0.0273972602739726,6443.45,1.0,55.7,0.13271029329769624,2025-09-12
P,6445.0,0.0273972602739726,6443.45,1.0,57.25,0.13271029329769388,2025-09-12
C,6450.0,0.0273972602739726,6443.45,1.0,52.8,0.13158394449829292,2025-09-12
P,6450.0,0.0273972602739726,6443.45,1.0,59.3,0.1314663556920952,2025-09-12
C,6455.0,0.0273972602739726,6443.45,1.0,49.900000000000006,0.1302876923962453,2025-09-12
P,6455.0,0.0273972602739726,6443.45,1.0,61.45,0.13028769239624458,2025-09-12
C,6460.0,0.0273972602739726,6443.45,1.0,47.15,0.12917060692160526,2025-09-12
P,6460.0,0.0273972602739726,6443.45,1.0,63.599999999999994,0.12893416895627619,2025-09-12
C,6465.0,0.0273972602739726,6443.45,1.0,44.400000000000006,0.1278744128018994,2025-09-12
P,6465.0,0.0273972602739726,6443.45,1.0,65.8,0.12751802147058006,2025-09-12
C,6470.0,0.0273972602739726,6443.45,1.0,41.7,0.1265115978206621,2025-09-12
P,6470.0,0.0273972602739726,6443.45,1.0,68.05000000000001,0.12603331619784078,2025-09-12
C,6475.0,0.0273972602739726,6443.45,1.0,39.25,0.1255583166877719,2025-09-12
P,6475.0,0.0273972602739726,6443.45,1.0,70.65,0.1251967391798314,2025-09-12
C,6480.0,0.0273972602739726,6443.45,1.0,36.65,0.1240484400741222,2025-09-12
P,6480.0,0.0273972602739726,6443.45,1.0,73.1,0.12380498187552842,2025-09-12
C,6485.0,0.0273972602739726,6443.45,1.0,34.25,0.12282210319874867,2025-09-12
P,6485.0,0.0273972602739726,6443.45,1.0,75.7,0.12257578559004055,2025-09-12
C,6490.0,0.0273972602739726,6443.45,1.0,32.0,0.12176109959031094,2025-09-12
P,6490.0,0.0273972602739726,6443.45,1.0,78.4,0.12138659679703857,2025-09-12
C,6345.0,0.03561643835616438,6443.0,1.0,130.0,0.14628249437897653,2025-09-15
P,6345.0,0.03561643835616438,6443.0,1.0,32.2,0.1467669887807573,2025-09-15
C,6350.0,0.03561643835616438,6443.0,1.0,126.1,0.14533859105271532,2025-09-15
P,6350.0,0.03561643835616438,6443.0,1.0,33.099999999999994,0.14533859105271424,2025-09-15
C,6355.0,0.03561643835616438,6443.0,1.0,122.1,0.14406802326022491,2025-09-15
P,6355.0,0.03561643835616438,6443.0,1.0,34.3,0.1445396595007786,2025-09-15
C,6360.0,0.03561643835616438,6443.0,1.0,118.35,0.14329541862643846,2025-09-15
P,6360.0,0.03561643835616438,6443.0,1.0,35.349999999999994,0.14329541862643821,2025-09-15
C,6365.0,0.03561643835616438,6443.0,1.0,114.4,0.14196430727069304,2025-09-15
P,6365.0,0.03561643835616438,6443.0,1.0,36.45,0.1420793007120868,2025-09-15
C,6370.0,0.03561643835616438,6443.0,1.0,110.55,0.14077345785412357,2025-09-15
P,6370.0,0.03561643835616438,6443.0,1.0,37.5,0.1406597899888463,2025-09-15
C,6375.0,0.03561643835616438,6443.0,1.0,106.80000000000001,0.13971479449998772,2025-09-15
P,6375.0,0.03561643835616438,6443.0,1.0,38.7,0.13949002564606286,2025-09-15
C,6380.0,0.03561643835616438,6443.0,1.0,102.8,0.1380024453621845,2025-09-15
P,6380.0,0.03561643835616438,6443.0,1.0,40.150000000000006,0.13878075427487574,2025-09-15
C,6385.0,0.03561643835616438,6443.0,1.0,99.3,0.13730422076998303,2025-09-15
P,6385.0,0.03561643835616438,6443.0,1.0,41.349999999999994,0.1374142657290618,2025-09-15
C,6390.0,0.03561643835616438,6443.0,1.0,95.44999999999999,0.13573352758330134,2025-09-15
P,6390.0,0.03561643835616438,6443.0,1.0,42.7,0.1362785744780046,2025-09-15
C,6395.0,0.03561643835616438,6443.0,1.0,92.0,0.13493174859323154,2025-09-15
P,6395.0,0.03561643835616438,6443.0,1.0,44.1,0.13514778697148558,2025-09-15
C,6400.0,0.03561643835616438,6443.0,1.0,88.2,0.1332684309463529,2025-09-15
P,6400.0,0.03561643835616438,6443.0,1.0,45.35,0.1335898799158732,2025-09-15
C,6405.0,0.03561643835616438,6443.0,1.0,84.95,0.1326743325486234,2025-09-15
P,6405.0,0.03561643835616438,6443.0,1.0,46.85,0.132461697866175,2025-09-15
C,6410.0,0.03561643835616438,6443.0,1.0,81.4,0.13132772096745826,2025-09-15
P,6410.0,0.03561643835616438,6443.0,1.0,48.35,0.13122213076227834,2025-09-15
C,6415.0,0.03561643835616438,6443.0,1.0,78.0,0.130184557336806,2025-09-15
P,6415.0,0.03561643835616438,6443.0,1.0,50.05,0.13028949786069896,2025-09-15
C,6420.0,0.03561643835616438,6443.0,1.0,74.6,0.12892442574917393,2025-09-15
P,6420.0,0.03561643835616438,6443.0,1.0,51.7,0.12913319608288168,2025-09-15
C,6425.0,0.03561643835616438,6443.0,1.0,71.3,0.1277531501214756,2025-09-15
P,6425.0,0.03561643835616438,6443.0,1.0,53.4,0.12796099278493908,2025-09-15
C,6430.0,0.03561643835616438,6443.0,1.0,68.1,0.12666586033635147,2025-09-15
P,6430.0,0.03561643835616438,6443.0,1.0,55.1,0.12666586033635152,2025-09-15
C,6435.0,0.03561643835616438,6443.0,1.0,64.9,0.12545162363016896,2025-09-15
P,6435.0,0.03561643835616438,6443.0,1.0,56.9,0.12545162363016885,2025-09-15
C,6440.0,0.03561643835616438,6443.0,1.0,61.8,0.12431381480847524,2025-09-15
P,6440.0,0.03561643835616438,6443.0,1.0,58.9,0.12452006437831925,2025-09-15
C,6445.0,0.03561643835616438,6443.0,1.0,58.7,0.1230423051168106,2025-09-15
P,6445.0,0.03561643835616438,6443.0,1.0,60.7,0.12304230511681151,2025-09-15
C,6450.0,0.03561643835616438,6443.0,1.0,55.599999999999994,0.12163322097016924,2025-09-15
P,6450.0,0.03561643835616438,6443.0,1.0,62.7,0.12183949977042208,2025-09-15
C,6455.0,0.03561643835616438,6443.0,1.0,52.849999999999994,0.12080501795564595,2025-09-15
P,6455.0,0.03561643835616438,6443.0,1.0,64.80000000000001,0.1207016898623929,2025-09-15
C,6460.0,0.03561643835616438,6443.0,1.0,50.0,0.11962565626839945,2025-09-15
P,6460.0,0.03561643835616438,6443.0,1.0,67.0,0.11962565626840094,2025-09-15
C,6465.0,0.03561643835616438,6443.0,1.0,47.2,0.11840046006552507,2025-09-15
P,6465.0,0.03561643835616438,6443.0,1.0,69.15,0.11829635031271753,2025-09-15
C,6470.0,0.03561643835616438,6443.0,1.0,44.55,0.11733439302427405,2025-09-15
P,6470.0,0.03561643835616438,6443.0,1.0,71.55,0.11733439302427429,2025-09-15
C,6475.0,0.03561643835616438,6443.0,1.0,41.95,0.11621619534131948,2025-09-15
P,6475.0,0.03561643835616438,6443.0,1.0,73.95,0.11621619534131983,2025-09-15
C,6480.0,0.03561643835616438,6443.0,1.0,39.45,0.1151478812339314,2025-09-15
P,6480.0,0.03561643835616438,6443.0,1.0,76.5,0.11525429367948446,2025-09-15
C,6485.0,0.03561643835616438,6443.0,1.0,36.95,0.11391281369171229,2025-09-15
P,6485.0,0.03561643835616438,6443.0,1.0,78.9,0.11380526240653903,2025-09-15
C,6490.0,0.03561643835616438,6443.0,1.0,34.650000000000006,0.11293753812715199,2025-09-15
P,6490.0,0.03561643835616438,6443.0,1.0,81.55,0.1127198056829462,2025-09-15
C,6345.0,0.038356164383561646,6443.2,1.0,132.95,0.14747624782640587,2025-09-16
P,6345.0,0.038356164383561646,6443.2,1.0,34.5,0.146899441273369,2025-09-16
C,6350.0,0.038356164383561646,6443.2,1.0,129.25,0.14693902047368443,2025-09-16
P,6350.0,0.038356164383561646,6443.2,1.0,35.5,0.14568649292728045,2025-09-16
C,6355.0,0.038356164383561646,6443.2,1.0,125.05,0.14518395179684124,2025-09-16
P,6355.0,0.038356164383561646,6443.2,1.0,36.75,0.14495893585531333,2025-09-16
