cp,K,T,F,df,mid,iv,expiry
P,6560.0,0.005479452054794521,6499.75,1.0,61.0,0.0754724011406413,2025-09-10
C,6565.0,0.005479452054794521,6499.75,1.0,0.825,0.08196210225873014,2025-09-10
P,6565.0,0.005479452054794521,6499.75,1.0,65.8,0.07580386945184066,2025-09-10
C,6570.0,0.005479452054794521,6499.75,1.0,0.625,0.08239875072705151,2025-09-10
P,6570.0,0.005479452054794521,6499.75,1.0,70.6,0.07449663668078431,2025-09-10
C,6425.0,0.00821917808219178,6500.45,1.0,83.8,0.14263901594878473,2025-09-11
P,6425.0,0.00821917808219178,6500.45,1.0,8.3,0.14231717914981856,2025-09-11
C,6430.0,0.00821917808219178,6500.45,1.0,79.5,0.14100959681874703,2025-09-11
P,6430.0,0.00821917808219178,6500.45,1.0,9.0,0.14070184889366202,2025-09-11
C,6435.0,0.00821917808219178,6500.45,1.0,75.2,0.13902995701236254,2025-09-11
P,6435.0,0.00821917808219178,6500.45,1.0,9.7,0.13873471681301378,2025-09-11
C,6440.0,0.00821917808219178,6500.45,1.0,71.0,0.1372816645117696,2025-09-11
P,6440.0,0.00821917808219178,6500.45,1.0,10.5,0.1369982912724987,2025-09-11
C,6445.0,0.00821917808219178,6500.45,1.0,67.3,0.13787993506892168,2025-09-11
P,6445.0,0.00821917808219178,6500.45,1.0,11.3,0.134893109176783,2025-09-11
C,6450.0,0.00821917808219178,6500.45,1.0,62.8,0.13374550066712504,2025-09-11
P,6450.0,0.00821917808219178,6500.45,1.0,12.3,0.13348293648180717,2025-09-11
C,6455.0,0.00821917808219178,6500.45,1.0,58.8,0.13190495889397047,2025-09-11
P,6455.0,0.00821917808219178,6500.45,1.0,13.3,0.131651369621853,2025-09-11
C,6460.0,0.00821917808219178,6500.45,1.0,54.900000000000006,0.1301476090400562,2025-09-11
P,6460.0,0.00821917808219178,6500.45,1.0,14.35,0.1296565894831693,2025-09-11
C,6465.0,0.00821917808219178,6500.45,1.0,51.05,0.12819800893029476,2025-09-11
P,6465.0,0.00821917808219178,6500.45,1.0,15.55,0.1279597453778369,2025-09-11
C,6470.0,0.00821917808219178,6500.45,1.0,47.35,0.12650523441407702,2025-09-11
P,6470.0,0.00821917808219178,6500.45,1.0,16.8,0.1260414807611578,2025-09-11
C,6475.0,0.00821917808219178,6500.45,1.0,43.65,0.12434033398695545,2025-09-11
P,6475.0,0.00821917808219178,6500.45,1.0,18.15,0.1241139189617499,2025-09-11
C,6480.0,0.00821917808219178,6500.45,1.0,40.25,0.12303252523153053,2025-09-11
P,6480.0,0.00821917808219178,6500.45,1.0,19.7,0.12258910638697118,2025-09-11
C,6485.0,0.00821917808219178,6500.45,1.0,36.85,0.1211960491613416,2025-09-11
P,6485.0,0.00821917808219178,6500.45,1.0,21.3,0.12076005855199833,2025-09-11
C,6490.0,0.00821917808219178,6500.45,1.0,33.55,0.1192560182157885,2025-09-11
P,6490.0,0.00821917808219178,6500.45,1.0,23.05,0.11904080182566831,2025-09-11
C,6495.0,0.00821917808219178,6500.45,1.0,30.45,0.11761077242955818,2025-09-11
P,6495.0,0.00821917808219178,6500.45,1.0,24.95,0.11739735162257453,2025-09-11
C,6500.0,0.00821917808219178,6500.45,1.0,27.5,0.11601247788707934,2025-09-11
P,6500.0,0.00821917808219178,6500.45,1.0,27.049999999999997,0.116012477887077,2025-09-11
C,6505.0,0.00821917808219178,6500.45,1.0,24.7,0.11443464194519372,2025-09-11
P,6505.0,0.00821917808219178,6500.45,1.0,29.15,0.11400847708985727,2025-09-11
C,6510.0,0.00821917808219178,6500.45,1.0,22.0,0.11263871876706898,2025-09-11
P,6510.0,0.00821917808219178,6500.45,1.0,31.55,0.11263871876706497,2025-09-11
C,6515.0,0.00821917808219178,6500.45,1.0,19.5,0.11102928476977048,2025-09-11
P,6515.0,0.00821917808219178,6500.45,1.0,34.05,0.11102928476977222,2025-09-11
C,6520.0,0.00821917808219178,6500.45,1.0,17.2,0.10959486480205592,2025-09-11
P,6520.0,0.00821917808219178,6500.45,1.0,36.7,0.10937256882954052,2025-09-11
C,6525.0,0.00821917808219178,6500.45,1.0,15.05,0.10810575054644507,2025-09-11
P,6525.0,0.00821917808219178,6500.45,1.0,39.55,0.10787714889468016,2025-09-11
C,6530.0,0.00821917808219178,6500.45,1.0,13.100000000000001,0.10678492947035755,2025-09-11
P,6530.0,0.00821917808219178,6500.45,1.0,41.95,0.10345800250573926,2025-09-11
C,6535.0,0.00821917808219178,6500.45,1.0,11.3,0.1054039789567505,2025-09-11
P,6535.0,0.00821917808219178,6500.45,1.0,45.6,0.10416477550056183,2025-09-11
C,6540.0,0.00821917808219178,6500.45,1.0,9.7,0.10422026614769828,2025-09-11
P,6540.0,0.00821917808219178,6500.45,1.0,49.0,0.10291412905426402,2025-09-11
C,6545.0,0.00821917808219178,6500.45,1.0,8.2,0.1027298969310086,2025-09-11
P,6545.0,0.00821917808219178,6500.45,1.0,52.4,0.10077842412380529,2025-09-11
C,6550.0,0.00821917808219178,6500.45,1.0,6.9,0.10148570189953005,2025-09-11
P,6550.0,0.00821917808219178,6500.45,1.0,56.1,0.09938582476181201,2025-09-11
C,6555.0,0.00821917808219178,6500.45,1.0,5.8,0.10058126641767916,2025-09-11
P,6555.0,0.00821917808219178,6500.45,1.0,59.900000000000006,0.09764373046293463,2025-09-11
C,6560.0,0.00821917808219178,6500.45,1.0,4.85,0.09980652619734197,2025-09-11
P,6560.0,0.00821917808219178,6500.45,1.0,63.900000000000006,0.09622164952793079,2025-09-11
C,6565.0,0.00821917808219178,6500.45,1.0,3.9499999999999997,0.0984863978095244,2025-09-11
P,6565.0,0.00821917808219178,6500.45,1.0,68.1,0.09529886310628083,2025-09-11
C,6570.0,0.00821917808219178,6500.45,1.0,3.25,0.09781033439087938,2025-09-11
P,6570.0,0.00821917808219178,6500.45,1.0,72.4,0.09423704171966261,2025-09-11
C,6425.0,0.010958904109589041,6502.9,1.0,88.9,0.1402774628450595,2025-09-12
P,6425.0,0.010958904109589041,6502.9,1.0,11.0,0.14027746284505227,2025-09-12
C,6430.0,0.010958904109589041,6502.9,1.0,84.6,0.1383876212290115,2025-09-12
P,6430.0,0.010958904109589041,6502.9,1.0,11.7,0.13838762122900736,2025-09-12
C,6435.0,0.010958904109589041,6502.9,1.0,80.4,0.13673574694412235,2025-09-12
P,6435.0,0.010958904109589041,6502.9,1.0,12.5,0.13673574694411805,2025-09-12
C,6440.0,0.010958904109589041,6502.9,1.0,76.3,0.13528060902879885,2025-09-12
P,6440.0,0.010958904109589041,6502.9,1.0,13.399999999999999,0.13528060902879643,2025-09-12
C,6445.0,0.010958904109589041,6502.9,1.0,72.2,0.13353152827097758,2025-09-12
P,6445.0,0.010958904109589041,6502.9,1.0,14.3,0.13353152827097944,2025-09-12
C,6450.0,0.010958904109589041,6502.9,1.0,68.2,0.13193645293965464,2025-09-12
P,6450.0,0.010958904109589041,6502.9,1.0,15.3,0.1319364529396536,2025-09-12
C,6455.0,0.010958904109589041,6502.9,1.0,64.3,0.1304629260071005,2025-09-12
P,6455.0,0.010958904109589041,6502.9,1.0,16.35,0.13024892203923694,2025-09-12
C,6460.0,0.010958904109589041,6502.9,1.0,60.45,0.12887351402334574,2025-09-12
P,6460.0,0.010958904109589041,6502.9,1.0,17.5,0.1286651278105879,2025-09-12
C,6465.0,0.010958904109589041,6502.9,1.0,56.65,0.12715733735837198,2025-09-12
P,6465.0,0.010958904109589041,6502.9,1.0,18.7,0.12695396799060435,2025-09-12
C,6470.0,0.010958904109589041,6502.9,1.0,52.95,0.12550160477339575,2025-09-12
P,6470.0,0.010958904109589041,6502.9,1.0,20.0,0.12530272259690856,2025-09-12
C,6475.0,0.010958904109589041,6502.9,1.0,49.35,0.12388181441199649,2025-09-12
P,6475.0,0.010958904109589041,6502.9,1.0,21.4,0.12368686651473783,2025-09-12
C,6480.0,0.010958904109589041,6502.9,1.0,45.85,0.1222752708993605,2025-09-12
P,6480.0,0.010958904109589041,6502.9,1.0,22.9,0.12208368521871628,2025-09-12
C,6485.0,0.010958904109589041,6502.9,1.0,42.45,0.12066068207704203,2025-09-12
P,6485.0,0.010958904109589041,6502.9,1.0,24.5,0.12047186847873254,2025-09-12
C,6490.0,0.010958904109589041,6502.9,1.0,39.15,0.11901769891621261,2025-09-12
P,6490.0,0.010958904109589041,6502.9,1.0,26.2,0.11883104669969652,2025-09-12
C,6495.0,0.010958904109589041,6502.9,1.0,35.95,0.11732642763462901,2025-09-12
P,6495.0,0.010958904109589041,6502.9,1.0,28.0,0.11714129977508521,2025-09-12
C,6500.0,0.010958904109589041,6502.9,1.0,32.95,0.11593543354151194,2025-09-12
P,6500.0,0.010958904109589041,6502.9,1.0,29.95,0.11556688181799947,2025-09-12
C,6505.0,0.010958904109589041,6502.9,1.0,29.95,0.11408663768925252,2025-09-12
P,6505.0,0.010958904109589041,6502.9,1.0,32.05,0.11408663768925183,2025-09-12
C,6510.0,0.010958904109589041,6502.9,1.0,27.2,0.11268263033721744,2025-09-12
P,6510.0,0.010958904109589041,6502.9,1.0,34.25,0.1124978306727127,2025-09-12
C,6515.0,0.010958904109589041,6502.9,1.0,24.55,0.11115366006321073,2025-09-12
P,6515.0,0.010958904109589041,6502.9,1.0,36.55,0.11078104202561437,2025-09-12
C,6520.0,0.010958904109589041,6502.9,1.0,22.1,0.10985794158334763,2025-09-12
P,6520.0,0.010958904109589041,6502.9,1.0,39.05,0.10929169042534502,2025-09-12
C,6525.0,0.010958904109589041,6502.9,1.0,19.7,0.10821716103857071,2025-09-12
P,6525.0,0.010958904109589041,6502.9,1.0,41.7,0.1078326448918581,2025-09-12
C,6530.0,0.010958904109589041,6502.9,1.0,17.5,0.10678797129426444,2025-09-12
P,6530.0,0.010958904109589041,6502.9,1.0,44.5,0.10639409001658945,2025-09-12
C,6535.0,0.010958904109589041,6502.9,1.0,15.5,0.10557767584090866,2025-09-12
P,6535.0,0.010958904109589041,6502.9,1.0,47.5,0.10517188227646525,2025-09-12
C,6540.0,0.010958904109589041,6502.9,1.0,13.600000000000001,0.10418436576508124,2025-09-12
P,6540.0,0.010958904109589041,6502.9,1.0,50.4,0.10292021891585092,2025-09-12
C,6545.0,0.010958904109589041,6502.9,1.0,11.899999999999999,0.10302475053890303,2025-09-12
P,6545.0,0.010958904109589041,6502.9,1.0,53.6,0.101263355736534,2025-09-12
C,6550.0,0.010958904109589041,6502.9,1.0,10.3,0.10167624113415076,2025-09-12
P,6550.0,0.010958904109589041,6502.9,1.0,57.2,0.10075088286850262,2025-09-12
C,6555.0,0.010958904109589041,6502.9,1.0,8.85,0.10036127860606231,2025-09-12
P,6555.0,0.010958904109589041,6502.9,1.0,60.5,0.09814471142069389,2025-09-12
C,6560.0,0.010958904109589041,6502.9,1.0,7.550000000000001,0.09910137097450114,2025-09-12
P,6560.0,0.010958904109589041,6502.9,1.0,64.5,0.0983148111490186,2025-09-12
C,6565.0,0.010958904109589041,6502.9,1.0,6.449999999999999,0.09821260536734774,2025-09-12
P,6565.0,0.010958904109589041,6502.9,1.0,68.1,0.09565538798760388,2025-09-12
C,6570.0,0.010958904109589041,6502.9,1.0,5.449999999999999,0.0972103286804745,2025-09-12
P,6570.0,0.010958904109589041,6502.9,1.0,72.1,0.09442707229284453,2025-09-12
C,6425.0,0.019178082191780823,6502.4,1.0,91.35,0.11682244655988806,2025-09-15
P,6425.0,0.019178082191780823,6502.4,1.0,14.05,0.11719042437012397,2025-09-15
C,6430.0,0.019178082191780823,6502.4,1.0,87.2,0.11558360197017688,2025-09-15
P,6430.0,0.019178082191780823,6502.4,1.0,14.899999999999999,0.11594086276387677,2025-09-15
C,6435.0,0.019178082191780823,6502.4,1.0,83.1,0.11432979341675298,2025-09-15
P,6435.0,0.019178082191780823,6502.4,1.0,15.8,0.11467704747414913,2025-09-15
C,6440.0,0.019178082191780823,6502.4,1.0,79.05,0.11305102890489545,2025-09-15
P,6440.0,0.019178082191780823,6502.4,1.0,16.75,0.11338897889920782,2025-09-15
C,6445.0,0.019178082191780823,6502.4,1.0,75.4,0.11288909884594471,2025-09-15
P,6445.0,0.019178082191780823,6502.4,1.0,17.75,0.11206713078969749,2025-09-15
C,6450.0,0.019178082191780823,6502.4,1.0,71.1,0.11038089219500796,2025-09-15
P,6450.0,0.019178082191780823,6502.4,1.0,18.8,0.11070229271448612,2025-09-15
C,6455.0,0.019178082191780823,6502.4,1.0,67.3,0.10928541931944616,2025-09-15
P,6455.0,0.019178082191780823,6502.4,1.0,20.0,0.10959933752290599,2025-09-15
C,6460.0,0.019178082191780823,6502.4,1.0,63.5,0.10796116378756092,2025-09-15
P,6460.0,0.019178082191780823,6502.4,1.0,21.2,0.10826842233634545,2025-09-15
C,6465.0,0.019178082191780823,6502.4,1.0,59.8,0.10671129287754072,2025-09-15
P,6465.0,0.019178082191780823,6502.4,1.0,22.45,0.10686191413098028,2025-09-15
C,6470.0,0.019178082191780823,6502.4,1.0,56.15,0.1053712043452987,2025-09-15
P,6470.0,0.019178082191780823,6502.4,1.0,23.85,0.10566706309982044,2025-09-15
C,6475.0,0.019178082191780823,6502.4,1.0,52.65,0.10422391160272938,2025-09-15
P,6475.0,0.019178082191780823,6502.4,1.0,25.35,0.10451503482203933,2025-09-15
C,6480.0,0.019178082191780823,6502.4,1.0,49.2,0.10296120848788912,2025-09-15
P,6480.0,0.019178082191780823,6502.4,1.0,26.85,0.10310477238099831,2025-09-15
C,6485.0,0.019178082191780823,6502.4,1.0,45.85,0.10171704516473987,2025-09-15
P,6485.0,0.019178082191780823,6502.4,1.0,28.55,0.10200086438742052,2025-09-15
C,6490.0,0.019178082191780823,6502.4,1.0,42.599999999999994,0.10047824758450105,2025-09-15
P,6490.0,0.019178082191780823,6502.4,1.0,30.25,0.10061888125777875,2025-09-15
C,6495.0,0.019178082191780823,6502.4,1.0,39.45,0.09923224759859524,2025-09-15
P,6495.0,0.019178082191780823,6502.4,1.0,32.15,0.09951173223582864,2025-09-15
C,6500.0,0.019178082191780823,6502.4,1.0,36.45,0.09810609749357732,2025-09-15
P,6500.0,0.019178082191780823,6502.4,1.0,34.05,0.09810609749357928,2025-09-15
C,6505.0,0.019178082191780823,6502.4,1.0,33.55,0.09694834966167577,2025-09-15
P,6505.0,0.019178082191780823,6502.4,1.0,36.15,0.0969483496616727,2025-09-15
C,6510.0,0.019178082191780823,6502.4,1.0,30.7,0.0956084851472658,2025-09-15
P,6510.0,0.019178082191780823,6502.4,1.0,38.35,0.09574813074371716,2025-09-15
C,6515.0,0.019178082191780823,6502.4,1.0,28.05,0.094494207993396,2025-09-15
P,6515.0,0.019178082191780823,6502.4,1.0,40.65,0.09449420799339349,2025-09-15
C,6520.0,0.019178082191780823,6502.4,1.0,25.5,0.09331673411860007,2025-09-15
P,6520.0,0.019178082191780823,6502.4,1.0,43.099999999999994,0.09331673411859927,2025-09-15
C,6525.0,0.019178082191780823,6502.4,1.0,23.1,0.09220899375667531,2025-09-15
P,6525.0,0.019178082191780823,6502.4,1.0,45.7,0.09220899375667412,2025-09-15
C,6530.0,0.019178082191780823,6502.4,1.0,20.9,0.09131371947506077,2025-09-15
P,6530.0,0.019178082191780823,6502.4,1.0,48.45,0.09116680199104912,2025-09-15
C,6535.0,0.019178082191780823,6502.4,1.0,18.7,0.09003829583654181,2025-09-15
P,6535.0,0.019178082191780823,6502.4,1.0,51.3,0.09003829583654241,2025-09-15
C,6540.0,0.019178082191780823,6502.4,1.0,16.7,0.08896698500157364,2025-09-15
P,6540.0,0.019178082191780823,6502.4,1.0,54.1,0.08834712947107527,2025-09-15
C,6545.0,0.019178082191780823,6502.4,1.0,14.899999999999999,0.08811570328619274,2025-09-15
P,6545.0,0.019178082191780823,6502.4,1.0,57.75,0.08891511110651111,2025-09-15
C,6550.0,0.019178082191780823,6502.4,1.0,13.2,0.08717735707217467,2025-09-15
P,6550.0,0.019178082191780823,6502.4,1.0,60.650000000000006,0.08667750308142377,2025-09-15
C,6555.0,0.019178082191780823,6502.4,1.0,11.600000000000001,0.08614474308921526,2025-09-15
P,6555.0,0.019178082191780823,6502.4,1.0,63.900000000000006,0.08509700651048151,2025-09-15
C,6560.0,0.019178082191780823,6502.4,1.0,10.2,0.08537567622693781,2025-09-15
P,6560.0,0.019178082191780823,6502.4,1.0,67.4,0.08390436325861594,2025-09-15
C,6565.0,0.019178082191780823,6502.4,1.0,8.85,0.084343224296939,2025-09-15
P,6565.0,0.019178082191780823,6502.4,1.0,71.1,0.08297825890537276,2025-09-15
C,6570.0,0.019178082191780823,6502.4,1.0,7.65,0.08342300804032746,2025-09-15
P,6570.0,0.019178082191780823,6502.4,1.0,74.9,0.08196565420374917,2025-09-15
C,6425.0,0.021917808219178082,6502.95,1.0,94.8,0.11949083323809845,2025-09-16
P,6425.0,0.021917808219178082,6502.95,1.0,16.549999999999997,0.11849750524306325,2025-09-16
C,6430.0,0.021917808219178082,6502.95,1.0,90.7,0.11824332541756843,2025-09-16
P,6430.0,0.021917808219178082,6502.95,1.0,17.45,0.11727483193663783,2025-09-16
C,6435.0,0.021917808219178082,6502.95,1.0,85.94999999999999,0.11478072250093867,2025-09-16
P,6435.0,0.021917808219178082,6502.95,1.0,18.35,0.1158876665712816,2025-09-16
C,6440.0,0.021917808219178082,6502.95,1.0,82.6,0.11557060136183747,2025-09-16
P,6440.0,0.021917808219178082,6502.95,1.0,19.35,0.11464679216014671,2025-09-16
C,6445.0,0.021917808219178082,6502.95,1.0,78.6,0.11413536503194824,2025-09-16
P,6445.0,0.021917808219178082,6502.95,1.0,20.4,0.11338231702770242,2025-09-16
C,6450.0,0.021917808219178082,6502.95,1.0,74.4,0.11193873493670285,2025-09-16
P,6450.0,0.021917808219178082,6502.95,1.0,21.5,0.11208634744133116,2025-09-16
C,6455.0,0.021917808219178082,6502.95,1.0,70.55,0.11060644338492762,2025-09-16
P,6455.0,0.021917808219178082,6502.95,1.0,22.65,0.11075114452707795,2025-09-16
C,6460.0,0.021917808219178082,6502.95,1.0,66.85,0.1095110062391541,2025-09-16
P,6460.0,0.021917808219178082,6502.95,1.0,23.9,0.10951100623915361,2025-09-16
C,6465.0,0.021917808219178082,6502.95,1.0,63.150000000000006,0.10821130035568118,2025-09-16
P,6465.0,0.021917808219178082,6502.95,1.0,25.200000000000003,0.1082113003556796,2025-09-16
C,6470.0,0.021917808219178082,6502.95,1.0,59.55,0.10698218871829782,2025-09-16
P,6470.0,0.021917808219178082,6502.95,1.0,26.6,0.10698218871829886,2025-09-16
C,6475.0,0.021917808219178082,6502.95,1.0,56.05,0.10581033415586741,2025-09-16
P,6475.0,0.021917808219178082,6502.95,1.0,28.1,0.10581033415586955,2025-09-16
C,6480.0,0.021917808219178082,6502.95,1.0,52.6,0.10454961991221537,2025-09-16
P,6480.0,0.021917808219178082,6502.95,1.0,29.700000000000003,0.10468347849056282,2025-09-16
C,6485.0,0.021917808219178082,6502.95,1.0,49.25,0.10332532156791537,2025-09-16
P,6485.0,0.021917808219178082,6502.95,1.0,31.299999999999997,0.10332532156791617,2025-09-16
C,6490.0,0.021917808219178082,6502.95,1.0,46.0,0.10212612008802426,2025-09-16
P,6490.0,0.021917808219178082,6502.95,1.0,33.1,0.1022575717249472,2025-09-16
C,6495.0,0.021917808219178082,6502.95,1.0,42.849999999999994,0.10094137508889023,2025-09-16
P,6495.0,0.021917808219178082,6502.95,1.0,34.9,0.10094137508888881,2025-09-16
C,6500.0,0.021917808219178082,6502.95,1.0,39.85,0.09989125483392076,2025-09-16
P,6500.0,0.021917808219178082,6502.95,1.0,36.8,0.09963070170395918,2025-09-16
C,6505.0,0.021917808219178082,6502.95,1.0,36.9,0.09870540993284757,2025-09-16
P,6505.0,0.021917808219178082,6502.95,1.0,38.95,0.09870540993284618,2025-09-16
C,6510.0,0.021917808219178082,6502.95,1.0,34.05,0.09750507529915921,2025-09-16
P,6510.0,0.021917808219178082,6502.95,1.0,41.05,0.09737459285851968,2025-09-16
C,6515.0,0.021917808219178082,6502.95,1.0,31.35,0.09641200422655888,2025-09-16
P,6515.0,0.021917808219178082,6502.95,1.0,43.349999999999994,0.09628083922735303,2025-09-16
C,6520.0,0.021917808219178082,6502.95,1.0,28.799999999999997,0.09541997838664878,2025-09-16
P,6520.0,0.021917808219178082,6502.95,1.0,45.8,0.09528770756049657,2025-09-16
C,6525.0,0.021917808219178082,6502.95,1.0,26.35,0.09439137313269562,2025-09-16
P,6525.0,0.021917808219178082,6502.95,1.0,48.3,0.0941236818968691,2025-09-16
C,6530.0,0.021917808219178082,6502.95,1.0,24.05,0.09345472687656509,2025-09-16
P,6530.0,0.021917808219178082,6502.95,1.0,50.95,0.09304695887004619,2025-09-16
C,6535.0,0.021917808219178082,6502.95,1.0,21.75,0.09219453561591837,2025-09-16
P,6535.0,0.021917808219178082,6502.95,1.0,53.8,0.09219453561591608,2025-09-16
C,6540.0,0.021917808219178082,6502.95,1.0,19.65,0.09115192987138052,2025-09-16
P,6540.0,0.021917808219178082,6502.95,1.0,56.4,0.09030014838786322,2025-09-16
C,6545.0,0.021917808219178082,6502.95,1.0,17.700000000000003,0.09019365124304816,2025-09-16
P,6545.0,0.021917808219178082,6502.95,1.0,59.5,0.08946395918125395,2025-09-16
C,6550.0,0.021917808219178082,6502.95,1.0,15.9,0.08932594476040916,2025-09-16
P,6550.0,0.021917808219178082,6502.95,1.0,62.599999999999994,0.08827059816280786,2025-09-16
C,6555.0,0.021917808219178082,6502.95,1.0,14.2,0.08840330607720809,2025-09-16
P,6555.0,0.021917808219178082,6502.95,1.0,65.9,0.08730806961221708,2025-09-16
C,6560.0,0.021917808219178082,6502.95,1.0,12.65,0.08758464420617215,2025-09-16
P,6560.0,0.021917808219178082,6502.95,1.0,69.3,0.08627913848650909,2025-09-16
C,6565.0,0.021917808219178082,6502.95,1.0,11.2,0.0867189542806561,2025-09-16
P,6565.0,0.021917808219178082,6502.95,1.0,72.9,0.08552201900696824,2025-09-16
C,6570.0,0.021917808219178082,6502.95,1.0,9.85,0.08580649726106158,2025-09-16
P,6570.0,0.021917808219178082,6502.95,1.0,76.5,0.08436294232043831,2025-09-16
C,6425.0,0.024657534246575342,6503.65,1.0,100.7,0.1289624582424449,2025-09-17
P,6425.0,0.024657534246575342,6503.65,1.0,21.75,0.1280739258270553,2025-09-17
C,6430.0,0.024657534246575342,6503.65,1.0,96.1,0.12600428193921206,2025-09-17
P,6430.0,0.024657534246575342,6503.65,1.0,22.75,0.12687730270092248,2025-09-17
C,6435.0,0.024657534246575342,6503.65,1.0,92.7,0.1263955876835345,2025-09-17
P,6435.0,0.024657534246575342,6503.65,1.0,23.75,0.12554071444296097,2025-09-17
