cp,K,T,F,df,mid,iv,expiry
P,6575.0,0.0136986301369863,6644.1,1.0,9.399999999999999,0.10721215494860178,2025-09-29
C,6580.0,0.0136986301369863,6644.1,1.0,74.0,0.1047307792856871,2025-09-29
P,6580.0,0.0136986301369863,6644.1,1.0,10.2,0.106054141496245,2025-09-29
C,6585.0,0.0136986301369863,6644.1,1.0,69.9,0.10376698283150744,2025-09-29
P,6585.0,0.0136986301369863,6644.1,1.0,11.100000000000001,0.10503606975604791,2025-09-29
C,6590.0,0.0136986301369863,6644.1,1.0,66.2,0.10412171439188896,2025-09-29
P,6590.0,0.0136986301369863,6644.1,1.0,12.05,0.10391894753675714,2025-09-29
C,6595.0,0.0136986301369863,6644.1,1.0,61.900000000000006,0.10171299822367892,2025-09-29
P,6595.0,0.0136986301369863,6644.1,1.0,13.05,0.10269332295089367,2025-09-29
C,6600.0,0.0136986301369863,6644.1,1.0,58.05,0.1007810775302096,2025-09-29
P,6600.0,0.0136986301369863,6644.1,1.0,14.2,0.10172792896024596,2025-09-29
C,6605.0,0.0136986301369863,6644.1,1.0,54.45,0.1004278305410846,2025-09-29
P,6605.0,0.0136986301369863,6644.1,1.0,15.399999999999999,0.10061115844829362,2025-09-29
C,6610.0,0.0136986301369863,6644.1,1.0,50.75,0.09933607373099947,2025-09-29
P,6610.0,0.0136986301369863,6644.1,1.0,16.7,0.09951425722788362,2025-09-29
C,6615.0,0.0136986301369863,6644.1,1.0,47.099999999999994,0.09806789843340934,2025-09-29
P,6615.0,0.0136986301369863,6644.1,1.0,18.1,0.09841537109821759,2025-09-29
C,6620.0,0.0136986301369863,6644.1,1.0,43.65,0.09712466250699155,2025-09-29
P,6620.0,0.0136986301369863,6644.1,1.0,19.6,0.09729457783309818,2025-09-29
C,6625.0,0.0136986301369863,6644.1,1.0,40.25,0.09596652669651641,2025-09-29
P,6625.0,0.0136986301369863,6644.1,1.0,21.2,0.0961333120055441,2025-09-29
C,6630.0,0.0136986301369863,6644.1,1.0,37.05,0.09507809351774366,2025-09-29
P,6630.0,0.0136986301369863,6644.1,1.0,22.95,0.0950780935177434,2025-09-29
C,6635.0,0.0136986301369863,6644.1,1.0,33.95,0.09410596028345669,2025-09-29
P,6635.0,0.0136986301369863,6644.1,1.0,24.8,0.09394342126559552,2025-09-29
C,6640.0,0.0136986301369863,6644.1,1.0,30.95,0.09303624140122307,2025-09-29
P,6640.0,0.0136986301369863,6644.1,1.0,26.8,0.09287475918679398,2025-09-29
C,6645.0,0.0136986301369863,6644.1,1.0,28.05,0.09185404253882715,2025-09-29
P,6645.0,0.0136986301369863,6644.1,1.0,28.95,0.09185404253882773,2025-09-29
C,6650.0,0.0136986301369863,6644.1,1.0,25.3,0.0907044241506199,2025-09-29
P,6650.0,0.0136986301369863,6644.1,1.0,31.25,0.09086608835748639,2025-09-29
C,6655.0,0.0136986301369863,6644.1,1.0,22.8,0.08989829466030586,2025-09-29
P,6655.0,0.0136986301369863,6644.1,1.0,33.599999999999994,0.08957226657826281,2025-09-29
C,6660.0,0.0136986301369863,6644.1,1.0,20.35,0.08877513400926718,2025-09-29
P,6660.0,0.0136986301369863,6644.1,1.0,36.25,0.08877513400926769,2025-09-29
C,6665.0,0.0136986301369863,6644.1,1.0,18.1,0.08781589480085306,2025-09-29
P,6665.0,0.0136986301369863,6644.1,1.0,38.95,0.0876472689540532,2025-09-29
C,6670.0,0.0136986301369863,6644.1,1.0,16.0,0.08685173132000411,2025-09-29
P,6670.0,0.0136986301369863,6644.1,1.0,41.85,0.08667862256917551,2025-09-29
C,6675.0,0.0136986301369863,6644.1,1.0,14.05,0.08587923939503414,2025-09-29
P,6675.0,0.0136986301369863,6644.1,1.0,45.15,0.086594121353163,2025-09-29
C,6680.0,0.0136986301369863,6644.1,1.0,12.3,0.08508400290527325,2025-09-29
P,6680.0,0.0136986301369863,6644.1,1.0,48.5,0.08619838658971336,2025-09-29
C,6685.0,0.0136986301369863,6644.1,1.0,10.65,0.08410585816630539,2025-09-29
P,6685.0,0.0136986301369863,6644.1,1.0,51.900000000000006,0.08546764325478876,2025-09-29
C,6690.0,0.0136986301369863,6644.1,1.0,9.2,0.08333799757630968,2025-09-29
P,6690.0,0.0136986301369863,6644.1,1.0,55.400000000000006,0.08456982931158617,2025-09-29
C,6695.0,0.0136986301369863,6644.1,1.0,7.9,0.08261608278079734,2025-09-29
P,6695.0,0.0136986301369863,6644.1,1.0,59.099999999999994,0.083925086240372,2025-09-29
C,6700.0,0.0136986301369863,6644.1,1.0,6.7,0.08173800830878628,2025-09-29
P,6700.0,0.0136986301369863,6644.1,1.0,62.95,0.08337423779241224,2025-09-29
C,6705.0,0.0136986301369863,6644.1,1.0,5.65,0.08094984183207127,2025-09-29
P,6705.0,0.0136986301369863,6644.1,1.0,66.9,0.0827178615456457,2025-09-29
C,6710.0,0.0136986301369863,6644.1,1.0,4.75,0.08031250694020112,2025-09-29
P,6710.0,0.0136986301369863,6644.1,1.0,71.0,0.08223574005884708,2025-09-29
C,6565.0,0.01643835616438356,6643.9,1.0,90.95,0.1172658391516119,2025-09-30
P,6565.0,0.01643835616438356,6643.9,1.0,12.100000000000001,0.11746869119810145,2025-09-30
C,6570.0,0.01643835616438356,6643.9,1.0,86.85,0.11642258097919836,2025-09-30
P,6570.0,0.01643835616438356,6643.9,1.0,12.95,0.11642258097919815,2025-09-30
C,6575.0,0.01643835616438356,6643.9,1.0,82.80000000000001,0.11553571882139667,2025-09-30
P,6575.0,0.01643835616438356,6643.9,1.0,13.899999999999999,0.11553571882139947,2025-09-30
C,6580.0,0.01643835616438356,6643.9,1.0,78.75,0.11441324321948856,2025-09-30
P,6580.0,0.01643835616438356,6643.9,1.0,14.899999999999999,0.11459686286822074,2025-09-30
C,6585.0,0.01643835616438356,6643.9,1.0,74.85,0.11359809412707125,2025-09-30
P,6585.0,0.01643835616438356,6643.9,1.0,15.9,0.11341987607974836,2025-09-30
C,6590.0,0.01643835616438356,6643.9,1.0,70.9,0.11235847738333717,2025-09-30
P,6590.0,0.01643835616438356,6643.9,1.0,17.049999999999997,0.11253178252126761,2025-09-30
C,6595.0,0.01643835616438356,6643.9,1.0,67.15,0.11155918090592395,2025-09-30
P,6595.0,0.01643835616438356,6643.9,1.0,18.2,0.1113903953517923,2025-09-30
C,6600.0,0.01643835616438356,6643.9,1.0,63.45,0.11066052302930994,2025-09-30
P,6600.0,0.01643835616438356,6643.9,1.0,19.5,0.11049584375339203,2025-09-30
C,6605.0,0.01643835616438356,6643.9,1.0,59.8,0.10965731012393529,2025-09-30
P,6605.0,0.01643835616438356,6643.9,1.0,20.9,0.10965731012393357,2025-09-30
C,6610.0,0.01643835616438356,6643.9,1.0,56.25,0.10870153153346526,2025-09-30
P,6610.0,0.01643835616438356,6643.9,1.0,22.35,0.10870153153346575,2025-09-30
C,6615.0,0.01643835616438356,6643.9,1.0,52.8,0.10777820745867624,2025-09-30
P,6615.0,0.01643835616438356,6643.9,1.0,23.9,0.10777820745867399,2025-09-30
C,6620.0,0.01643835616438356,6643.9,1.0,49.45,0.10687386382388958,2025-09-30
P,6620.0,0.01643835616438356,6643.9,1.0,25.55,0.10687386382388901,2025-09-30
C,6625.0,0.01643835616438356,6643.9,1.0,46.2,0.10597629514654819,2025-09-30
P,6625.0,0.01643835616438356,6643.9,1.0,27.25,0.105825670782656,2025-09-30
C,6630.0,0.01643835616438356,6643.9,1.0,43.0,0.10492524389452731,2025-09-30
P,6630.0,0.01643835616438356,6643.9,1.0,29.1,0.10492524389452763,2025-09-30
C,6635.0,0.01643835616438356,6643.9,1.0,39.900000000000006,0.10386162656235406,2025-09-30
P,6635.0,0.01643835616438356,6643.9,1.0,31.05,0.1040096074575488,2025-09-30
C,6640.0,0.01643835616438356,6643.9,1.0,37.0,0.10306895797186214,2025-09-30
P,6640.0,0.01643835616438356,6643.9,1.0,33.099999999999994,0.10306895797186041,2025-09-30
C,6645.0,0.01643835616438356,6643.9,1.0,34.15,0.10209384174250066,2025-09-30
P,6645.0,0.01643835616438356,6643.9,1.0,35.25,0.10209384174249879,2025-09-30
C,6650.0,0.01643835616438356,6643.9,1.0,31.4,0.10107492699671257,2025-09-30
P,6650.0,0.01643835616438356,6643.9,1.0,37.55,0.10122236346305967,2025-09-30
C,6655.0,0.01643835616438356,6643.9,1.0,28.8,0.10015102018340027,2025-09-30
P,6655.0,0.01643835616438356,6643.9,1.0,39.95,0.10029927837179092,2025-09-30
C,6660.0,0.01643835616438356,6643.9,1.0,26.35,0.09931643358380064,2025-09-30
P,6660.0,0.01643835616438356,6643.9,1.0,42.45,0.09931643358379741,2025-09-30
C,6665.0,0.01643835616438356,6643.9,1.0,24.0,0.09841681108033078,2025-09-30
P,6665.0,0.01643835616438356,6643.9,1.0,45.05,0.09826518956090648,2025-09-30
C,6670.0,0.01643835616438356,6643.9,1.0,21.75,0.09744470216230909,2025-09-30
P,6670.0,0.01643835616438356,6643.9,1.0,47.85,0.09744470216230999,2025-09-30
C,6675.0,0.01643835616438356,6643.9,1.0,19.7,0.09670709729241937,2025-09-30
P,6675.0,0.01643835616438356,6643.9,1.0,50.75,0.09654949684661406,2025-09-30
C,6680.0,0.01643835616438356,6643.9,1.0,17.7,0.09573442832802856,2025-09-30
P,6680.0,0.01643835616438356,6643.9,1.0,53.75,0.09557264510270583,2025-09-30
C,6685.0,0.01643835616438356,6643.9,1.0,15.9,0.09500676244513778,2025-09-30
P,6685.0,0.01643835616438356,6643.9,1.0,57.2,0.09567312338220373,2025-09-30
C,6690.0,0.01643835616438356,6643.9,1.0,14.2,0.0942058623040938,2025-09-30
P,6690.0,0.01643835616438356,6643.9,1.0,60.349999999999994,0.09437854661150541,2025-09-30
C,6695.0,0.01643835616438356,6643.9,1.0,12.65,0.09350832609803648,2025-09-30
P,6695.0,0.01643835616438356,6643.9,1.0,61.8,0.08637812799346556,2025-09-30
C,6700.0,0.01643835616438356,6643.9,1.0,11.2,0.09274771946436094,2025-09-30
P,6700.0,0.01643835616438356,6643.9,1.0,67.3,0.09274771946435846,2025-09-30
C,6705.0,0.01643835616438356,6643.9,1.0,9.899999999999999,0.09212302036922429,2025-09-30
P,6705.0,0.01643835616438356,6643.9,1.0,69.1,0.08439923895210484,2025-09-30
C,6710.0,0.01643835616438356,6643.9,1.0,8.7,0.09146160667534996,2025-09-30
P,6710.0,0.01643835616438356,6643.9,1.0,73.0,0.08368245436324466,2025-09-30
C,6565.0,0.019178082191780823,6646.15,1.0,96.5,0.12244643901973586,2025-10-01
P,6565.0,0.019178082191780823,6646.15,1.0,15.35,0.1224464390197312,2025-10-01
C,6570.0,0.019178082191780823,6646.15,1.0,92.25,0.12081956174785631,2025-10-01
P,6570.0,0.019178082191780823,6646.15,1.0,16.3,0.12151312416131958,2025-10-01
C,6575.0,0.019178082191780823,6646.15,1.0,88.35,0.12022285253658149,2025-10-01
P,6575.0,0.019178082191780823,6646.15,1.0,17.3,0.12056011438903438,2025-10-01
C,6580.0,0.019178082191780823,6646.15,1.0,84.4,0.11925111017389034,2025-10-01
P,6580.0,0.019178082191780823,6646.15,1.0,18.35,0.11957977502659928,2025-10-01
C,6585.0,0.019178082191780823,6646.15,1.0,80.55,0.11840456234401071,2025-10-01
P,6585.0,0.019178082191780823,6646.15,1.0,19.450000000000003,0.11856489426478846,2025-10-01
C,6590.0,0.019178082191780823,6646.15,1.0,76.65,0.1171951185228246,2025-10-01
P,6590.0,0.019178082191780823,6646.15,1.0,20.6,0.11750856173757844,2025-10-01
C,6595.0,0.019178082191780823,6646.15,1.0,72.95,0.11640405378009379,2025-10-01
P,6595.0,0.019178082191780823,6646.15,1.0,21.85,0.11655737151897433,2025-10-01
C,6600.0,0.019178082191780823,6646.15,1.0,69.25,0.11539501945935654,2025-10-01
P,6600.0,0.019178082191780823,6646.15,1.0,23.2,0.11569550457156313,2025-10-01
C,6605.0,0.019178082191780823,6646.15,1.0,65.65,0.11446648719904627,2025-10-01
P,6605.0,0.019178082191780823,6646.15,1.0,24.6,0.1147614232739412,2025-10-01
C,6610.0,0.019178082191780823,6646.15,1.0,62.15,0.11360504881533381,2025-10-01
P,6610.0,0.019178082191780823,6646.15,1.0,26.1,0.1138950140149766,2025-10-01
C,6615.0,0.019178082191780823,6646.15,1.0,58.75,0.11279873635795436,2025-10-01
P,6615.0,0.019178082191780823,6646.15,1.0,27.65,0.11294153906327904,2025-10-01
C,6620.0,0.019178082191780823,6646.15,1.0,55.35,0.11175505280560155,2025-10-01
P,6620.0,0.019178082191780823,6646.15,1.0,29.3,0.11203691801093743,2025-10-01
C,6625.0,0.019178082191780823,6646.15,1.0,52.15,0.1110314599054862,2025-10-01
P,6625.0,0.019178082191780823,6646.15,1.0,31.05,0.11117081130952261,2025-10-01
C,6630.0,0.019178082191780823,6646.15,1.0,48.95,0.11005776438697426,2025-10-01
P,6630.0,0.019178082191780823,6646.15,1.0,32.900000000000006,0.11033393496623539,2025-10-01
C,6635.0,0.019178082191780823,6646.15,1.0,45.900000000000006,0.10924368338101002,2025-10-01
P,6635.0,0.019178082191780823,6646.15,1.0,34.8,0.10938081440960355,2025-10-01
C,6640.0,0.019178082191780823,6646.15,1.0,42.900000000000006,0.10830582656969402,2025-10-01
P,6640.0,0.019178082191780823,6646.15,1.0,36.8,0.10844232470471019,2025-10-01
C,6645.0,0.019178082191780823,6646.15,1.0,40.05,0.10751067786746758,2025-10-01
P,6645.0,0.019178082191780823,6646.15,1.0,38.900000000000006,0.10751067786746596,2025-10-01
C,6650.0,0.019178082191780823,6646.15,1.0,37.2,0.10644242178571854,2025-10-01
P,6650.0,0.019178082191780823,6646.15,1.0,41.15,0.10671490368243441,2025-10-01
C,6655.0,0.019178082191780823,6646.15,1.0,34.5,0.10550288123659944,2025-10-01
P,6655.0,0.019178082191780823,6646.15,1.0,43.45,0.10577617928073019,2025-10-01
C,6660.0,0.019178082191780823,6646.15,1.0,31.950000000000003,0.10468691259275241,2025-10-01
P,6660.0,0.019178082191780823,6646.15,1.0,45.95,0.10509922624821424,2025-10-01
C,6665.0,0.019178082191780823,6646.15,1.0,29.5,0.1038533569105666,2025-10-01
P,6665.0,0.019178082191780823,6646.15,1.0,48.45,0.10413063271148998,2025-10-01
C,6670.0,0.019178082191780823,6646.15,1.0,27.15,0.10299757617291273,2025-10-01
P,6670.0,0.019178082191780823,6646.15,1.0,51.05,0.10313785664526337,2025-10-01
C,6675.0,0.019178082191780823,6646.15,1.0,24.9,0.10211516655280888,2025-10-01
P,6675.0,0.019178082191780823,6646.15,1.0,53.85,0.10239994234772351,2025-10-01
C,6680.0,0.019178082191780823,6646.15,1.0,22.8,0.10134692876051743,2025-10-01
P,6680.0,0.019178082191780823,6646.15,1.0,56.7,0.10149194115452553,2025-10-01
C,6685.0,0.019178082191780823,6646.15,1.0,20.8,0.10055011662955039,2025-10-01
P,6685.0,0.019178082191780823,6646.15,1.0,59.7,0.10069830726121332,2025-10-01
C,6690.0,0.019178082191780823,6646.15,1.0,18.9,0.09972260693300829,2025-10-01
P,6690.0,0.019178082191780823,6646.15,1.0,62.9,0.10017843934791659,2025-10-01
C,6695.0,0.019178082191780823,6646.15,1.0,17.15,0.09901915580766013,2025-10-01
P,6695.0,0.019178082191780823,6646.15,1.0,66.5,0.10058042559777478,2025-10-01
C,6700.0,0.019178082191780823,6646.15,1.0,15.5,0.09829247389559913,2025-10-01
P,6700.0,0.019178082191780823,6646.15,1.0,69.45,0.09861565342377124,2025-10-01
C,6705.0,0.019178082191780823,6646.15,1.0,13.95,0.09754447194681035,2025-10-01
P,6705.0,0.019178082191780823,6646.15,1.0,73.4,0.09954887185460991,2025-10-01
C,6710.0,0.019178082191780823,6646.15,1.0,12.5,0.09677831061630947,2025-10-01
P,6710.0,0.019178082191780823,6646.15,1.0,74.5,0.09018986845441428,2025-10-01
C,6565.0,0.021917808219178082,6646.9,1.0,100.7,0.1263694618380218,2025-10-02
P,6565.0,0.021917808219178082,6646.9,1.0,18.65,0.1258901693396734,2025-10-02
C,6570.0,0.021917808219178082,6646.9,1.0,96.8,0.12569434124721293,2025-10-02
P,6570.0,0.021917808219178082,6646.9,1.0,19.65,0.12491450447854127,2025-10-02
C,6575.0,0.021917808219178082,6646.9,1.0,92.9,0.124846632717919,2025-10-02
P,6575.0,0.021917808219178082,6646.9,1.0,20.7,0.12393185551267358,2025-10-02
C,6580.0,0.021917808219178082,6646.9,1.0,89.5,0.1253188691541489,2025-10-02
P,6580.0,0.021917808219178082,6646.9,1.0,21.85,0.1230849149437556,2025-10-02
C,6585.0,0.021917808219178082,6646.9,1.0,84.80000000000001,0.12177285254183799,2025-10-02
P,6585.0,0.021917808219178082,6646.9,1.0,23.0,0.12206558328946349,2025-10-02
C,6590.0,0.021917808219178082,6646.9,1.0,81.0,0.1207332776265901,2025-10-02
P,6590.0,0.021917808219178082,6646.9,1.0,24.2,0.12102040460525523,2025-10-02
C,6595.0,0.021917808219178082,6646.9,1.0,77.4,0.1200844204518238,2025-10-02
P,6595.0,0.021917808219178082,6646.9,1.0,25.5,0.12008442045182369,2025-10-02
C,6600.0,0.021917808219178082,6646.9,1.0,73.80000000000001,0.11924471738781738,2025-10-02
P,6600.0,0.021917808219178082,6646.9,1.0,26.9,0.11924471738781603,2025-10-02
C,6605.0,0.021917808219178082,6646.9,1.0,70.19999999999999,0.11821697906201183,2025-10-02
P,6605.0,0.021917808219178082,6646.9,1.0,28.3,0.11821697906201065,2025-10-02
C,6610.0,0.021917808219178082,6646.9,1.0,66.69999999999999,0.11727140723422215,2025-10-02
P,6610.0,0.021917808219178082,6646.9,1.0,29.8,0.11727140723422078,2025-10-02
C,6615.0,0.021917808219178082,6646.9,1.0,63.25,0.1162648168918344,2025-10-02
P,6615.0,0.021917808219178082,6646.9,1.0,31.4,0.11639757046591889,2025-10-02
C,6620.0,0.021917808219178082,6646.9,1.0,59.95,0.1154548705402974,2025-10-02
P,6620.0,0.021917808219178082,6646.9,1.0,33.0,0.11532359764922252,2025-10-02
C,6625.0,0.021917808219178082,6646.9,1.0,56.75,0.11469879405540585,2025-10-02
P,6625.0,0.021917808219178082,6646.9,1.0,34.75,0.11443876303413705,2025-10-02
C,6630.0,0.021917808219178082,6646.9,1.0,53.55,0.11373127173888166,2025-10-02
P,6630.0,0.021917808219178082,6646.9,1.0,36.55,0.11347327401783236,2025-10-02
C,6635.0,0.021917808219178082,6646.9,1.0,50.35,0.11255053595997902,2025-10-02
P,6635.0,0.021917808219178082,6646.9,1.0,38.45,0.11255053595997834,2025-10-02
C,6640.0,0.021917808219178082,6646.9,1.0,47.4,0.11179117150173853,2025-10-02
P,6640.0,0.021917808219178082,6646.9,1.0,40.45,0.1116634868291876,2025-10-02
C,6645.0,0.021917808219178082,6646.9,1.0,44.45,0.11080579816452434,2025-10-02
P,6645.0,0.021917808219178082,6646.9,1.0,42.55,0.1108057981645248,2025-10-02
C,6650.0,0.021917808219178082,6646.9,1.0,41.7,0.11009922035673239,2025-10-02
P,6650.0,0.021917808219178082,6646.9,1.0,44.7,0.10984444144402025,2025-10-02
C,6655.0,0.021917808219178082,6646.9,1.0,38.900000000000006,0.10902893633157,2025-10-02
P,6655.0,0.021917808219178082,6646.9,1.0,47.0,0.10902893633156907,2025-10-02
C,6660.0,0.021917808219178082,6646.9,1.0,36.35,0.10835567255725921,2025-10-02
P,6660.0,0.021917808219178082,6646.9,1.0,49.35,0.10809926101781456,2025-10-02
C,6665.0,0.021917808219178082,6646.9,1.0,33.85,0.10756526155987595,2025-10-02
P,6665.0,0.021917808219178082,6646.9,1.0,51.85,0.10730712897378046,2025-10-02
C,6670.0,0.021917808219178082,6646.9,1.0,31.450000000000003,0.10678208081626227,2025-10-02
P,6670.0,0.021917808219178082,6646.9,1.0,54.45,0.10652157599836323,2025-10-02
C,6675.0,0.021917808219178082,6646.9,1.0,29.1,0.10587162082900585,2025-10-02
P,6675.0,0.021917808219178082,6646.9,1.0,57.1,0.10560802464053251,2025-10-02
C,6680.0,0.021917808219178082,6646.9,1.0,26.9,0.10509335738262397,2025-10-02
P,6680.0,0.021917808219178082,6646.9,1.0,59.9,0.10482593519599352,2025-10-02
C,6685.0,0.021917808219178082,6646.9,1.0,24.8,0.10431540268235921,2025-10-02
P,6685.0,0.021917808219178082,6646.9,1.0,62.8,0.10404334246652101,2025-10-02
C,6690.0,0.021917808219178082,6646.9,1.0,22.85,0.10367547203218627,2025-10-02
P,6690.0,0.021917808219178082,6646.9,1.0,65.85,0.1033979551130358,2025-10-02
C,6695.0,0.021917808219178082,6646.9,1.0,20.950000000000003,0.10289896247112798,2025-10-02
P,6695.0,0.021917808219178082,6646.9,1.0,69.3,0.10360816938469905,2025-10-02
C,6700.0,0.021917808219178082,6646.9,1.0,19.15,0.10212234851840542,2025-10-02
P,6700.0,0.021917808219178082,6646.9,1.0,72.25,0.10212234851840603,2025-10-02
C,6705.0,0.021917808219178082,6646.9,1.0,17.549999999999997,0.10164697776874089,2025-10-02
P,6705.0,0.021917808219178082,6646.9,1.0,76.0,0.1026944660084625,2025-10-02
C,6710.0,0.021917808219178082,6646.9,1.0,15.9,0.1007305433620669,2025-10-02
P,6710.0,0.021917808219178082,6646.9,1.0,77.0,0.09444980156062789,2025-10-02
C,6565.0,0.024657534246575342,6648.75,1.0,108.1,0.13687256275591522,2025-10-03
P,6565.0,0.024657534246575342,6648.75,1.0,22.9,0.13268036547665094,2025-10-03
C,6570.0,0.024657534246575342,6648.75,1.0,102.7,0.13166851741648675,2025-10-03
P,6570.0,0.024657534246575342,6648.75,1.0,24.0,0.13181107608266623,2025-10-03
C,6575.0,0.024657534246575342,6648.75,1.0,98.9,0.13094167538988424,2025-10-03
P,6575.0,0.024657534246575342,6648.75,1.0,25.1,0.13080179295532637,2025-10-03
