cp,K,T,F,df,mid,iv,expiry
P,6490.0,0.0136986301369863,6452.1,1.0,52.0,0.09671927301725841,2025-09-08
C,6495.0,0.0136986301369863,6452.1,1.0,12.2,0.09492241386536061,2025-09-08
P,6495.0,0.0136986301369863,6452.1,1.0,55.2,0.09531738096287604,2025-09-08
C,6500.0,0.0136986301369863,6452.1,1.0,10.600000000000001,0.09372625408447854,2025-09-08
P,6500.0,0.0136986301369863,6452.1,1.0,58.5,0.09372625408447932,2025-09-08
C,6505.0,0.0136986301369863,6452.1,1.0,9.100000000000001,0.09235587822138419,2025-09-08
P,6505.0,0.0136986301369863,6452.1,1.0,62.3,0.09366982095324665,2025-09-08
C,6510.0,0.0136986301369863,6452.1,1.0,7.8,0.09125779258595783,2025-09-08
P,6510.0,0.0136986301369863,6452.1,1.0,65.9,0.09219217364844802,2025-09-08
C,6515.0,0.0136986301369863,6452.1,1.0,6.6,0.09000566360904787,2025-09-08
P,6515.0,0.0136986301369863,6452.1,1.0,69.8,0.09150953704296427,2025-09-08
C,6520.0,0.0136986301369863,6452.1,1.0,5.550000000000001,0.08886006404496073,2025-09-08
P,6520.0,0.0136986301369863,6452.1,1.0,73.45,0.08886006404496231,2025-09-08
C,6375.0,0.01643835616438356,6452.75,1.0,93.2,0.13343145624164623,2025-09-09
P,6375.0,0.01643835616438356,6452.75,1.0,15.55,0.13382299621215418,2025-09-09
C,6380.0,0.01643835616438356,6452.75,1.0,89.05,0.1319249663197466,2025-09-09
P,6380.0,0.01643835616438356,6452.75,1.0,16.5,0.1326869406146024,2025-09-09
C,6385.0,0.01643835616438356,6452.75,1.0,85.1,0.1309702823749627,2025-09-09
P,6385.0,0.01643835616438356,6452.75,1.0,17.4,0.13115579193187815,2025-09-09
C,6390.0,0.01643835616438356,6452.75,1.0,81.1,0.1296096680645491,2025-09-09
P,6390.0,0.01643835616438356,6452.75,1.0,18.450000000000003,0.1299714416758847,2025-09-09
C,6395.0,0.01643835616438356,6452.75,1.0,77.80000000000001,0.1305063082227896,2025-09-09
P,6395.0,0.01643835616438356,6452.75,1.0,19.549999999999997,0.1287447652476108,2025-09-09
C,6400.0,0.01643835616438356,6452.75,1.0,73.35,0.12712240100934669,2025-09-09
P,6400.0,0.01643835616438356,6452.75,1.0,20.7,0.12746765674386906,2025-09-09
C,6405.0,0.01643835616438356,6452.75,1.0,69.55,0.12579409831123692,2025-09-09
P,6405.0,0.01643835616438356,6452.75,1.0,21.9,0.12613214160212083,2025-09-09
C,6410.0,0.01643835616438356,6452.75,1.0,65.7,0.12406708744104884,2025-09-09
P,6410.0,0.01643835616438356,6452.75,1.0,23.1,0.12456451675313218,2025-09-09
C,6415.0,0.01643835616438356,6452.75,1.0,62.15,0.12309105491665343,2025-09-09
P,6415.0,0.01643835616438356,6452.75,1.0,24.45,0.12325385274084863,2025-09-09
C,6420.0,0.01643835616438356,6452.75,1.0,58.55,0.12169451154646281,2025-09-09
P,6420.0,0.01643835616438356,6452.75,1.0,25.9,0.1220148191225428,2025-09-09
C,6425.0,0.01643835616438356,6452.75,1.0,55.05,0.12035904655144705,2025-09-09
P,6425.0,0.01643835616438356,6452.75,1.0,27.3,0.12035904655144833,2025-09-09
C,6430.0,0.01643835616438356,6452.75,1.0,51.599999999999994,0.11891422310796743,2025-09-09
P,6430.0,0.01643835616438356,6452.75,1.0,28.9,0.11907010768230887,2025-09-09
C,6435.0,0.01643835616438356,6452.75,1.0,48.2,0.11735150990447,2025-09-09
P,6435.0,0.01643835616438356,6452.75,1.0,30.55,0.11766003141096118,2025-09-09
C,6440.0,0.01643835616438356,6452.75,1.0,45.0,0.11612019106924251,2025-09-09
P,6440.0,0.01643835616438356,6452.75,1.0,32.3,0.11627317817452477,2025-09-09
C,6445.0,0.01643835616438356,6452.75,1.0,41.85,0.1147447250386355,2025-09-09
P,6445.0,0.01643835616438356,6452.75,1.0,34.15,0.11489681680526509,2025-09-09
C,6450.0,0.01643835616438356,6452.75,1.0,38.75,0.11321559770304979,2025-09-09
P,6450.0,0.01643835616438356,6452.75,1.0,36.099999999999994,0.11351878200167116,2025-09-09
C,6455.0,0.01643835616438356,6452.75,1.0,35.85,0.11197577660283424,2025-09-09
P,6455.0,0.01643835616438356,6452.75,1.0,38.099999999999994,0.11197577660283418,2025-09-09
C,6460.0,0.01643835616438356,6452.75,1.0,32.95,0.11040693697991713,2025-09-09
P,6460.0,0.01643835616438356,6452.75,1.0,40.25,0.11055882291458013,2025-09-09
C,6465.0,0.01643835616438356,6452.75,1.0,30.2,0.10895182115159335,2025-09-09
P,6465.0,0.01643835616438356,6452.75,1.0,42.55,0.10925731785785177,2025-09-09
C,6470.0,0.01643835616438356,6452.75,1.0,27.65,0.10775503679154551,2025-09-09
P,6470.0,0.01643835616438356,6452.75,1.0,44.85,0.10760088917359206,2025-09-09
C,6475.0,0.01643835616438356,6452.75,1.0,25.1,0.10619106483952519,2025-09-09
P,6475.0,0.01643835616438356,6452.75,1.0,47.400000000000006,0.10634720273232966,2025-09-09
C,6480.0,0.01643835616438356,6452.75,1.0,22.75,0.1048690969566816,2025-09-09
P,6480.0,0.01643835616438356,6452.75,1.0,50.05,0.10502787099580364,2025-09-09
C,6485.0,0.01643835616438356,6452.75,1.0,20.5,0.10346965728811713,2025-09-09
P,6485.0,0.01643835616438356,6452.75,1.0,52.8,0.10363181293706494,2025-09-09
C,6490.0,0.01643835616438356,6452.75,1.0,18.4,0.10214657817640581,2025-09-09
P,6490.0,0.01643835616438356,6452.75,1.0,55.9,0.10297781469607888,2025-09-09
C,6495.0,0.01643835616438356,6452.75,1.0,16.4,0.10072937902328928,2025-09-09
P,6495.0,0.01643835616438356,6452.75,1.0,58.9,0.10158628221416774,2025-09-09
C,6500.0,0.01643835616438356,6452.75,1.0,14.600000000000001,0.09956001761892107,2025-09-09
P,6500.0,0.01643835616438356,6452.75,1.0,61.849999999999994,0.09956001761891692,2025-09-09
C,6505.0,0.01643835616438356,6452.75,1.0,12.899999999999999,0.09829684567751826,2025-09-09
P,6505.0,0.01643835616438356,6452.75,1.0,65.4,0.09922091385834968,2025-09-09
C,6510.0,0.01643835616438356,6452.75,1.0,11.35,0.09712357498276183,2025-09-09
P,6510.0,0.01643835616438356,6452.75,1.0,68.9,0.09828395150434478,2025-09-09
C,6515.0,0.01643835616438356,6452.75,1.0,9.899999999999999,0.09585518885435722,2025-09-09
P,6515.0,0.01643835616438356,6452.75,1.0,72.5,0.09728074514894866,2025-09-09
C,6520.0,0.01643835616438356,6452.75,1.0,8.600000000000001,0.09470049085070611,2025-09-09
P,6520.0,0.01643835616438356,6452.75,1.0,76.2,0.09621087945425419,2025-09-09
C,6375.0,0.019178082191780823,6453.4,1.0,96.9,0.13495175178430127,2025-09-10
P,6375.0,0.019178082191780823,6453.4,1.0,18.6,0.1353010673616448,2025-09-10
C,6380.0,0.019178082191780823,6453.4,1.0,92.9,0.13382002396179046,2025-09-10
P,6380.0,0.019178082191780823,6453.4,1.0,19.6,0.1341611581219872,2025-09-10
C,6385.0,0.019178082191780823,6453.4,1.0,88.9,0.1325093606641715,2025-09-10
P,6385.0,0.019178082191780823,6453.4,1.0,20.6,0.1328429901987767,2025-09-10
C,6390.0,0.019178082191780823,6453.4,1.0,86.6,0.1365460143420239,2025-09-10
P,6390.0,0.019178082191780823,6453.4,1.0,21.7,0.13167595947199345,2025-09-10
C,6395.0,0.019178082191780823,6453.4,1.0,81.15,0.13016242325020805,2025-09-10
P,6395.0,0.019178082191780823,6453.4,1.0,22.8,0.13032238737794988,2025-09-10
C,6400.0,0.019178082191780823,6453.4,1.0,77.35,0.12894123313986577,2025-09-10
P,6400.0,0.019178082191780823,6453.4,1.0,24.0,0.12909814387944268,2025-09-10
C,6405.0,0.019178082191780823,6453.4,1.0,73.65,0.1278331690976454,2025-09-10
P,6405.0,0.019178082191780823,6453.4,1.0,25.3,0.12798724745230175,2025-09-10
C,6410.0,0.019178082191780823,6453.4,1.0,69.95,0.12652066399843093,2025-09-10
P,6410.0,0.019178082191780823,6453.4,1.0,26.55,0.12652066399842746,2025-09-10
C,6415.0,0.019178082191780823,6453.4,1.0,66.35,0.12530302792707643,2025-09-10
P,6415.0,0.019178082191780823,6453.4,1.0,27.9,0.12515378357874138,2025-09-10
C,6420.0,0.019178082191780823,6453.4,1.0,62.75,0.12387271626213821,2025-09-10
P,6420.0,0.019178082191780823,6453.4,1.0,29.4,0.12401989887222377,2025-09-10
C,6425.0,0.019178082191780823,6453.4,1.0,59.25,0.12251937888248327,2025-09-10
P,6425.0,0.019178082191780823,6453.4,1.0,30.9,0.12266475650992556,2025-09-10
C,6430.0,0.019178082191780823,6453.4,1.0,55.85,0.12123067121814676,2025-09-10
P,6430.0,0.019178082191780823,6453.4,1.0,32.5,0.12137449376600024,2025-09-10
C,6435.0,0.019178082191780823,6453.4,1.0,52.55,0.11999524469190091,2025-09-10
P,6435.0,0.019178082191780823,6453.4,1.0,34.15,0.11999524469190077,2025-09-10
C,6440.0,0.019178082191780823,6453.4,1.0,49.25,0.11851963396962717,2025-09-10
P,6440.0,0.019178082191780823,6453.4,1.0,35.900000000000006,0.11866115247532773,2025-09-10
C,6445.0,0.019178082191780823,6453.4,1.0,46.099999999999994,0.11722099020759812,2025-09-10
P,6445.0,0.019178082191780823,6453.4,1.0,37.65,0.11708020225374105,2025-09-10
C,6450.0,0.019178082191780823,6453.4,1.0,43.05,0.11594700671434395,2025-09-10
P,6450.0,0.019178082191780823,6453.4,1.0,39.599999999999994,0.11580665058207569,2025-09-10
C,6455.0,0.019178082191780823,6453.4,1.0,40.0,0.11440802211698213,2025-09-10
P,6455.0,0.019178082191780823,6453.4,1.0,41.599999999999994,0.11440802211698155,2025-09-10
C,6460.0,0.019178082191780823,6453.4,1.0,37.15,0.11315586185921823,2025-09-10
P,6460.0,0.019178082191780823,6453.4,1.0,43.75,0.11315586185921574,2025-09-10
C,6465.0,0.019178082191780823,6453.4,1.0,34.35,0.11176039109369448,2025-09-10
P,6465.0,0.019178082191780823,6453.4,1.0,45.95,0.11176039109369561,2025-09-10
C,6470.0,0.019178082191780823,6453.4,1.0,31.7,0.11049464466103487,2025-09-10
P,6470.0,0.019178082191780823,6453.4,1.0,48.25,0.1103525911305837,2025-09-10
C,6475.0,0.019178082191780823,6453.4,1.0,29.1,0.10906666810791947,2025-09-10
P,6475.0,0.019178082191780823,6453.4,1.0,50.65,0.10892318613153716,2025-09-10
C,6480.0,0.019178082191780823,6453.4,1.0,26.7,0.10789885471005536,2025-09-10
P,6480.0,0.019178082191780823,6453.4,1.0,53.15,0.10746270931002104,2025-09-10
C,6485.0,0.019178082191780823,6453.4,1.0,24.3,0.10640479840102161,2025-09-10
P,6485.0,0.019178082191780823,6453.4,1.0,55.85,0.10625698470354251,2025-09-10
C,6490.0,0.019178082191780823,6453.4,1.0,22.1,0.10516279019984512,2025-09-10
P,6490.0,0.019178082191780823,6453.4,1.0,58.65,0.10501197510427002,2025-09-10
C,6495.0,0.019178082191780823,6453.4,1.0,20.0,0.10387480807759494,2025-09-10
P,6495.0,0.019178082191780823,6453.4,1.0,61.8,0.10449227611994513,2025-09-10
C,6500.0,0.019178082191780823,6453.4,1.0,18.049999999999997,0.10269195159555827,2025-09-10
P,6500.0,0.019178082191780823,6453.4,1.0,62.4,0.09547578977057612,2025-09-10
C,6505.0,0.019178082191780823,6453.4,1.0,16.2,0.10145744384925331,2025-09-10
P,6505.0,0.019178082191780823,6453.4,1.0,67.9,0.10178532857722163,2025-09-10
C,6510.0,0.019178082191780823,6453.4,1.0,14.5,0.10033511683262351,2025-09-10
P,6510.0,0.019178082191780823,6453.4,1.0,71.2,0.10067512326071695,2025-09-10
C,6515.0,0.019178082191780823,6453.4,1.0,12.899999999999999,0.09916249262521354,2025-09-10
P,6515.0,0.019178082191780823,6453.4,1.0,74.6,0.09951681495174194,2025-09-10
C,6520.0,0.019178082191780823,6453.4,1.0,11.399999999999999,0.09793607236435065,2025-09-10
P,6520.0,0.019178082191780823,6453.4,1.0,78.2,0.09867775377627089,2025-09-10
C,6375.0,0.021917808219178082,6454.3,1.0,102.95,0.1434415795700014,2025-09-11
P,6375.0,0.021917808219178082,6454.3,1.0,23.75,0.14375417395321952,2025-09-11
C,6380.0,0.021917808219178082,6454.3,1.0,99.9,0.14496810224009388,2025-09-11
P,6380.0,0.021917808219178082,6454.3,1.0,24.75,0.14236702151510874,2025-09-11
C,6385.0,0.021917808219178082,6454.3,1.0,95.0,0.14068834923730555,2025-09-11
P,6385.0,0.021917808219178082,6454.3,1.0,25.85,0.14114066783266052,2025-09-11
C,6390.0,0.021917808219178082,6454.3,1.0,91.19999999999999,0.13961601076817168,2025-09-11
P,6390.0,0.021917808219178082,6454.3,1.0,26.950000000000003,0.13976423081201728,2025-09-11
C,6395.0,0.021917808219178082,6454.3,1.0,87.4,0.13838444171230155,2025-09-11
P,6395.0,0.021917808219178082,6454.3,1.0,28.15,0.1385302790248929,2025-09-11
C,6400.0,0.021917808219178082,6454.3,1.0,83.6,0.13699482494742812,2025-09-11
P,6400.0,0.021917808219178082,6454.3,1.0,29.450000000000003,0.13742570147941616,2025-09-11
C,6405.0,0.021917808219178082,6454.3,1.0,79.9,0.13573067869516825,2025-09-11
P,6405.0,0.021917808219178082,6454.3,1.0,30.75,0.13615543430888777,2025-09-11
C,6410.0,0.021917808219178082,6454.3,1.0,76.30000000000001,0.13458013164566007,2025-09-11
P,6410.0,0.021917808219178082,6454.3,1.0,32.1,0.1348595486957782,2025-09-11
C,6415.0,0.021917808219178082,6454.3,1.0,72.69999999999999,0.1332563040190075,2025-09-11
P,6415.0,0.021917808219178082,6454.3,1.0,33.5,0.13353233566997552,2025-09-11
C,6420.0,0.021917808219178082,6454.3,1.0,69.19999999999999,0.13203157355554426,2025-09-11
P,6420.0,0.021917808219178082,6454.3,1.0,35.0,0.13230454869735017,2025-09-11
C,6425.0,0.021917808219178082,6454.3,1.0,65.9,0.13116632224512725,2025-09-11
P,6425.0,0.021917808219178082,6454.3,1.0,36.55,0.13103119145640388,2025-09-11
C,6430.0,0.021917808219178082,6454.3,1.0,62.4,0.12957282503155151,2025-09-11
P,6430.0,0.021917808219178082,6454.3,1.0,38.2,0.12984077898770524,2025-09-11
C,6435.0,0.021917808219178082,6454.3,1.0,59.1,0.12832568607866565,2025-09-11
P,6435.0,0.021917808219178082,6454.3,1.0,39.85,0.12845869238721808,2025-09-11
C,6440.0,0.021917808219178082,6454.3,1.0,55.95,0.12727849106110173,2025-09-11
P,6440.0,0.021917808219178082,6454.3,1.0,41.6,0.1271462625829591,2025-09-11
C,6445.0,0.021917808219178082,6454.3,1.0,52.7,0.1257636510167459,2025-09-11
P,6445.0,0.021917808219178082,6454.3,1.0,43.45,0.1258953083967785,2025-09-11
C,6450.0,0.021917808219178082,6454.3,1.0,49.65,0.1245670631384158,2025-09-11
P,6450.0,0.021917808219178082,6454.3,1.0,45.3,0.124435764776925,2025-09-11
C,6455.0,0.021917808219178082,6454.3,1.0,46.6,0.12315515779212034,2025-09-11
P,6455.0,0.021917808219178082,6454.3,1.0,47.3,0.12315515779212151,2025-09-11
C,6460.0,0.021917808219178082,6454.3,1.0,43.75,0.12204625399369191,2025-09-11
P,6460.0,0.021917808219178082,6454.3,1.0,49.4,0.12191498652801096,2025-09-11
C,6465.0,0.021917808219178082,6454.3,1.0,40.8,0.12044574497341505,2025-09-11
P,6465.0,0.021917808219178082,6454.3,1.0,51.6,0.12070899568354138,2025-09-11
C,6470.0,0.021917808219178082,6454.3,1.0,38.05,0.11913471914113982,2025-09-11
P,6470.0,0.021917808219178082,6454.3,1.0,53.8,0.11926697573143705,2025-09-11
C,6475.0,0.021917808219178082,6454.3,1.0,35.35,0.11771139451092026,2025-09-11
P,6475.0,0.021917808219178082,6454.3,1.0,56.1,0.1178445798061626,2025-09-11
C,6480.0,0.021917808219178082,6454.3,1.0,32.9,0.11670409355946051,2025-09-11
P,6480.0,0.021917808219178082,6454.3,1.0,58.6,0.11670409355946426,2025-09-11
C,6485.0,0.021917808219178082,6454.3,1.0,30.4,0.1153047336880743,2025-09-11
P,6485.0,0.021917808219178082,6454.3,1.0,61.1,0.11530473368807342,2025-09-11
C,6490.0,0.021917808219178082,6454.3,1.0,28.1,0.11418282087018243,2025-09-11
P,6490.0,0.021917808219178082,6454.3,1.0,63.85,0.11432077113714573,2025-09-11
C,6495.0,0.021917808219178082,6454.3,1.0,25.85,0.11292579812360339,2025-09-11
P,6495.0,0.021917808219178082,6454.3,1.0,66.6,0.11306611946294107,2025-09-11
C,6500.0,0.021917808219178082,6454.3,1.0,23.85,0.11209481658269144,2025-09-11
P,6500.0,0.021917808219178082,6454.3,1.0,69.6,0.11223786938972026,2025-09-11
C,6505.0,0.021917808219178082,6454.3,1.0,21.65,0.11039791125274025,2025-09-11
P,6505.0,0.021917808219178082,6454.3,1.0,72.6,0.11112995702738468,2025-09-11
C,6510.0,0.021917808219178082,6454.3,1.0,19.75,0.10927001239954505,2025-09-11
P,6510.0,0.021917808219178082,6454.3,1.0,75.75,0.11017133118490795,2025-09-11
C,6515.0,0.021917808219178082,6454.3,1.0,17.950000000000003,0.10813721872931505,2025-09-11
P,6515.0,0.021917808219178082,6454.3,1.0,78.9,0.10891074086119328,2025-09-11
C,6520.0,0.021917808219178082,6454.3,1.0,16.4,0.1074787779169035,2025-09-11
P,6520.0,0.021917808219178082,6454.3,1.0,82.2,0.10779820193097366,2025-09-11
C,6375.0,0.024657534246575342,6456.65,1.0,108.1,0.14536399087347718,2025-09-12
P,6375.0,0.024657534246575342,6456.65,1.0,26.35,0.1450732300541932,2025-09-12
C,6380.0,0.024657534246575342,6456.65,1.0,103.75,0.1429565595752081,2025-09-12
P,6380.0,0.024657534246575342,6456.65,1.0,27.4,0.14381545866291495,2025-09-12
C,6385.0,0.024657534246575342,6456.65,1.0,99.9,0.14186712880735794,2025-09-12
